"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo"
2520,118.067321983493,100.676600015006,8.52838690614989,6,2003,50,8.71667,"50 8.71667","2000-2010",92
2016,115.848053776781,105.33410375902,8.66161270962367,6,2004,50,8.71667,"50 8.71667","2000-2010",105
1584,102.472306059966,133.884758277686,9.49790301351177,6,2005,50,8.71667,"50 8.71667","2000-2010",99
1392,97.4952029053536,107.530355599367,8.81645141584018,6,2006,50,8.71667,"50 8.71667","2000-2010",110
3204,133.344857814642,66.0613947092073,7.64548370007786,6,2007,50,8.71667,"50 8.71667","2000-2010",95
2928,135.308004967333,39.5464296827615,5.84096761137968,6,2008,50,8.71667,"50 8.71667","2000-2010",107
2268,117.214244057037,79.0040402943902,7.4185482212793,6,2009,50,8.71667,"50 8.71667","2000-2010",97
1668,95.7055303098603,98.2536683375748,7.97096756377047,6,2010,50,8.71667,"50 8.71667","2000-2010",98
2304,117.100600692203,121.427836976665,8.28741916960045,7,2001,51.2833,9.63333,"51.2833 9.63333","2000-2010",130
3024,132.1085861705,57.7034517024162,6.83016113765658,7,2002,51.2833,9.63333,"51.2833 9.63333","2000-2010",115
2556,123.871164268962,114.624236688008,7.82064498648528,7,2003,51.2833,9.63333,"51.2833 9.63333","2000-2010",118
2100,115.806694474269,91.4236332841291,8.26580626685773,7,2004,51.2833,9.63333,"51.2833 9.63333","2000-2010",119
1752,102.679272238722,99.5693990505196,8.82435464146998,7,2005,51.2833,9.63333,"51.2833 9.63333","2000-2010",118
1344,93.0664148217332,106.967289796203,8.50967722914873,7,2006,51.2833,9.63333,"51.2833 9.63333","2000-2010",125
3324,137.172824732287,101.146790526949,8.09112885140724,7,2007,51.2833,9.63333,"51.2833 9.63333","2000-2010",106
2856,133.011216702238,60.9317581493799,7.15322564656456,7,2008,51.2833,9.63333,"51.2833 9.63333","2000-2010",119
2412,115.696883565407,109.456861112743,7.67983853801965,7,2009,51.2833,9.63333,"51.2833 9.63333","2000-2010",103
1788,91.7099565814553,62.8766170644354,7.72193531127226,7,2010,51.2833,9.63333,"51.2833 9.63333","2000-2010",114
2292,110.780978185381,112.54707072473,8.47693529439669,8,2001,49.7167,10.2167,"49.7167 10.2167","2000-2010",122
3012,135.804208921416,126.768772818245,9.6769352675746,8,2002,49.7167,10.2167,"49.7167 10.2167","2000-2010",128
2520,117.439110763716,180.01106322603,9.90516106892497,8,2003,49.7167,10.2167,"49.7167 10.2167","2000-2010",123
1944,113.345138389272,176.643006197254,10.8180642743264,8,2004,49.7167,10.2167,"49.7167 10.2167","2000-2010",130
1500,98.662235180143,182.294617786906,10.8559674992857,8,2005,49.7167,10.2167,"49.7167 10.2167","2000-2010",124
1416,96.3325657903303,192.103799313082,11.1448384605709,8,2006,49.7167,10.2167,"49.7167 10.2167","2000-2010",129
3204,134.395896599796,131.243399070429,9.38193527416837,8,2007,49.7167,10.2167,"49.7167 10.2167","2000-2010",110
2808,133.757481070315,109.960281973493,8.96467721897868,8,2008,49.7167,10.2167,"49.7167 10.2167","2000-2010",126
2136,112.368250386374,195.851468031706,11.2762900705359,8,2009,49.7167,10.2167,"49.7167 10.2167","2000-2010",115
1704,94.8632195173132,140.255044957107,9.96387074503206,8,2010,49.7167,10.2167,"49.7167 10.2167","2000-2010",127
2160,112.790957724224,94.8765817806558,7.67322563494165,9,2001,48.4833,10.6667,"48.4833 10.6667","2000-2010",122
3108,136.368186608579,118.737035983917,9.26451592195419,9,2002,48.4833,10.6667,"48.4833 10.6667","2000-2010",129
2148,109.384417318975,117.950166340159,8.17016110770525,9,2003,48.4833,10.6667,"48.4833 10.6667","2000-2010",120
1680,100.427436003766,111.421680395343,8.91129012339779,9,2004,48.4833,10.6667,"48.4833 10.6667","2000-2010",122
1488,92.8489436355097,161.925285189357,10.3024191245617,9,2005,48.4833,10.6667,"48.4833 10.6667","2000-2010",124
1476,91.3720893555825,162.341120966399,10.2332255777212,9,2006,48.4833,10.6667,"48.4833 10.6667","2000-2010",130
3108,131.383155063105,118.10875360973,9.33209656560493,9,2007,48.4833,10.6667,"48.4833 10.6667","2000-2010",114
2400,121.482209600569,91.4404624513191,8.40870948947005,9,2008,48.4833,10.6667,"48.4833 10.6667","2000-2010",125
1968,105.918203618524,169.879010225371,10.9887094318026,9,2009,48.4833,10.6667,"48.4833 10.6667","2000-2010",121
1812,101.96074338554,100.157367527285,8.67451593514171,9,2010,48.4833,10.6667,"48.4833 10.6667","2000-2010",123
2196,115.810559960119,114.367055917915,8.56209658281577,10,2001,52.4,9.45,"52.4 9.45","2000-2010",123
2748,128.511330887444,59.2467275538053,6.95532242518159,10,2002,52.4,9.45,"52.4 9.45","2000-2010",112
2748,125.71552349288,126.029322842347,8.56241916345372,10,2003,52.4,9.45,"52.4 9.45","2000-2010",117
2208,119.447895920158,79.2523598751343,7.69612886023618,10,2004,52.4,9.45,"52.4 9.45","2000-2010",109
1872,103.304211764166,133.483467360391,9.8812901017166,10,2005,52.4,9.45,"52.4 9.45","2000-2010",119
1164,92.5563788876591,115.542904557856,9.19774172989832,10,2006,52.4,9.45,"52.4 9.45","2000-2010",118
3192,137.101514301558,82.3179251946841,8.17870949461095,10,2007,52.4,9.45,"52.4 9.45","2000-2010",102
3012,136.578349784097,65.5552542707759,7.40967725373564,10,2008,52.4,9.45,"52.4 9.45","2000-2010",116
2424,117.947080583207,95.0632167533457,8.04903207815463,10,2009,52.4,9.45,"52.4 9.45","2000-2010",100
1584,89.5932996926827,102.672071954778,9.23274172911601,10,2010,52.4,9.45,"52.4 9.45","2000-2010",110
2268,117.857020838419,115.414028192474,8.44435464996364,11,2001,50.5167,8.81667,"50.5167 8.81667","2000-2010",125
3084,135.49833625179,17.7470644434391,4.28806442028332,11,2002,50.5167,8.81667,"50.5167 8.81667","2000-2010",75
2484,118.771636064906,92.1254104140887,7.466612736334,11,2003,50.5167,8.81667,"50.5167 8.81667","2000-2010",110
2040,116.429166526446,126.545802395334,9.49354817489943,11,2004,50.5167,8.81667,"50.5167 8.81667","2000-2010",119
1596,100.512272159469,146.701449729679,10.1253223543266,11,2005,50.5167,8.81667,"50.5167 8.81667","2000-2010",121
1356,94.3226825203788,110.947556421882,8.66887077397757,11,2006,50.5167,8.81667,"50.5167 8.81667","2000-2010",125
3312,136.185853064406,118.267707373079,8.74725786899968,11,2007,50.5167,8.81667,"50.5167 8.81667","2000-2010",109
2856,130.206096781537,63.6960039812312,7.24338693487188,11,2008,50.5167,8.81667,"50.5167 8.81667","2000-2010",122
2436,118.298242469006,144.568617360801,8.78564496491585,11,2009,50.5167,8.81667,"50.5167 8.81667","2000-2010",107
1716,91.9251196903446,109.74125794957,9.14887076324873,11,2010,50.5167,8.81667,"50.5167 8.81667","2000-2010",123
2040,107.661415529571,57.1714736845671,6.67983856037139,12,2001,49.1667,11.45,"49.1667 11.45","2000-2010",119
3060,134.781232035493,72.4177141455193,7.64241918401733,12,2002,49.1667,11.45,"49.1667 11.45","2000-2010",117
2124,105.189416309818,95.6136166009355,7.46870951048068,12,2003,49.1667,11.45,"49.1667 11.45","2000-2010",112
1560,100.822694305437,125.515884867103,9.24838689005663,12,2004,49.1667,11.45,"49.1667 11.45","2000-2010",121
1488,90.3421002444956,95.3673078367496,8.67499980609864,12,2005,49.1667,11.45,"49.1667 11.45","2000-2010",116
1380,86.8968789997758,105.439220362247,8.46709658493919,12,2006,49.1667,11.45,"49.1667 11.45","2000-2010",118
3096,129.641101230697,105.548120818744,8.12645143126288,12,2007,49.1667,11.45,"49.1667 11.45","2000-2010",108
2664,130.128566928812,73.3810876376235,7.76177402005921,12,2008,49.1667,11.45,"49.1667 11.45","2000-2010",120
1992,106.825030625721,110.738750661213,7.74758047198937,12,2009,49.1667,11.45,"49.1667 11.45","2000-2010",104
1716,94.9766529398451,83.7251517985838,8.02741917541191,12,2010,49.1667,11.45,"49.1667 11.45","2000-2010",119
2292,110.780978185381,84.7490622461929,7.83112885721869,13,2001,49.7,10.0167,"49.7 10.0167","2000-2010",120
3012,135.804208921416,63.5404209661229,7.06241919698134,13,2002,49.7,10.0167,"49.7 10.0167","2000-2010",112
2520,117.439110763716,132.916438915653,8.83645141539314,13,2003,49.7,10.0167,"49.7 10.0167","2000-2010",114
1944,113.345138389272,143.188212874036,9.87209655353499,13,2004,49.7,10.0167,"49.7 10.0167","2000-2010",121
1500,98.662235180143,109.758432250001,9.17580624651765,13,2005,49.7,10.0167,"49.7 10.0167","2000-2010",111
1416,96.3325657903303,127.845979174566,9.42580624092971,13,2006,49.7,10.0167,"49.7 10.0167","2000-2010",116
3204,134.395896599796,64.2685100967473,7.40983854405462,13,2007,49.7,10.0167,"49.7 10.0167","2000-2010",102
2808,133.757481070315,69.4893172715198,7.81016111575187,13,2008,49.7,10.0167,"49.7 10.0167","2000-2010",117
2136,112.368250386374,139.613446967044,8.84370947974704,13,2009,49.7,10.0167,"49.7 10.0167","2000-2010",105
1704,94.8632195173132,97.801777606298,8.79725786788209,13,2010,49.7,10.0167,"49.7 10.0167","2000-2010",115
2304,117.375598401426,138.474582141268,8.99258044416145,14,2001,50.9667,8.5,"50.9667 8.5","2000-2010",130
3168,135.590244931923,121.827483576808,9.39451591904846,14,2002,50.9667,8.5,"50.9667 8.5","2000-2010",130
2568,120.468889123144,200.899753734471,10.7670965335302,14,2003,50.9667,8.5,"50.9667 8.5","2000-2010",128
2160,119.728630068116,139.188846500097,9.65467720355598,14,2004,50.9667,8.5,"50.9667 8.5","2000-2010",126
1836,105.441986568426,169.443713299165,10.6462900846175,14,2005,50.9667,8.5,"50.9667 8.5","2000-2010",125
1464,95.0103176820545,159.463292494319,10.1369352572928,14,2006,50.9667,8.5,"50.9667 8.5","2000-2010",130
3348,136.951786903139,178.840878372004,10.7199997603893,14,2007,50.9667,8.5,"50.9667 8.5","2000-2010",118
2892,131.004719085685,87.3049224781156,8.02919336892064,14,2008,50.9667,8.5,"50.9667 8.5","2000-2010",128
2436,115.947109312144,154.187659022451,9.6387094619774,14,2009,50.9667,8.5,"50.9667 8.5","2000-2010",112
1800,92.5849412225302,97.1976758329143,8.7167739987133,14,2010,50.9667,8.5,"50.9667 8.5","2000-2010",124
2028,107.212399042112,100.148354520713,7.78193530993116,15,2001,49.4,11.4,"49.4 11.4","2000-2010",122
3072,134.477141206602,87.9569506014315,8.21338691319069,15,2002,49.4,11.4,"49.4 11.4","2000-2010",121
2220,109.355642423896,113.688713114874,7.91370950053416,15,2003,49.4,11.4,"49.4 11.4","2000-2010",116
1536,102.336095005555,129.23741683739,9.36532237131389,15,2004,49.4,11.4,"49.4 11.4","2000-2010",121
1536,92.3750495574745,137.739060746525,9.68499978352338,15,2005,49.4,11.4,"49.4 11.4","2000-2010",122
1404,87.6050996809801,128.334780043618,9.07048366822663,15,2006,49.4,11.4,"49.4 11.4","2000-2010",126
3168,129.971181546809,105.882485018447,8.43048368253174,15,2007,49.4,11.4,"49.4 11.4","2000-2010",110
2700,128.391404598954,80.0237574084167,7.94854820943287,15,2008,49.4,11.4,"49.4 11.4","2000-2010",125
2040,106.859264395384,153.140853621119,9.59274172106938,15,2009,49.4,11.4,"49.4 11.4","2000-2010",112
1752,95.2218567304531,95.4125498367531,8.27532239567729,15,2010,49.4,11.4,"49.4 11.4","2000-2010",121
1908,106.767927810123,109.658431343706,7.78951595492301,16,2001,48.75,13.5167,"48.75 13.5167","2000-2010",123
2964,131.012257283913,47.5989415496637,6.15096760445064,16,2002,48.75,13.5167,"48.75 13.5167","2000-2010",102
1884,94.436091435547,99.5092887248086,7.60387079778218,16,2003,48.75,13.5167,"48.75 13.5167","2000-2010",118
1452,96.5994145958679,78.4368847047038,7.43274176934914,16,2004,48.75,13.5167,"48.75 13.5167","2000-2010",116
1356,81.2432345035562,126.391766305475,9.41548366051528,16,2005,48.75,13.5167,"48.75 13.5167","2000-2010",122
1380,86.7787771418132,100.133547362806,8.19370949427567,16,2006,48.75,13.5167,"48.75 13.5167","2000-2010",122
2964,124.855356205951,36.0679326720425,6.04193534882319,16,2007,48.75,13.5167,"48.75 13.5167","2000-2010",96
2508,126.643561945291,108.66676634805,9.23612882581449,16,2008,48.75,13.5167,"48.75 13.5167","2000-2010",129
1836,102.710844339897,131.991618943039,8.15403207580769,16,2009,48.75,13.5167,"48.75 13.5167","2000-2010",106
1824,92.6574258615962,94.0594776188685,8.54532238964232,16,2010,48.75,13.5167,"48.75 13.5167","2000-2010",120
2268,113.279018916334,108.34429610306,8.2779030407809,17,2001,49.4667,9.58333,"49.4667 9.58333","2000-2010",122
3024,134.937439823739,92.6763035409233,8.31983852371453,17,2002,49.4667,9.58333,"49.4667 9.58333","2000-2010",116
2400,113.395185567826,138.190335754226,8.77645141673425,17,2003,49.4667,9.58333,"49.4667 9.58333","2000-2010",116
1848,112.046874173182,87.1545276934723,7.86387079197072,17,2004,49.4667,9.58333,"49.4667 9.58333","2000-2010",116
1488,96.1008936400762,118.456033977858,9.33338688815673,17,2005,49.4667,9.58333,"49.4667 9.58333","2000-2010",117
1416,91.8508905791238,103.854389973674,8.5546772281429,17,2006,49.4667,9.58333,"49.4667 9.58333","2000-2010",121
3228,133.937449219672,111.183006986353,8.38225787715806,17,2007,49.4667,9.58333,"49.4667 9.58333","2000-2010",106
2772,129.845640533167,85.2130158739703,8.17661272046427,17,2008,49.4667,9.58333,"49.4667 9.58333","2000-2010",120
2196,112.956051624905,135.041843942476,8.65370948399387,17,2009,49.4667,9.58333,"49.4667 9.58333","2000-2010",105
1668,94.1142431981826,103.673122171419,8.88661270459453,17,2010,49.4667,9.58333,"49.4667 9.58333","2000-2010",118
2016,110.286686643544,96.2547616532955,7.84532240528854,18,2001,54.1167,10.1667,"54.1167 10.1667","2000-2010",132
2724,126.15826657559,66.0716248391341,7.61677402330022,18,2002,54.1167,10.1667,"54.1167 10.1667","2000-2010",124
2604,123.054611064029,134.033688955667,8.86693528567952,18,2003,54.1167,10.1667,"54.1167 10.1667","2000-2010",126
2472,124.874561965045,109.241215621008,9.15629011792161,18,2004,54.1167,10.1667,"54.1167 10.1667","2000-2010",123
1884,107.585369133996,128.965058903274,9.57241914087846,18,2005,54.1167,10.1667,"54.1167 10.1667","2000-2010",132
1428,94.7519107874449,176.186999237612,10.9535481422659,18,2006,54.1167,10.1667,"54.1167 10.1667","2000-2010",133
3432,142.58957767421,126.495899574121,9.57290301183539,18,2007,54.1167,10.1667,"54.1167 10.1667","2000-2010",115
3312,141.900438108778,105.677314121326,8.646290129321,18,2008,54.1167,10.1667,"54.1167 10.1667","2000-2010",128
2532,119.462510068972,102.40536601953,8.30548368532571,18,2009,54.1167,10.1667,"54.1167 10.1667","2000-2010",111
1740,92.1039940096403,82.3445088011123,8.25532239612432,18,2010,54.1167,10.1667,"54.1167 10.1667","2000-2010",124
2136,110.523480669428,95.4233447997682,7.59596757215237,19,2001,49.9167,11,"49.9167 11","2000-2010",122
2952,133.152289163023,88.3643002155272,8.26580626685773,19,2002,49.9167,11,"49.9167 11","2000-2010",124
2364,112.244011460585,116.52453935019,8.03758046550736,19,2003,49.9167,11,"49.9167 11","2000-2010",116
1644,102.899448724361,86.8841942417317,8.05258046517209,19,2004,49.9167,11,"49.9167 11","2000-2010",118
1368,92.0367837912999,106.713143136308,9.07758044226155,19,2005,49.9167,11,"49.9167 11","2000-2010",112
1344,93.8233831754088,119.431007035903,8.79677399692516,19,2006,49.9167,11,"49.9167 11","2000-2010",124
3120,132.092902016667,111.005976125289,8.29064497597996,19,2007,49.9167,11,"49.9167 11","2000-2010",107
2700,128.029708445776,79.684427597579,7.98258046673671,19,2008,49.9167,11,"49.9167 11","2000-2010",126
2076,109.047523704819,135.511786386958,8.2870965889625,19,2009,49.9167,11,"49.9167 11","2000-2010",108
1752,90.7520940990781,66.7170695311165,7.62822563594748,19,2010,49.9167,11,"49.9167 11","2000-2010",117
2172,111.520436426124,107.587222550909,8.54564497028027,20,2001,49.8833,10.0333,"49.8833 10.0333","2000-2010",121
3000,135.475294421753,149.348679076656,10.3095158985966,20,2002,49.8833,10.0333,"49.8833 10.0333","2000-2010",129
2520,118.217194812505,206.208947265694,10.5961287954161,20,2003,49.8833,10.0333,"49.8833 10.0333","2000-2010",125
1956,115.768732894942,116.532591407516,9.19274173001008,20,2004,49.8833,10.0333,"49.8833 10.0333","2000-2010",119
1656,102.182783967662,154.753512173459,10.1853223529855,20,2005,49.8833,10.0333,"49.8833 10.0333","2000-2010",122
1536,96.5637693757709,128.101228971236,9.29096753426617,20,2006,49.8833,10.0333,"49.8833 10.0333","2000-2010",124
3252,137.426882094554,186.376752244691,11.1432255573811,20,2007,49.8833,10.0333,"49.8833 10.0333","2000-2010",116
2892,133.969552240256,71.5066514028265,7.89322563002427,20,2008,49.8833,10.0333,"49.8833 10.0333","2000-2010",118
2172,113.163417065138,220.060320618613,12.0232255377116,20,2009,49.8833,10.0333,"49.8833 10.0333","2000-2010",119
1668,94.9806847217897,92.246871285156,8.65177400016616,20,2010,49.8833,10.0333,"49.8833 10.0333","2000-2010",115
2208,115.988071105475,98.1675598256693,7.77322563270648,21,2001,51.5833,9.3,"51.5833 9.3","2000-2010",124
3024,131.996257698879,81.0541832968597,7.99887078895324,21,2002,51.5833,9.3,"51.5833 9.3","2000-2010",122
2664,124.243326901259,131.781500520595,8.40338690894385,21,2003,51.5833,9.3,"51.5833 9.3","2000-2010",120
2052,115.515455305935,134.980977817873,9.48161269129524,21,2004,51.5833,9.3,"51.5833 9.3","2000-2010",122
1752,104.557538596074,161.755014355388,10.4082255738096,21,2005,51.5833,9.3,"51.5833 9.3","2000-2010",125
1236,91.4955182655346,171.483083572941,10.431935250699,21,2006,51.5833,9.3,"51.5833 9.3","2000-2010",130
3324,139.114325954491,199.126978357744,11.2780642640446,21,2007,51.5833,9.3,"51.5833 9.3","2000-2010",120
2976,135.783842881686,59.3276076364705,7.23806435434568,21,2008,51.5833,9.3,"51.5833 9.3","2000-2010",118
2496,116.136651703994,127.198065451958,8.41225787648751,21,2009,51.5833,9.3,"51.5833 9.3","2000-2010",105
1836,92.7160622003393,100.624041075961,8.74016109496475,21,2010,51.5833,9.3,"51.5833 9.3","2000-2010",121
2232,116.405363540712,111.687525392356,8.15112885006613,22,2001,50.55,9.66667,"50.55 9.66667","2000-2010",128
3072,136.614441479555,117.429387129616,9.28596753437793,22,2002,50.55,9.66667,"50.55 9.66667","2000-2010",130
2532,121.353459655783,142.814888945223,8.79435464214053,22,2003,50.55,9.66667,"50.55 9.66667","2000-2010",124
2088,116.804292742976,88.3903048209648,8.30354820149801,22,2004,50.55,9.66667,"50.55 9.66667","2000-2010",119
1716,100.56517241285,151.142861433036,9.99419332499946,22,2005,50.55,9.66667,"50.55 9.66667","2000-2010",124
1488,95.3088082825358,160.252999937536,10.2679029963009,22,2006,50.55,9.66667,"50.55 9.66667","2000-2010",131
3312,138.788229810361,108.947692702607,8.94693528389138,22,2007,50.55,9.66667,"50.55 9.66667","2000-2010",113
2784,129.656841869446,24.0988493271592,5.01725795237167,22,2008,50.55,9.66667,"50.55 9.66667","2000-2010",113
2412,117.813281134551,104.252411345157,7.52403208988929,22,2009,50.55,9.66667,"50.55 9.66667","2000-2010",103
1776,88.2713147871635,99.9985782310512,8.7695159330183,22,2010,50.55,9.66667,"50.55 9.66667","2000-2010",123
2136,110.523480669428,124.870422568189,8.29048368566099,23,2001,49.95,11.1667,"49.95 11.1667","2000-2010",128
2952,133.152289163023,147.658147735363,10.1761288048039,23,2002,49.95,11.1667,"49.95 11.1667","2000-2010",131
2364,112.244011460585,152.888590399274,9.04306431400079,23,2003,49.95,11.1667,"49.95 11.1667","2000-2010",124
1644,102.899448724361,149.9314180551,9.98354816394708,23,2004,49.95,11.1667,"49.95 11.1667","2000-2010",129
1368,92.0367837912999,164.821694030331,10.4259675088969,23,2005,49.95,11.1667,"49.95 11.1667","2000-2010",127
1344,93.8233831754088,161.157969397719,10.2032255783917,23,2006,49.95,11.1667,"49.95 11.1667","2000-2010",128
3120,132.092902016667,173.255792039193,10.7166126636908,23,2007,49.95,11.1667,"49.95 11.1667","2000-2010",117
2700,128.029708445776,104.589430101153,8.95080625154679,23,2008,49.95,11.1667,"49.95 11.1667","2000-2010",129
2076,109.047523704819,139.884603373045,8.54967722825466,23,2009,49.95,11.1667,"49.95 11.1667","2000-2010",109
1752,90.7520940990781,104.756826120942,8.83370947997056,23,2010,49.95,11.1667,"49.95 11.1667","2000-2010",127
1932,107.663846669464,91.1199478849149,7.45193531730723,24,2001,49.3167,12.75,"49.3167 12.75","2000-2010",122
2904,129.37557424813,102.278123889413,8.30129013703235,24,2002,49.3167,12.75,"49.3167 12.75","2000-2010",125
2088,102.920785147656,97.3989139619733,7.21016112916292,24,2003,49.3167,12.75,"49.3167 12.75","2000-2010",119
1596,101.095597790225,93.8594758210409,8.4624191656889,24,2004,49.3167,12.75,"49.3167 12.75","2000-2010",120
1584,87.1139459913496,94.7941167092561,8.59661271107653,24,2005,49.3167,12.75,"49.3167 12.75","2000-2010",119
1476,89.9033842896549,134.350821985092,9.26983850248038,24,2006,49.3167,12.75,"49.3167 12.75","2000-2010",126
3108,125.043009603554,104.18528355069,8.44177400486003,24,2007,49.3167,12.75,"49.3167 12.75","2000-2010",110
2556,125.659161306181,66.7878220771768,7.5667740244178,24,2008,49.3167,12.75,"49.3167 12.75","2000-2010",119
1800,100.53572073573,145.583482939543,9.46354817556998,24,2009,49.3167,12.75,"49.3167 12.75","2000-2010",112
1896,90.450602825818,103.487189045136,8.81645141584018,24,2010,49.3167,12.75,"49.3167 12.75","2000-2010",130
