"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat"
1944,104.080811540143,54.4727952506757,6.50935469321426,7,1958,50.4167,10.3833,"50.4167 10.3833","1950-1960",123,2.12401634596716
2472,116.661371977948,102.617742809511,8.67499980609864,7,1959,50.4167,10.3833,"50.4167 10.3833","1950-1960",105,8.38122932086164
2460,114.0621482879,62.4538790187668,6.9967740371583,7,1960,50.4167,10.3833,"50.4167 10.3833","1950-1960",101,6.54057362429859
1980,109.954287898823,33.4442619077764,5.70322567897458,8,1951,48.5833,12.1833,"48.5833 12.1833","1950-1960",111,5.01852447799117
2028,108.307349957184,97.6492698675446,6.96677403782885,8,1952,48.5833,12.1833,"48.5833 12.1833","1950-1960",108,6.45770477369183
1704,98.830404190944,88.6113239590997,8.65999980643392,8,1953,48.5833,12.1833,"48.5833 12.1833","1950-1960",111,6.97721295880123
2052,108.20795709237,34.3820373406678,5.92790309330749,8,1954,48.5833,12.1833,"48.5833 12.1833","1950-1960",119,5.39024578115796
1632,96.3369748466915,74.878657251525,6.91129016810127,8,1955,48.5833,12.1833,"48.5833 12.1833","1950-1960",121,3.30737697525469
1764,96.6066585025902,56.0911765039983,6.23903211861128,8,1956,48.5833,12.1833,"48.5833 12.1833","1950-1960",120,4.37327859077419
2556,124.430190295916,75.0447734988634,7.52999983169138,8,1957,48.5833,12.1833,"48.5833 12.1833","1950-1960",104,7.05581951442129
1776,97.4158139897394,34.4242383754338,5.5245160055497,8,1958,48.5833,12.1833,"48.5833 12.1833","1950-1960",120,2.10008192027263
2388,111.775404849876,47.071097993465,6.50258049981729,8,1959,48.5833,12.1833,"48.5833 12.1833","1950-1960",95,7.54278671665148
2328,106.739283904752,51.8467765864742,6.55177404710482,8,1960,48.5833,12.1833,"48.5833 12.1833","1950-1960",100,6.38008182460717
2184,118.407605378561,29.7066206279071,5.35209665456486,9,1951,49.1667,11.45,"49.1667 11.45","1950-1960",111,4.77295071298837
1992,106.207049423225,109.61880191581,7.14048371136549,9,1952,49.1667,11.45,"49.1667 11.45","1950-1960",108,6.57245886948754
1920,101.65825583166,72.6562793635283,7.27145145037362,9,1953,49.1667,11.45,"49.1667 11.45","1950-1960",100,7.12360639815203
2040,110.431975929934,32.1301318853363,5.74774180701183,9,1954,49.1667,11.45,"49.1667 11.45","1950-1960",121,5.25836053820418
1572,94.7254695826774,60.0958471814319,6.21741921586856,9,1955,49.1667,11.45,"49.1667 11.45","1950-1960",120,3.5023769708961
1788,97.4676415313319,57.8074858694891,6.34306437435049,9,1956,49.1667,11.45,"49.1667 11.45","1950-1960",126,4.11663925224824
2508,122.073166523622,57.4630087826139,6.66048372209433,9,1957,49.1667,11.45,"49.1667 11.45","1950-1960",109,7.02655721999338
1908,101.889929293979,67.8677981192772,6.7970966222666,9,1958,49.1667,11.45,"49.1667 11.45","1950-1960",127,1.99311470954877
2388,113.0406387773,65.1603748378617,7.33064499743764,9,1959,49.1667,11.45,"49.1667 11.45","1950-1960",102,7.88139326646008
2316,113.265866203351,64.9988277261064,7.03274177828984,9,1960,49.1667,11.45,"49.1667 11.45","1950-1960",106,6.34540969423461
3276,137.210807240566,25.6890052139053,5.73903212978715,10,1951,51.8333,7.3,"51.8333 7.3","1950-1960",112,5.54573758096114
2772,129.832610506688,84.6690791220208,6.28241921441569,10,1952,51.8333,7.3,"51.8333 7.3","1950-1960",104,7.54319655270789
2604,118.068789778464,54.5138392933682,6.72387081745171,10,1953,51.8333,7.3,"51.8333 7.3","1950-1960",97,7.47245884937097
2496,122.455525111883,42.2176795119507,6.82790307319092,10,1954,51.8333,7.3,"51.8333 7.3","1950-1960",112,6.39614739801857
1944,110.692827761701,43.4695350553973,6.40306437300939,10,1955,51.8333,7.3,"51.8333 7.3","1950-1960",116,5.01475398627217
2100,108.892386542427,32.2270588000729,5.69967729195712,10,1956,51.8333,7.3,"51.8333 7.3","1950-1960",117,5.22959004704398
3216,140.857534314945,92.036992783785,8.88661270459453,10,1957,51.8333,7.3,"51.8333 7.3","1950-1960",95,8.21319653773222
2316,114.539503280712,56.8554115311913,6.47999985516071,10,1958,51.8333,7.3,"51.8333 7.3","1950-1960",115,3.90516384713901
2448,118.895219637212,65.7476605614963,7.6103224105412,10,1959,51.8333,7.3,"51.8333 7.3","1950-1960",96,9.05885225653526
2556,127.970087162482,70.4363746854472,7.14596758221066,10,1960,51.8333,7.3,"51.8333 7.3","1950-1960",98,7.42901622739117
2592,125.934587572432,12.6381743638931,4.26854829168728,11,1951,50.75,9.46667,"50.75 9.46667","1950-1960",112,3.84344253704318
2100,107.437771697924,106.771950810007,6.77435468729105,11,1952,50.75,9.46667,"50.75 9.46667","1950-1960",108,6.25213100779496
2292,113.087129649972,74.0938320330374,7.87080627568667,11,1953,50.75,9.46667,"50.75 9.46667","1950-1960",108,6.69295067007302
2340,118.945200320569,56.1411687845624,6.6679030767672,11,1954,50.75,9.46667,"50.75 9.46667","1950-1960",130,4.90418021825188
1668,98.4643109504883,96.0366625698606,7.73435466583337,11,1955,50.75,9.46667,"50.75 9.46667","1950-1960",127,3.14377042153453
2016,100.631599097267,42.8053375995271,5.60612890695132,11,1956,50.75,9.46667,"50.75 9.46667","1950-1960",125,4.13778679275916
2808,128.782803213008,68.5224936037827,7.18612887163556,11,1957,50.75,9.46667,"50.75 9.46667","1950-1960",120,6.82336050322371
2004,103.860909166568,139.415455823718,9.73854816942326,11,1958,50.75,9.46667,"50.75 9.46667","1950-1960",138,1.51959012996894
2568,119.900486323438,96.602567185321,8.39096755438274,11,1959,50.75,9.46667,"50.75 9.46667","1950-1960",106,7.7518850726335
2556,115.52421527336,70.8205106696027,7.93112885498352,11,1960,50.75,9.46667,"50.75 9.46667","1950-1960",113,5.74418019947642
2796,130.273219666834,43.3049555063168,6.06935470304902,12,1951,48.9833,9.58333,"48.9833 9.58333","1950-1960",112,5.3810654534943
2304,117.386448838061,81.280384807423,6.56951598219213,12,1952,48.9833,9.58333,"48.9833 9.58333","1950-1960",105,7.22229492053634
2208,109.077892964426,79.8948968071247,7.4198385438311,12,1953,48.9833,9.58333,"48.9833 9.58333","1950-1960",98,7.69262277887615
2412,121.000324366104,44.6161871912903,6.27790308548438,12,1954,48.9833,9.58333,"48.9833 9.58333","1950-1960",122,5.65557364407988
1776,103.225285464655,84.5450514177709,7.37387080292308,12,1955,48.9833,9.58333,"48.9833 9.58333","1950-1960",121,4.08172122024183
1980,104.243423204219,53.1511374088215,6.22741921564504,12,1956,48.9833,9.58333,"48.9833 9.58333","1950-1960",123,5.02918021545791
2688,125.330782623053,85.1143057522531,8.43032239221277,12,1957,48.9833,9.58333,"48.9833 9.58333","1950-1960",96,7.55057360172333
2076,105.870612126334,60.4975500496521,6.61306436831552,12,1958,48.9833,9.58333,"48.9833 9.58333","1950-1960",124,2.64262289175245
2484,119.729453894279,89.1212021555828,8.27032239578905,12,1959,48.9833,9.58333,"48.9833 9.58333","1950-1960",104,8.2298358816226
2748,125.11142027373,80.1747667313653,7.6801611186576,12,1960,48.9833,9.58333,"48.9833 9.58333","1950-1960",106,6.90663918988688
3012,134.18306480964,45.1102840965732,6.49499985482544,13,1951,49.7167,10.2167,"49.7167 10.2167","1950-1960",113,5.88819658970002
2244,118.685304560729,86.1665848881583,6.66903210900003,13,1952,49.7167,10.2167,"49.7167 10.2167","1950-1960",104,7.6649998286739
2232,108.074423892562,96.6533654328484,8.33887078135364,13,1953,49.7167,10.2167,"49.7167 10.2167","1950-1960",101,7.99336047707217
2328,118.344473196911,43.1969967725348,6.63548372265312,13,1954,49.7167,10.2167,"49.7167 10.2167","1950-1960",118,6.19065559933298
1752,103.166287878201,55.5367125651182,6.6593546898615,13,1955,49.7167,10.2167,"49.7167 10.2167","1950-1960",118,4.63434415870942
2064,101.394596497398,61.4469634986207,6.7917740417404,13,1956,49.7167,10.2167,"49.7167 10.2167","1950-1960",115,5.24729496468103
2676,129.362476016494,82.8381836474558,8.0709675615353,13,1957,49.7167,10.2167,"49.7167 10.2167","1950-1960",103,7.81983589078681
2148,106.856679356735,66.998405149944,7.15274177560763,13,1958,49.7167,10.2167,"49.7167 10.2167","1950-1960",123,2.81483600265728
2568,118.839344369535,104.847009529084,8.80951593212423,13,1959,49.7167,10.2167,"49.7167 10.2167","1950-1960",104,8.72458996892464
2532,120.470366248777,67.406454662933,7.23290306413847,13,1960,49.7167,10.2167,"49.7167 10.2167","1950-1960",100,7.16524574148362
1872,107.51196189793,31.8984624147045,5.81096761205023,14,1951,48.75,13.5167,"48.75 13.5167","1950-1960",114,4.97270480688417
1824,98.4632651841088,101.268218561882,6.82532242808731,14,1952,48.75,13.5167,"48.75 13.5167","1950-1960",109,5.85499986913055
1632,91.7601505736736,74.0602594631585,7.16161274315128,14,1953,48.75,13.5167,"48.75 13.5167","1950-1960",100,6.9754916473643
1896,105.599862036276,61.5543568318702,6.75483855869501,14,1954,48.75,13.5167,"48.75 13.5167","1950-1960",131,5.11999988555908
1524,94.8787236188133,63.8553038001251,6.22774179628299,14,1955,48.75,13.5167,"48.75 13.5167","1950-1960",121,3.03344255514809
1500,89.0661285781035,56.4345786967667,6.1525805076404,14,1956,48.75,13.5167,"48.75 13.5167","1950-1960",120,3.91352450268984
2592,119.291726035065,46.289100490662,6.46048372656467,14,1957,48.75,13.5167,"48.75 13.5167","1950-1960",110,6.68188509654987
1500,89.0145898042769,94.3618856636671,7.61661273298124,14,1958,48.75,13.5167,"48.75 13.5167","1950-1960",129,1.59877045606797
2196,107.215698444271,103.979333362353,8.96629012216844,14,1959,48.75,13.5167,"48.75 13.5167","1950-1960",107,7.60040966618318
2316,112.586322952018,55.957356327256,6.69354823748431,14,1960,48.75,13.5167,"48.75 13.5167","1950-1960",102,6.19401625499557
2748,129.269408119326,33.0500753362113,5.60338697152873,15,1951,51.5833,9.3,"51.5833 9.3","1950-1960",115,4.4899179324294
2184,112.706656704582,112.997260812548,6.45467727508156,15,1952,51.5833,9.3,"51.5833 9.3","1950-1960",107,6.47442608479349
2484,117.523910787983,65.1670491172122,7.03838693945398,15,1953,51.5833,9.3,"51.5833 9.3","1950-1960",98,7.13483590609776
2496,121.116741921025,35.4426323035801,6.11451599236217,15,1954,51.5833,9.3,"51.5833 9.3","1950-1960",125,5.15024578652238
1884,103.690091836288,92.5603598270455,7.71467724691836,15,1955,51.5833,9.3,"51.5833 9.3","1950-1960",124,3.37967205560598
2148,105.437362010068,33.4826492748844,5.41854826598278,15,1956,51.5833,9.3,"51.5833 9.3","1950-1960",121,4.44229498267418
2940,136.096132365586,59.6360445827154,7.12838693744233,15,1957,51.5833,9.3,"51.5833 9.3","1950-1960",105,7.52098343845029
2064,108.13682903183,61.8208394246849,6.65048372231784,15,1958,51.5833,9.3,"51.5833 9.3","1950-1960",126,2.47090158411531
2760,125.032955953304,97.4837125689051,8.43790303720462,15,1959,51.5833,9.3,"51.5833 9.3","1950-1960",105,8.15975391597594
2472,120.596856291999,61.7144383139304,7.04274177806632,15,1960,51.5833,9.3,"51.5833 9.3","1950-1960",104,6.46229493752366
1968,107.156187240311,20.5448183302265,4.70822570121457,16,1951,50,12.0833,"50 12.0833","1950-1960",115,3.44114746406797
1836,95.0064497276506,22.0634316596274,2.56870962000422,16,1952,50,12.0833,"50 12.0833","1950-1960",101,5.01926218289271
1980,102.367896275169,79.5706402114534,8.26016110569359,16,1953,50,12.0833,"50 12.0833","1950-1960",118,5.82475396816726
1872,102.212163035083,12.0474084398948,4.21951603471872,16,1954,50,12.0833,"50 12.0833","1950-1960",94,3.95049171497832
1476,88.2738770995281,71.1648554665048,6.06370954188488,16,1955,50,12.0833,"50 12.0833","1950-1960",122,2.07172126516883
1560,91.1497421760702,60.3006894892073,6.42225792096747,16,1956,50,12.0833,"50 12.0833","1950-1960",129,2.51983600925105
2460,114.043786284646,30.6575981882599,5.0783869832634,16,1957,50,12.0833,"50 12.0833","1950-1960",88,5.76819659238223
1740,99.1521198025156,30.5675087575779,5.01451601694909,16,1958,50,12.0833,"50 12.0833","1950-1960",124,1.0149180101017
2364,115.103169587276,49.9578173908503,6.65677404475789,16,1959,50,12.0833,"50 12.0833","1950-1960",103,6.92713099270754
2280,104.354921922639,63.2124874838088,7.61419337819661,16,1960,50,12.0833,"50 12.0833","1950-1960",115,4.70065563263707
2568,127.884923906875,48.0764124566721,6.35193534189415,17,1951,49.3333,10.8,"49.3333 10.8","1950-1960",115,5.18786873650111
2052,111.289246685298,156.23176331237,8.66870948365859,17,1952,49.3333,10.8,"49.3333 10.8","1950-1960",112,6.91483591101514
2088,104.247011968396,91.0410768654291,8.44032239198925,17,1953,49.3333,10.8,"49.3333 10.8","1950-1960",103,7.45418016125494
2160,114.914136343342,44.1751368130903,6.35306437412697,17,1954,49.3333,10.8,"49.3333 10.8","1950-1960",124,5.59524577657585
1632,96.8458277119192,86.4117962016056,7.30999983660877,17,1955,49.3333,10.8,"49.3333 10.8","1950-1960",121,3.97663925537748
1908,99.217350051485,82.784880527141,7.49112886481828,17,1956,49.3333,10.8,"49.3333 10.8","1950-1960",128,4.51688514494139
2556,124.872732540705,62.9935138142805,6.96387081208729,17,1957,49.3333,10.8,"49.3333 10.8","1950-1960",118,7.399098195273
2064,105.551689173485,127.547171937402,8.75467722367255,17,1958,49.3333,10.8,"49.3333 10.8","1950-1960",130,2.47786879707433
2616,118.801893292326,100.385920351704,8.6548385162267,17,1959,49.3333,10.8,"49.3333 10.8","1950-1960",105,8.16918014527344
2484,118.932118925746,89.2389913508206,8.35758045835481,17,1960,49.3333,10.8,"49.3333 10.8","1950-1960",110,6.72549165295223
2256,121.059820081894,46.7954478451638,6.25370953763805,18,1951,49.4,11.4,"49.4 11.4","1950-1960",115,4.92942611932693
1980,106.629006473599,126.656472179961,7.51516112234564,18,1952,49.4,11.4,"49.4 11.4","1950-1960",109,6.61959001597506
1836,100.71798779337,77.2185890327673,6.89258049110011,18,1953,49.4,11.4,"49.4 11.4","1950-1960",96,7.58147524037688
2064,110.974546431904,38.1929647848183,5.95645147976616,18,1954,49.4,11.4,"49.4 11.4","1950-1960",126,5.3258195530898
1560,95.4362962247925,102.926026690809,7.91419337149109,18,1955,49.4,11.4,"49.4 11.4","1950-1960",124,3.72836057240235
1752,94.4773944010811,84.6355961008414,7.46564499442015,18,1956,49.4,11.4,"49.4 11.4","1950-1960",128,4.11139335072615
2532,121.612123391186,57.2768959508145,6.75548371997091,18,1957,49.4,11.4,"49.4 11.4","1950-1960",113,7.32040967244166
1944,100.711984139405,55.5966974479971,6.41838695331206,18,1958,49.4,11.4,"49.4 11.4","1950-1960",125,2.20450814744671
2352,112.978382291365,96.4290489661341,8.45725787548168,18,1959,49.4,11.4,"49.4 11.4","1950-1960",104,8.35581948536402
2304,114.40854946795,73.6504555913135,7.34161273912797,18,1960,49.4,11.4,"49.4 11.4","1950-1960",107,6.50393428085524
2232,119.864565887664,56.8004809304384,6.74016113966824,19,1951,48.4833,10.6667,"48.4833 10.6667","1950-1960",115,5.46573758274928
2160,110.715675059976,41.5774706196926,4.85870956881873,19,1952,48.4833,10.6667,"48.4833 10.6667","1950-1960",101,7.01196705638507
1872,100.898036996049,93.4255928018695,8.62790303295779,19,1953,48.4833,10.6667,"48.4833 10.6667","1950-1960",106,7.41065557206385
2100,113.49181334064,34.0649842344993,5.63967729329823,19,1954,48.4833,10.6667,"48.4833 10.6667","1950-1960",114,5.4391802062937
1692,98.7829224914002,62.8970818064547,6.52854824117235,19,1955,48.4833,10.6667,"48.4833 10.6667","1950-1960",112,3.92499991226941
1860,100.767800179784,60.5491735607159,6.25951598912117,19,1956,48.4833,10.6667,"48.4833 10.6667","1950-1960",113,4.7392621891512
2448,121.398805415781,53.5654551574864,6.6995159792864,19,1957,48.4833,10.6667,"48.4833 10.6667","1950-1960",110,7.39303262163809
1848,105.278554717948,34.2263438018608,5.38564504091177,19,1958,48.4833,10.6667,"48.4833 10.6667","1950-1960",115,2.38893437283266
2388,113.890323866626,109.592804848615,9.0370965721987,19,1959,48.4833,10.6667,"48.4833 10.6667","1950-1960",110,7.76819654767875
2472,116.672345142911,99.8479212999423,8.90274173649208,19,1960,48.4833,10.6667,"48.4833 10.6667","1950-1960",116,6.40368838145657
1884,106.94493277759,42.9279178423809,5.94451599616197,20,1951,49.3833,12.7167,"49.3833 12.7167","1950-1960",116,4.0945900724132
1848,98.1409331474209,96.2842964739589,6.16548373315844,20,1952,49.3833,12.7167,"49.3833 12.7167","1950-1960",108,5.63295069376587
1800,97.288997858137,45.6426873805701,5.07806440262545,20,1953,49.3833,12.7167,"49.3833 12.7167","1950-1960",94,6.42565559408032
1824,102.527920719503,28.2815610897422,5.32790310671853,20,1954,49.3833,12.7167,"49.3833 12.7167","1950-1960",122,4.61442612636773
1536,92.4806231430444,87.5884274433434,7.09209661567283,20,1955,49.3833,12.7167,"49.3833 12.7167","1950-1960",124,2.82073764186963
1584,91.6304675716396,52.5046031567443,5.89774180365907,20,1956,49.3833,12.7167,"49.3833 12.7167","1950-1960",126,2.95270485203469
2520,115.732720364633,50.2345912317903,6.56967727251111,20,1957,49.3833,12.7167,"49.3833 12.7167","1950-1960",104,6.27499985974282
1752,96.4184276173943,48.752234192716,5.71822567863931,20,1958,49.3833,12.7167,"49.3833 12.7167","1950-1960",126,1.17409833441259
2280,110.694019570938,46.4558519460987,6.28532244015725,20,1959,49.3833,12.7167,"49.3833 12.7167","1950-1960",96,7.24401623152624
2304,107.953369682414,44.2701079595591,6.10629018609442,20,1960,49.3833,12.7167,"49.3833 12.7167","1950-1960",108,5.07565562425517
2112,112.055917785124,32.6395757414588,5.22580633480703,21,1951,50.3167,11.9167,"50.3167 11.9167","1950-1960",116,3.23770484566444
1788,95.3756772949935,51.9825151818018,3.64080637023454,21,1952,50.3167,11.9167,"50.3167 11.9167","1950-1960",104,4.79352448302031
2136,106.594987529426,56.7583368528057,7.06161274538646,21,1953,50.3167,11.9167,"50.3167 11.9167","1950-1960",105,5.63336052982228
1860,102.141541710008,13.4245818919572,3.9369353958736,21,1954,50.3167,11.9167,"50.3167 11.9167","1950-1960",124,3.54540975681949
1440,87.9064967772969,61.4752202727204,5.3716127831609,21,1955,50.3167,11.9167,"50.3167 11.9167","1950-1960",121,1.59057373493971
1536,88.5270437660426,24.8798668055366,4.07048377998534,21,1956,50.3167,11.9167,"50.3167 11.9167","1950-1960",125,1.95196716948489
2484,114.959761012014,32.3454789192026,5.17274181986408,21,1957,50.3167,11.9167,"50.3167 11.9167","1950-1960",108,5.33442611027448
1716,93.7052256658808,77.8958528691172,6.50548372555885,21,1958,50.3167,11.9167,"50.3167 11.9167","1950-1960",130,0.310081960282243
2484,118.091072463984,75.9464174306121,7.58580628205692,21,1959,50.3167,11.9167,"50.3167 11.9167","1950-1960",106,6.73418017734819
