"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo"
2748,126.380248330631,28.7392994285812,4.79209666708184,7,2008,49.1667,11.45,"49.1667 11.45","2000-2010",103
2268,113.209568660922,110.735574119294,7.92935466147479,7,2009,49.1667,11.45,"49.1667 11.45","2000-2010",101
1848,102.995818642895,95.2492058965827,8.6390320649671,7,2010,49.1667,11.45,"49.1667 11.45","2000-2010",101
1896,108.796341226421,30.3484482803874,5.45951600700256,8,2001,49.7167,10.2167,"49.7167 10.2167","2000-2010",114
3000,131.186242168967,34.968557757202,5.6253224549094,8,2002,49.7167,10.2167,"49.7167 10.2167","2000-2010",94
1932,98.28573882463,63.1295789925019,6.18532244239243,8,2003,49.7167,10.2167,"49.7167 10.2167","2000-2010",117
1560,97.2343875110713,33.4497691933845,5.15838698147526,8,2004,49.7167,10.2167,"49.7167 10.2167","2000-2010",106
1428,80.5054737493185,69.2193273087855,7.65225789347483,8,2005,49.7167,10.2167,"49.7167 10.2167","2000-2010",107
1368,86.4984489411957,64.1061196500375,7.09741919619902,8,2006,49.7167,10.2167,"49.7167 10.2167","2000-2010",113
3036,126.115479613841,42.9058407873345,6.35967727720497,8,2007,49.7167,10.2167,"49.7167 10.2167","2000-2010",97
2448,124.627958736981,30.710501878511,4.5346773179969,8,2008,49.7167,10.2167,"49.7167 10.2167","2000-2010",106
1824,101.436319398852,81.5163435029565,6.53338695074161,8,2009,49.7167,10.2167,"49.7167 10.2167","2000-2010",98
1764,91.517946900239,57.5623234117034,7.42258047925368,8,2010,49.7167,10.2167,"49.7167 10.2167","2000-2010",101
2064,114.547612050249,47.7963335670426,6.50887082225733,9,2001,49.3333,10.8,"49.3333 10.8","2000-2010",115
2988,132.279874997878,47.9713329284809,6.35370953540288,9,2002,49.3333,10.8,"49.3333 10.8","2000-2010",96
2448,115.472172108599,72.5457374191356,6.5670966274075,9,2003,49.3333,10.8,"49.3333 10.8","2000-2010",107
1908,110.589695871785,52.1936939697237,6.4603224362457,9,2004,49.3333,10.8,"49.3333 10.8","2000-2010",108
1656,101.690645217258,97.4670272503982,8.71580625679945,9,2005,49.3333,10.8,"49.3333 10.8","2000-2010",104
1512,97.0186432110443,74.4979482730514,7.70919337607319,9,2006,49.3333,10.8,"49.3333 10.8","2000-2010",113
3276,136.375131130095,32.5250312760603,6.06306438060898,9,2007,49.3333,10.8,"49.3333 10.8","2000-2010",96
2880,130.172525383579,22.3145387254695,4.78225795762433,9,2008,49.3333,10.8,"49.3333 10.8","2000-2010",111
2208,111.770595435384,57.7990022244103,5.98919341451819,9,2009,49.3333,10.8,"49.3333 10.8","2000-2010",101
1776,92.2350591430564,59.4188227674051,7.50032241299989,9,2010,49.3333,10.8,"49.3333 10.8","2000-2010",109
1980,111.36106284635,63.0963327641679,7.52193531574261,10,2001,49.4,11.4,"49.4 11.4","2000-2010",119
3072,135.590135535452,43.2136853937763,6.00999986566603,10,2002,49.4,11.4,"49.4 11.4","2000-2010",109
2028,102.551662232963,68.336530253916,6.44725792040868,10,2003,49.4,11.4,"49.4 11.4","2000-2010",108
1584,102.252962982157,53.5036025657089,6.18677405526321,10,2004,49.4,11.4,"49.4 11.4","2000-2010",110
1452,89.1253605661649,74.7940997578873,7.9180643391465,10,2005,49.4,11.4,"49.4 11.4","2000-2010",113
1440,91.0364719164084,109.407889085217,8.58274174364464,10,2006,49.4,11.4,"49.4 11.4","2000-2010",117
3168,126.524810258149,33.2054820634074,6.03048373617592,10,2007,49.4,11.4,"49.4 11.4","2000-2010",103
2568,128.16388844728,36.3642955751856,5.25709665668828,10,2008,49.4,11.4,"49.4 11.4","2000-2010",110
1896,101.386297104411,144.896091242748,9.02080624998217,10,2009,49.4,11.4,"49.4 11.4","2000-2010",98
1692,92.591885893487,69.4199517837913,7.65564499017332,10,2010,49.4,11.4,"49.4 11.4","2000-2010",114
2040,107.661415529571,51.5318842943579,6.94967726401744,11,2001,49.4667,9.58333,"49.4667 9.58333","2000-2010",113
3060,134.781232035493,46.5521948169676,6.08290308984297,11,2002,49.4667,9.58333,"49.4667 9.58333","2000-2010",95
2124,105.189416309818,76.3325080539932,6.53967727318166,11,2003,49.4667,9.58333,"49.4667 9.58333","2000-2010",106
1560,100.822694305437,60.4052580940056,6.57177404665779,11,2004,49.4667,9.58333,"49.4667 9.58333","2000-2010",105
1488,90.3421002444956,90.9690365910384,8.43870948879949,11,2005,49.4667,9.58333,"49.4667 9.58333","2000-2010",109
1380,86.8968789997758,105.495482037627,8.46225787536992,11,2006,49.4667,9.58333,"49.4667 9.58333","2000-2010",114
3096,129.641101230697,41.0274908257706,6.29112889164037,11,2007,49.4667,9.58333,"49.4667 9.58333","2000-2010",102
2664,130.128566928812,29.5836623781963,4.61725796131237,11,2008,49.4667,9.58333,"49.4667 9.58333","2000-2010",110
1992,106.825030625721,82.2505235251434,6.82709662159604,11,2009,49.4667,9.58333,"49.4667 9.58333","2000-2010",98
1716,94.9766529398451,68.4801238710796,6.93209661924911,11,2010,49.4667,9.58333,"49.4667 9.58333","2000-2010",104
2304,117.100600692203,39.4815958687814,5.78774180611776,12,2001,48.8833,12.6,"48.8833 12.6","2000-2010",114
3024,132.1085861705,29.3488423150518,5.19629020643451,12,2002,48.8833,12.6,"48.8833 12.6","2000-2010",105
2556,123.871164268962,68.1458903959981,6.41645146948436,12,2003,48.8833,12.6,"48.8833 12.6","2000-2010",107
2100,115.806694474269,54.1526190775219,6.3298385681945,12,2004,48.8833,12.6,"48.8833 12.6","2000-2010",104
1752,102.679272238722,87.8941827359654,8.4558062626109,12,2005,48.8833,12.6,"48.8833 12.6","2000-2010",102
1344,93.0664148217332,66.9420653565915,7.54951596028742,12,2006,48.8833,12.6,"48.8833 12.6","2000-2010",114
3324,137.172824732287,54.4373334344313,6.89999984577298,12,2007,48.8833,12.6,"48.8833 12.6","2000-2010",96
2856,133.011216702238,17.5039821017033,4.0291934583276,12,2008,48.8833,12.6,"48.8833 12.6","2000-2010",110
2412,115.696883565407,36.7411544819667,5.20580633525406,12,2009,48.8833,12.6,"48.8833 12.6","2000-2010",100
1788,91.7099565814553,62.4537348468608,7.20354822608492,12,2010,48.8833,12.6,"48.8833 12.6","2000-2010",108
2292,116.841712680922,57.5436261736209,6.69306436652738,13,2001,48.4333,10.4167,"48.4333 10.4167","2000-2010",119
2892,135.848977137754,51.0813151292391,6.61467727150528,13,2002,48.4333,10.4167,"48.4333 10.4167","2000-2010",106
2892,128.85762893152,84.9491931782357,7.31161273979852,13,2003,48.4333,10.4167,"48.4333 10.4167","2000-2010",121
2424,121.935304635897,81.785979710458,7.62596757148182,13,2004,48.4333,10.4167,"48.4333 10.4167","2000-2010",115
1884,107.483956540876,120.41655256787,8.85096754410094,13,2005,48.4333,10.4167,"48.4333 10.4167","2000-2010",115
1356,98.5784878823469,102.652549351301,8.72322561147232,13,2006,48.4333,10.4167,"48.4333 10.4167","2000-2010",116
3312,139.695778095377,74.3428446625541,7.88016111418725,13,2007,48.4333,10.4167,"48.4333 10.4167","2000-2010",108
3228,140.225978073832,28.4940000229038,5.44645149116555,13,2008,48.4333,10.4167,"48.4333 10.4167","2000-2010",112
2640,121.504922972702,61.5344508693161,7.04096758455759,13,2009,48.4333,10.4167,"48.4333 10.4167","2000-2010",104
1788,96.3233049154852,100.17143388055,8.01016111128152,13,2010,48.4333,10.4167,"48.4333 10.4167","2000-2010",120
2244,113.930564508011,42.8414117083968,6.0319353490467,14,2001,49.95,11.1667,"49.95 11.1667","2000-2010",120
3108,134.265545866936,49.2025187955543,6.30419340747739,14,2002,49.95,11.1667,"49.95 11.1667","2000-2010",112
2448,115.978679128904,30.353436566556,5.45161278137276,14,2003,49.95,11.1667,"49.95 11.1667","2000-2010",111
1944,111.648807593706,123.235471868463,9.17854818194023,14,2004,49.95,11.1667,"49.95 11.1667","2000-2010",112
1572,96.9189338569214,65.4519550952429,6.44854824296049,14,2005,49.95,11.1667,"49.95 11.1667","2000-2010",112
1416,92.4520444803896,18.3433499254783,0.361612895143128,14,2006,49.95,11.1667,"49.95 11.1667","2000-2010",122
3264,134.398455207976,13.144249043328,4.92290311577099,14,2007,49.95,11.1667,"49.95 11.1667","2000-2010",105
2736,128.837901392595,70.5139449774885,7.38241918982878,14,2008,49.95,11.1667,"49.95 11.1667","2000-2010",117
2412,115.972979443443,2.6442062867351,3.30596766804135,14,2009,49.95,11.1667,"49.95 11.1667","2000-2010",101
1776,90.2808699351123,60.4598044557021,7.4119353182013,14,2010,49.95,11.1667,"49.95 11.1667","2000-2010",115
2304,115.523828485452,48.6428777186705,6.44467727530507,15,2001,50.3,10.4667,"50.3 10.4667","2000-2010",116
3072,136.277126012057,50.4936248377732,6.40225792141451,15,2002,50.3,10.4667,"50.3 10.4667","2000-2010",102
2364,115.80248197216,89.9436133562471,7.21612887096501,15,2003,50.3,10.4667,"50.3 10.4667","2000-2010",115
1680,104.138682537598,64.0965356274162,6.68709662472529,15,2004,50.3,10.4667,"50.3 10.4667","2000-2010",112
1416,95.8111113016966,110.941314378854,9.18629011725106,15,2005,50.3,10.4667,"50.3 10.4667","2000-2010",108
1260,90.4632642088606,110.686939940073,8.59709658203346,15,2006,50.3,10.4667,"50.3 10.4667","2000-2010",117
3180,132.765771825922,63.2004803122807,7.09096758344,15,2007,50.3,10.4667,"50.3 10.4667","2000-2010",105
2784,129.608022340857,32.2897154906343,4.96774182444619,15,2008,50.3,10.4667,"50.3 10.4667","2000-2010",114
2232,113.42009036012,100.143982134448,7.54612886358894,15,2009,50.3,10.4667,"50.3 10.4667","2000-2010",101
1776,100.689956743895,94.2148171368178,8.55322561527212,15,2010,50.3,10.4667,"50.3 10.4667","2000-2010",111
1932,107.663846669464,31.7327940612497,5.31387084896766,16,2001,52.4,9.45,"52.4 9.45","2000-2010",112
2904,129.37557424813,30.5431484706478,5.12709665959401,16,2002,52.4,9.45,"52.4 9.45","2000-2010",94
2088,102.920785147656,46.1939678840123,5.40516116950781,16,2003,52.4,9.45,"52.4 9.45","2000-2010",105
1596,101.095597790225,45.9274396563545,6.09645147663691,16,2004,52.4,9.45,"52.4 9.45","2000-2010",96
1584,87.1139459913496,77.700092748131,7.92822562924196,16,2005,52.4,9.45,"52.4 9.45","2000-2010",103
1476,89.9033842896549,81.0937072125635,7.61532241042944,16,2006,52.4,9.45,"52.4 9.45","2000-2010",106
3108,125.043009603554,31.6269969651621,5.83725793404324,16,2007,52.4,9.45,"52.4 9.45","2000-2010",96
2556,125.659161306181,30.3125861546628,4.4661289324323,16,2008,52.4,9.45,"52.4 9.45","2000-2010",103
1800,100.53572073573,51.3805148779712,5.21854827045313,16,2009,52.4,9.45,"52.4 9.45","2000-2010",99
1896,90.450602825818,43.8325153485541,6.30451598811534,16,2010,52.4,9.45,"52.4 9.45","2000-2010",99
2292,110.780978185381,56.3942432778402,6.81903210564727,17,2001,49.45,10.3167,"49.45 10.3167","2000-2010",94
3012,135.804208921416,72.4560595203261,7.38112886727697,17,2002,49.45,10.3167,"49.45 10.3167","2000-2010",92
2520,117.439110763716,152.621446764445,9.27258043790296,17,2003,49.45,10.3167,"49.45 10.3167","2000-2010",104
1944,113.345138389272,67.5619882447989,7.13403209860647,17,2004,49.45,10.3167,"49.45 10.3167","2000-2010",105
1500,98.662235180143,113.08253407619,9.21887076168411,17,2005,49.45,10.3167,"49.45 10.3167","2000-2010",100
1416,96.3325657903303,113.667435747136,9.02419334668065,17,2006,49.45,10.3167,"49.45 10.3167","2000-2010",116
3204,134.395896599796,45.2993595189889,6.74516113955648,17,2007,49.45,10.3167,"49.45 10.3167","2000-2010",94
2808,133.757481070315,37.5843296856259,5.53870955361955,17,2008,49.45,10.3167,"49.45 10.3167","2000-2010",108
2136,112.368250386374,68.7016879214122,6.80177404151689,17,2009,49.45,10.3167,"49.45 10.3167","2000-2010",99
1704,94.8632195173132,96.7449963917994,8.28080626652246,17,2010,49.45,10.3167,"49.45 10.3167","2000-2010",104
