"siteslist","cc","meanmat","varmat","sdmat","meanlo","varlo","sdlo","meanutah","meangdd","matslope","matslopese","matslopelog","matslopelogse","meanmatlo","varmatlo","sdmatlo","matslopelog_exp"
1,"1950-1960",7.14349164360921,3.22775410367016,1.7965951418364,104.1,338.544444444444,18.3995772898305,2374.8,90.6132797956859,-5.95203584738998,2.94658107253718,-0.371453022812222,0.175086104822936,7.67445144136587,5.7290850034575,2.39355071044202,0.68973140670988
1,"2000-2010",8.1647867027487,1.21553006331216,1.10251079963516,99.4,63.3777777777778,7.96101612721503,2233.2,93.6170263598583,-2.01308350100856,2.45172204667056,-0.186553378095391,0.208059801959007,8.02554820771178,1.65884895578931,1.287963103427,0.829814266864069
2,"1950-1960",5.57747528516978,3.53696008972813,1.88068075167694,104.3,129.788888888889,11.3924926547656,2152.8,45.0243935458666,-5.14416449430391,1.13096257587001,-0.211045761484131,0.0563892245378626,5.80470954767398,0.957538498066471,0.978538960934347,0.809737011266031
2,"2000-2010",6.40430313554119,1.07481132770243,1.03673107781258,102,15.1111111111111,3.8873012632302,2145.6,51.4945728724359,-2.79289914805936,0.884521723300429,-0.178640673510385,0.0551123610165455,6.23599986061454,1.25971466099473,1.12237010874075,0.836406388378404
3,"1950-1960",5.9358359328975,3.61340240767015,1.90089515956829,112.4,81.3777777777778,9.0209632400192,2242.8,67.2728496291277,-2.39332825929923,1.44883895471825,-0.11791540527033,0.0602485113018013,6.94264500611011,2.39022897281083,1.54603653669984,0.888771234796911
3,"2000-2010",6.68405722764886,1.23160133532504,1.1097753535401,104.7,85.7888888888889,9.262229153335,2230.8,66.2799005033822,1.70232781192291,2.88873801628035,0.108121736435933,0.180295194772554,6.75974178439187,5.3601242672632,2.31519421804375,1.11418337384375
4,"1950-1960",6.52656542789038,3.29356274274507,1.8148175508147,108.9,100.322222222222,10.0160981535837,2370,62.5604352369795,-4.75939408536714,0.987943530415121,-0.235688527899007,0.0565366871422996,6.92569339358578,1.17447818804478,1.08373344879854,0.790026706892849
4,"2000-2010",7.41581950637466,1.1381874539714,1.06685868509911,103.9,42.3222222222222,6.50555318341355,2264.4,73.9417477189037,-3.30124145798075,1.81265281339659,-0.234681908171132,0.1233768394949,7.31135467528816,0.980267913167855,0.990084800998306,0.790822363756317
5,"1950-1960",6.14795887897585,3.54164573204309,1.8819260697602,106.2,107.511111111111,10.3687564881769,2367.6,58.1704060342022,-4.11980619496371,1.29341866683369,-0.184434262150174,0.0711266475851337,6.5703546918508,1.36924228935085,1.17014626835745,0.831574604029072
5,"2000-2010",6.94174574647923,1.49268858036469,1.22175635065454,102.9,27.4333333333333,5.23768396653839,2314.8,57.6280143386312,-2.85234080925672,1.13151572041754,-0.176629829002962,0.0711311807733876,6.59129017525383,1.59607180401134,1.26335735404174,0.838089963707256
6,"1950-1960",7.52785229075578,2.62991127841458,1.62170011975537,107.1,85.2111111111111,9.23098646468031,2427.6,83.459651419796,-5.03800150231593,0.936702721219794,-0.3080193804157,0.0666146195393428,7.82025788971974,0.781203128448987,0.88385696153223,0.734901075182718
6,"2000-2010",8.52904079296764,1.11651398760774,1.056652254816,98.5,24.0555555555556,4.90464632318739,2270.4,82.9917512584939,-2.14790393867634,1.45480853782379,-0.196211828109928,0.121673925210554,7.54187079916798,0.647745185519191,0.80482618342049,0.821838127821191
7,"1950-1960",6.41109821735652,3.03651624456113,1.74256025564717,105.5,157.388888888889,12.5454728443725,2365.2,57.4351094295017,-6.63790641551471,0.985536486851928,-0.332685372970237,0.0681112382386324,6.58140307870063,0.630668662117934,0.79414649915361,0.716995744913231
7,"2000-2010",7.12291787357726,0.940021757971779,0.969547192235519,104.3,32.0111111111111,5.65783625700772,2251.2,77.8126074915134,-3.89535601392527,1.53622047638187,-0.267442116577191,0.102789845366304,7.42316112440199,1.87775268053935,1.37031116194073,0.765334629528678
8,"1950-1960",5.0204179205718,3.40380147740315,1.84493942377606,109.1,128.322222222222,11.3279398931236,1861.2,53.5588726430162,-5.59609512142756,0.893266347497212,-0.179199249172674,0.0426244247221694,6.16280631386345,0.833230886557896,0.912814815040759,0.83593932258401
8,"2000-2010",5.93222117887993,1.52687478833808,1.23566774997896,105.7,34.0111111111111,5.8319045869348,2025.6,50.7916810762804,-2.82652121617568,1.33630842120925,-0.161431036287563,0.074925960338468,6.20285470006507,1.03141366674919,1.01558538131916,0.850925212403576
9,"1950-1960",5.72115560982712,3.84939255008123,1.9619868883561,112.4,84.0444444444445,9.16757571250134,2239.2,68.5656846279313,-3.67241574549971,1.02142873234769,-0.146453832665056,0.046635461706065,6.93298371600348,1.15610015788009,1.07522098095233,0.863765609170443
9,"2000-2010",6.33168018634477,1.12155138055641,1.05903322920313,108.2,33.0666666666667,5.75036230742609,2271.6,56.4529468401178,-4.08017795982976,1.26664510974422,-0.213016898918915,0.0719924562434986,6.66498372199374,1.17004714650393,1.0816871758988,0.808142480366848
10,"1950-1960",5.46031135336236,3.14801167778047,1.77426370018114,110.9,84.5444444444445,9.19480529671208,2020.8,59.3443613284848,-4.2253495136311,1.06082985304855,-0.154595170544518,0.0500974712068751,6.65170952874206,0.874209252167344,0.93499157866119,0.856761949760661
10,"2000-2010",6.49573755972698,1.10643495755573,1.0518721203434,104.5,28.5,5.33853912601566,2088,69.6237960485806,-2.36187441234728,1.58823622663187,-0.155693082664061,0.0960996515667361,7.06308048728914,1.55763346285766,1.24805186705428,0.855821816618678
11,"1950-1960",5.45928676322133,3.47502643704275,1.86414227918438,113,95.7777777777778,9.78661217060213,2061.6,61.7505176309362,-4.67561789990915,0.844122177914713,-0.172717958313992,0.0390364973616633,6.58932243336233,0.444603696161203,0.666786094756934,0.841374884174027
11,"2000-2010",6.45515559342094,1.02568001842337,1.01275861804448,104.3,28.2333333333333,5.31350480693613,2112,65.262816448818,-3.01801367741446,1.51731864415713,-0.193271379735377,0.0893848651000521,6.77125791316672,1.23757684258327,1.11246431070092,0.824258256796693
12,"1950-1960",5.35118840498178,3.71330148118514,1.92699285966117,107.7,158.233333333333,12.5790831674384,2358,41.179938917465,-5.66371186503047,1.14754856594557,-0.221619726786273,0.0579270883530611,5.61882245505469,1.04693147158214,1.02319669251916,0.80121998891079
12,"2000-2010",6.38000805411702,1.51941708166319,1.23264637332172,104.4,59.3777777777778,7.70569774762661,2346,51.7101400614872,-3.47777646044961,1.83658600570525,-0.211614658099173,0.108355621058019,6.3074192138569,1.69261074639475,1.30100374572664,0.809276485629406
13,"1950-1960",6.58081132831724,2.64321587880819,1.62579699803149,106.2,82.6222222222222,9.08967668414131,2572.8,56.7862636558635,-5.10300711093248,0.807584203218168,-0.290616397142553,0.0537034781979569,6.77988694523191,0.888556464209521,0.942632730287635,0.747802482174095
13,"2000-2010",7.7668768755771,1.41101165487502,1.18786011587014,102.3,67.5666666666667,8.21989456542276,2470.8,76.2971945546049,-3.87056895798527,2.02805204250581,-0.294854558796249,0.150288277564294,7.41972564060782,1.06397917575703,1.03149366249,0.744639880911195
14,"1950-1960",5.08132775527593,3.71868338477864,1.92838880539653,118.7,119.788888888889,10.9448110485695,2294.4,76.3848153443312,-4.47222683411557,1.23551114776657,-0.146240909939742,0.0413122804160809,7.2168869354642,2.30313020719352,1.51760673667242,0.863949544079247
14,"2000-2010",6.19954084503602,1.35460020848822,1.1638729348551,99.4,258.266666666667,16.0706772311146,2292,47.6190348722945,-5.91100932634085,4.41190050492455,-0.297675245605972,0.259833662079098,5.67996761497831,5.97649333787096,2.444686756595,0.742542444517348
15,"1950-1960",6.03921297976717,3.21533515621255,1.79313556548649,111.1,115.433333333333,10.7439905683751,2347.2,70.17004378276,-5.24099094176199,1.02669890646198,-0.225379234861893,0.0563889702448417,7.09317726080997,0.741202822976187,0.860931369492474,0.798213450985113
15,"2000-2010",7.01790148248194,1.09440876173036,1.04613993410555,109.8,29.7333333333333,5.45282801244761,2206.8,76.4653900933215,-4.00779638536525,1.17823844194178,-0.263846606226859,0.0751956696079733,7.26916112784417,1.58505765720345,1.25899072959393,0.768091351051163
16,"1950-1960",4.50454907964335,3.52469179389567,1.87741625482887,109.9,128.1,11.3181270535367,1938,42.7466600328406,-5.43911048599564,0.919217080766482,-0.147856463332689,0.039750259689823,5.50133858671292,0.329119970545601,0.573689785986818,0.862554914314731
16,"2000-2010",5.97734412869103,0.992777945705659,0.996382429444468,104.8,28.1777777777778,5.30827446330517,2094,47.0343763379309,-3.92632324564557,1.2731233924584,-0.24253489186863,0.0752952355460755,5.93125793194218,1.21761973860781,1.10345808194413,0.784636369671959
17,"1950-1960",6.41433592220219,3.30529540667756,1.8180471409393,109.9,70.3222222222222,8.38583461691335,2355.6,71.020096024327,-4.14018550243737,0.718895679801999,-0.192359173682857,0.0402706989058833,7.28556435328398,0.681425841025923,0.825485215510201,0.825010493212525
17,"2000-2010",7.42666376842736,0.969812018890341,0.984790342606151,105.3,60.4555555555556,7.77531707106248,2253.6,82.4114081148563,-3.74292665499683,2.45784193282554,-0.27285253384764,0.172794385886197,7.62162886190138,1.59968751346931,1.26478753688883,0.761205031329785
18,"1950-1960",5.19452447405726,3.54478018254348,1.88275866285179,114.3,114.233333333333,10.687999500998,1885.2,68.9658855612445,-4.42081194444101,1.2590775082883,-0.143768285550468,0.0468289462627203,6.86699984651059,0.81107153386599,0.900595099845647,0.866088410009342
18,"2000-2010",6.20151625482793,1.45901341569612,1.20789627687816,106.6,41.1555555555556,6.41525958598368,2007.6,58.7587035708782,-2.81858246854823,1.59151620957241,-0.166162615962372,0.0929751383374666,6.43809663029087,1.39063257050818,1.17925085139175,0.846908502149871
19,"1950-1960",5.56853266241884,3.51027393076403,1.87357250480573,113,108,10.3923048454133,2418,65.3355061561717,-4.87003429989601,0.938722240124624,-0.204821124820543,0.0446932457479672,6.76037081663587,0.853225427518621,0.923702023121429,0.814793049629971
19,"2000-2010",6.71372935813317,1.55211674845068,1.2458397763961,108.5,52.7222222222222,7.26100697026399,2356.8,68.8387907346122,-4.08438918194061,1.46993680974145,-0.244925229868075,0.0864289696768847,7.08862887381486,1.84222655222808,1.35728646653095,0.782763063351389
20,"1950-1960",4.12381138323547,3.50394324903204,1.87188227435169,110.9,186.322222222222,13.649989824986,1953.6,44.0087255417411,-4.64975607849789,1.98603813575303,-0.132943529247896,0.0603104173559182,5.66064503476504,2.84546113999649,1.68684947164722,0.875514531676895
20,"2000-2010",5.33940971672046,1.31559783124164,1.14699513130686,109.9,55.6555555555556,7.4602651129538,2059.2,51.9181340332482,-4.81019367643499,1.54783803162431,-0.244766924369367,0.0765152958190729,6.15887083008044,0.729197458441759,0.853930593456962,0.782886988857288
21,"1950-1960",5.84172937762389,3.26807054943274,1.80778055898185,116.6,85.8222222222222,9.26402840141492,2212.8,88.8886663630515,-4.30698299276146,0.981753564515617,-0.174495862738456,0.0458483604721215,7.73461273034374,0.922232772971154,0.960329512704444,0.83988032902661
21,"2000-2010",6.62546706502402,0.911952937897159,0.954962270405045,106,44.2222222222222,6.64997911442,2206.8,63.3204209224165,-4.95247120371331,1.73078053414772,-0.311084070587771,0.111490330731576,6.84359662122724,1.08421528307302,1.04125658848961,0.732652278772409
22,"1950-1960",5.66807364380048,3.78490093900144,1.94548218676025,114.7,117.344444444444,10.8325640752522,2058,75.937819459062,-4.62995242102492,1.09355196647892,-0.180101716227785,0.0538276669275926,7.09704822846538,0.61329175805025,0.783129464424784,0.835185255196972
22,"2000-2010",6.35584412023089,1.10511822682239,1.05124603534206,110.1,39.2111111111111,6.26187760269323,2145.6,61.1279838989252,-4.48093299613813,1.38756133496071,-0.248325891005285,0.0820002402695555,6.65124178681703,1.33813855186975,1.15677938772687,0.780105672426178
23,"1950-1960",5.79456544425186,3.03965016130418,1.74345925140342,111.2,21.9555555555556,4.68567557088149,2107.2,64.6547309061575,-1.49012447265154,0.790773552962159,-0.0591188361796953,0.0359796338717863,6.86795145939255,2.24622482183127,1.49874107898305,0.942594748142287
23,"2000-2010",6.41496706972906,0.734355561844624,0.856945483589606,111.7,28.0111111111111,5.29255241930688,2134.8,70.4463816638349,-4.36035497873381,1.54641131676313,-0.247384767038527,0.0904400607772132,7.10185467997085,1.1127816952542,1.0548846833916,0.780840194154889
24,"1950-1960",4.63098350304683,3.58721174653394,1.89399359727902,112.4,147.377777777778,12.1399249494294,1933.2,54.2942278716904,-5.85343820855501,0.923409165595036,-0.161017798669819,0.0431176061618119,6.01853212353984,0.336497293605796,0.580083867734482,0.851276919375499
24,"2000-2010",5.67280315189149,0.913552555237343,0.95579943253663,108,16.6666666666667,4.08248290463863,2068.8,53.1454089914892,-2.89980648476134,1.1087672537998,-0.159456922596028,0.059598291052034,6.13925792729302,1.59082256271519,1.26127814645113,0.852606694688375
25,"1950-1960",3.72503270362427,4.02390122236907,2.00596640609186,116,91.1111111111111,9.54521404218424,1982.4,46.5958304859211,-4.16085926764007,0.816220878744307,-0.0698993664434448,0.0204962102395911,5.43320955597766,1.77396465910666,1.3319026462571,0.932487654733542
25,"2000-2010",5.11949988557026,1.27482715858903,1.12908244100643,112.2,38.6222222222222,6.21467796609142,2085.6,51.9787783399914,-4.45263250880777,1.14401211360566,-0.202781195552907,0.0566522373610745,6.1505643786532,0.688598467598565,0.829818334094015,0.816456866276142
26,"1950-1960",6.41433592220219,3.30529540667756,1.8180471409393,110.3,104.455555555556,10.2203500701079,2355.6,85.2793292487778,-4.51561275354293,1.18383532383138,-0.20448024884383,0.0666839653330012,7.75320950412161,1.26377457323085,1.12417728727761,0.815070840349984
26,"2000-2010",7.42666376842736,0.969812018890341,0.984790342606151,98.6,63.8222222222222,7.98888116210413,2253.6,68.672385048351,-3.95171497642513,2.50481555094102,-0.310350555455787,0.196366444069595,7.07551597088215,1.35887549596529,1.16570815213984,0.733189887453317
27,"1950-1960",6.25526215526596,3.33284117174256,1.82560706937242,112.8,111.511111111111,10.5598821542246,2366.4,75.4790930905047,-4.57162188537674,1.25292391696361,-0.196953257843933,0.0681108321765082,7.34249983588234,1.06278633386332,1.03091528937314,0.821229018430496
27,"2000-2010",7.23391787109622,1.07677269634777,1.03767658562183,105.6,38.0444444444444,6.1680178699842,2230.8,74.2505769203971,-3.98477726283423,1.55938561659679,-0.276525663872606,0.106254141208329,7.33822564242948,1.39680609433903,1.18186551448929,0.758414155037652
28,"1950-1960",5.29587693080825,3.75494549347741,1.93776817330593,115.3,80.0111111111111,8.94489301842739,2023.2,68.0235461597471,-4.06371682480228,0.774144742078211,-0.143447185420341,0.0359478206271973,6.86872565292363,0.945568268806227,0.972403346768319,0.866366555764427
28,"2000-2010",6.20114740237716,1.12631295541297,1.0612789244176,112,39.1111111111111,6.25388767976457,2110.8,70.3388479227334,-4.8820496094467,1.16675282636778,-0.274757315499448,0.0680990201876768,6.98924177926214,1.00539801292317,1.00269537394124,0.759756481975927
29,"1950-1960",6.01864740645635,3.10870680398139,1.76315251863853,108.7,76.9,8.7692645073575,1912.8,68.3008930164313,-4.36074552894571,0.845641223423547,-0.195543460041395,0.0477476133690683,7.13290306637364,0.310975925513253,0.557652154584964,0.822387601788302
29,"2000-2010",6.76230312753927,1.14809439976459,1.07149167041307,106,34,5.8309518948453,2144.4,63.3814494507761,-3.48328831621206,1.47821649585278,-0.220885991597378,0.0988682046076045,6.95330629619439,0.752888070459363,0.867691229908061,0.801808087938792
