"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat"
1860,98.0528464307315,98.9824681565365,6.21403211917007,3,1952,49.3167,12.75,"49.3167 12.75","1950-1960",109,5.49008184450022
1860,97.4321480386345,69.8856375390269,7.86967724345384,3,1953,49.3167,12.75,"49.3167 12.75","1950-1960",106,6.33999985828996
1824,102.009755714411,26.9909824527294,5.25306439871389,3,1954,49.3167,12.75,"49.3167 12.75","1950-1960",122,4.51377039091265
1536,91.9116141497373,79.8621896492986,6.60870952970318,3,1955,49.3167,12.75,"49.3167 12.75","1950-1960",122,2.6555737111351
1524,91.3667587144009,52.2962077433457,5.88258051367537,3,1956,49.3167,12.75,"49.3167 12.75","1950-1960",126,2.8704917391182
2508,116.421501593508,36.5101999326397,5.83048374064627,3,1957,49.3167,12.75,"49.3167 12.75","1950-1960",116,6.17819658321802
1704,95.2707674966585,163.787863813373,9.83322558666189,3,1958,49.3167,12.75,"49.3167 12.75","1950-1960",136,1.09311472966534
2340,109.610898718172,53.0984757047465,6.94161274806867,3,1959,49.3167,12.75,"49.3167 12.75","1950-1960",103,7.04377033436274
2328,105.906788271259,35.2198349581191,5.23596762490248,3,1960,49.3167,12.75,"49.3167 12.75","1950-1960",102,4.87491792382398
2256,121.059820081894,32.7090503494639,5.6688708410328,4,1951,49.4,11.4,"49.4 11.4","1950-1960",112,4.92942611932693
1980,106.629006473599,95.5107546974405,6.62806436798025,4,1952,49.4,11.4,"49.4 11.4","1950-1960",106,6.61959001597506
1836,100.71798779337,77.2185890327673,6.89258049110011,4,1953,49.4,11.4,"49.4 11.4","1950-1960",96,7.58147524037688
2064,110.974546431904,29.1678457689243,5.693870840474,4,1954,49.4,11.4,"49.4 11.4","1950-1960",119,5.3258195530898
1560,95.4362962247925,66.5703577764332,6.46645146836677,4,1955,49.4,11.4,"49.4 11.4","1950-1960",120,3.72836057240235
1752,94.4773944010811,56.5590699677953,6.27935469835516,4,1956,49.4,11.4,"49.4 11.4","1950-1960",125,4.11139335072615
2532,121.612123391186,60.0884775186543,6.83709662137253,4,1957,49.4,11.4,"49.4 11.4","1950-1960",111,7.32040967244166
1944,100.711984139405,52.5253365499204,6.32790308436679,4,1958,49.4,11.4,"49.4 11.4","1950-1960",123,2.20450814744671
2352,112.978382291365,119.459619863467,9.30338688882729,4,1959,49.4,11.4,"49.4 11.4","1950-1960",106,8.35581948536402
2304,114.40854946795,73.5100336774926,7.31274177203135,4,1960,49.4,11.4,"49.4 11.4","1950-1960",105,6.50393428085524
2760,127.903320404661,22.9550583302753,5.1172579501365,5,1951,51.2833,9.63333,"51.2833 9.63333","1950-1960",114,4.38868842649533
2148,112.31368767338,72.4333681156792,5.05967730626224,5,1952,51.2833,9.63333,"51.2833 9.63333","1950-1960",104,6.41418018450075
2364,114.12955423158,47.512333101717,5.89483857791751,5,1953,51.2833,9.63333,"51.2833 9.63333","1950-1960",92,7.20442606847672
2424,118.776192472368,22.8085428702487,5.49741923196181,5,1954,51.2833,9.63333,"51.2833 9.63333","1950-1960",117,5.04803267405292
1716,101.893530716276,61.3696393994371,6.35209663221312,5,1955,51.2833,9.63333,"51.2833 9.63333","1950-1960",120,3.29532779519614
2112,105.188920570049,33.536769308829,5.24951601169643,5,1956,51.2833,9.63333,"51.2833 9.63333","1950-1960",124,4.08336056446748
2832,133.594921898882,52.6342046282585,6.92064500660185,5,1957,51.2833,9.63333,"51.2833 9.63333","1950-1960",104,7.10827852964218
2052,107.704325580083,40.8042565853755,5.61403213258112,5,1958,51.2833,9.63333,"51.2833 9.63333","1950-1960",122,1.98868848013951
2712,123.922825344031,57.3623819306056,6.88564500738416,5,1959,51.2833,9.63333,"51.2833 9.63333","1950-1960",101,8.04754080373
2460,118.258726465596,48.3466887165203,6.45709662986619,5,1960,51.2833,9.63333,"51.2833 9.63333","1950-1960",107,5.93336052311676
1872,107.51196189793,31.8984624147045,5.81096761205023,6,1951,48.75,13.5167,"48.75 13.5167","1950-1960",114,4.97270480688417
1824,98.4632651841088,118.418436474842,7.52225789638056,6,1952,48.75,13.5167,"48.75 13.5167","1950-1960",111,5.85499986913055
1632,91.7601505736736,94.3943750459442,8.89741915596589,6,1953,48.75,13.5167,"48.75 13.5167","1950-1960",110,6.9754916473643
1896,105.599862036276,37.0438011770204,5.83419341798271,6,1954,48.75,13.5167,"48.75 13.5167","1950-1960",122,5.11999988555908
1524,94.8787236188133,49.5192235998891,5.68387084069752,6,1955,48.75,13.5167,"48.75 13.5167","1950-1960",120,3.03344255514809
1500,89.0661285781035,71.617150145199,6.87322565282304,6,1956,48.75,13.5167,"48.75 13.5167","1950-1960",127,3.91352450268984
2592,119.291726035065,64.5270512537339,6.89145145886728,6,1957,48.75,13.5167,"48.75 13.5167","1950-1960",119,6.68188509654987
1500,89.0145898042769,6.13521932851085,-0.638870953462057,6,1958,48.75,13.5167,"48.75 13.5167","1950-1960",95,1.59877045606797
2196,107.215698444271,103.979333362353,8.96629012216844,6,1959,48.75,13.5167,"48.75 13.5167","1950-1960",107,7.60040966618318
2316,112.586322952018,76.286165164524,8.1493546565574,6,1960,48.75,13.5167,"48.75 13.5167","1950-1960",111,6.19401625499557
2688,128.554989097802,27.9773529273158,5.37999987974763,7,1951,50.95,9.86667,"50.95 9.86667","1950-1960",115,4.17811466071022
2172,113.034094161452,96.826035569265,6.47225791984989,7,1952,50.95,9.86667,"50.95 9.86667","1950-1960",107,6.30459002301586
2328,113.62784049251,60.8255199262856,6.37854824452511,7,1953,50.95,9.86667,"50.95 9.86667","1950-1960",96,6.81385230671492
2280,117.158335550201,26.2479651159613,5.69903213068122,7,1954,50.95,9.86667,"50.95 9.86667","1950-1960",119,5.09434414842761
1644,100.38211835681,75.8167798793318,6.99645145652035,7,1955,50.95,9.86667,"50.95 9.86667","1950-1960",121,3.26893435316313
2004,100.01023188949,45.7493159236009,5.88838696515849,7,1956,50.95,9.86667,"50.95 9.86667","1950-1960",125,4.36008186975769
2796,130.200047077669,46.4981042091593,6.61225791672064,7,1957,50.95,9.86667,"50.95 9.86667","1950-1960",110,7.04721295723661
2028,106.42120570333,46.6128377438872,6.10016115397335,7,1958,50.95,9.86667,"50.95 9.86667","1950-1960",123,1.92254094063442
2736,123.024263945956,71.48971850686,7.45322563985903,7,1959,50.95,9.86667,"50.95 9.86667","1950-1960",103,8.0395080170243
2460,114.05334682328,65.6748197094351,7.565483701866,7,1960,50.95,9.86667,"50.95 9.86667","1950-1960",111,5.92499986756593
2748,129.269408119326,33.0500753362113,5.60338697152873,8,1951,51.5833,9.3,"51.5833 9.3","1950-1960",115,4.4899179324294
2184,112.706656704582,123.187131173535,6.71806436596859,8,1952,51.5833,9.3,"51.5833 9.3","1950-1960",108,6.47442608479349
2484,117.523910787983,85.4603634523158,8.36806432908821,8,1953,51.5833,9.3,"51.5833 9.3","1950-1960",109,7.13483590609776
2496,121.116741921025,40.83662713822,6.34080630988483,8,1954,51.5833,9.3,"51.5833 9.3","1950-1960",127,5.15024578652238
1884,103.690091836288,102.984726298998,8.02080627233391,8,1955,51.5833,9.3,"51.5833 9.3","1950-1960",126,3.37967205560598
2148,105.437362010068,99.2940932034971,8.06548369069013,8,1956,51.5833,9.3,"51.5833 9.3","1950-1960",132,4.44229498267418
2940,136.096132365586,67.623155945043,7.76193531037819,8,1957,51.5833,9.3,"51.5833 9.3","1950-1960",102,7.52098343845029
2064,108.13682903183,48.5796487339428,6.27951598867414,8,1958,51.5833,9.3,"51.5833 9.3","1950-1960",123,2.47090158411531
2760,125.032955953304,58.9334575909996,7.08354822876713,8,1959,51.5833,9.3,"51.5833 9.3","1950-1960",102,8.15975391597594
2472,120.596856291999,63.488865841314,7.09999984130263,8,1960,51.5833,9.3,"51.5833 9.3","1950-1960",105,6.46229493752366
2868,131.982939951486,37.5339639274243,5.9462901896707,9,1951,50.5167,8.81667,"50.5167 8.81667","1950-1960",115,4.87262284190806
2208,116.844322572043,114.328386790106,7.52741918658778,9,1952,50.5167,8.81667,"50.5167 8.81667","1950-1960",107,7.32311459041399
2244,108.921099446211,84.0081961160226,7.9417740160359,9,1953,50.5167,8.81667,"50.5167 8.81667","1950-1960",100,7.74352441708267
2520,121.314549738885,47.6176015488629,6.86258049177066,9,1954,50.5167,8.81667,"50.5167 8.81667","1950-1960",121,6.10598347007801
1668,100.261684284006,76.2145418351884,7.39774177013145,9,1955,50.5167,8.81667,"50.5167 8.81667","1950-1960",120,4.26065564247184
2088,102.660108554128,50.3742479046249,6.24532244105132,9,1956,50.5167,8.81667,"50.5167 8.81667","1950-1960",122,5.1590982453409
2808,133.017964876968,65.0742859197853,7.42451596308139,9,1957,50.5167,8.81667,"50.5167 8.81667","1950-1960",110,7.85024572617268
2184,107.470385906141,44.5849952692418,5.93806438340295,9,1958,50.5167,8.81667,"50.5167 8.81667","1950-1960",121,2.66237698967156
2496,116.518933360595,121.519109426973,9.31370946924172,9,1959,50.5167,8.81667,"50.5167 8.81667","1950-1960",106,8.64360636417739
2592,121.594775450421,73.679341578983,7.7717740198357,9,1960,50.5167,8.81667,"50.5167 8.81667","1950-1960",109,6.8583605024414
2736,123.489711815438,47.1482726455953,5.9166127709792,10,1951,54.1167,10.1667,"54.1167 10.1667","1950-1960",116,4.38040973815578
2364,121.591079530055,144.813037683021,8.05032240070643,10,1952,54.1167,10.1667,"54.1167 10.1667","1950-1960",116,5.89385232727853
2628,122.609628081461,74.9805861687675,8.05951594888803,10,1953,54.1167,10.1667,"54.1167 10.1667","1950-1960",113,6.82573755235091
2244,115.262383725934,34.7881922676045,6.0306450264949,10,1954,54.1167,10.1667,"54.1167 10.1667","1950-1960",125,4.41655727833143
1860,101.185378690094,76.2121903585785,7.4264514469091,10,1955,54.1167,10.1667,"54.1167 10.1667","1950-1960",123,3.19663927281184
2196,103.945803309318,48.5754994248767,6.08322567048092,10,1956,54.1167,10.1667,"54.1167 10.1667","1950-1960",127,3.67598352439274
3216,139.43284641259,60.7306207859922,7.06193532602441,10,1957,54.1167,10.1667,"54.1167 10.1667","1950-1960",123,6.20696707437823
1932,104.297102367106,46.6923029473365,6.43774179158913,10,1958,54.1167,10.1667,"54.1167 10.1667","1950-1960",126,2.28893437506784
2472,120.275208705617,93.395719255817,8.54903206697876,10,1959,54.1167,10.1667,"54.1167 10.1667","1950-1960",107,7.69229491003102
2520,120.737952440668,40.3106019054115,6.94854823178462,10,1960,54.1167,10.1667,"54.1167 10.1667","1950-1960",124,5.17049168770919
2796,128.666104069227,44.6022720769842,6.14370954009674,11,1951,51.0167,9.93333,"51.0167 9.93333","1950-1960",116,4.40245891799082
2220,115.019957753537,120.646151066363,6.99064500503723,11,1952,51.0167,9.93333,"51.0167 9.93333","1950-1960",109,6.48303264197817
2412,115.215221226513,87.8500131476146,8.45838690771451,11,1953,51.0167,9.93333,"51.0167 9.93333","1950-1960",108,7.13377033235108
2376,118.551595285602,29.4802817575021,5.82064503118877,11,1954,51.0167,9.93333,"51.0167 9.93333","1950-1960",121,5.11573759057238
1704,102.329760408586,76.442976196054,7.01677403671126,11,1955,51.0167,9.93333,"51.0167 9.93333","1950-1960",121,3.29131140184329
2052,101.916694656731,51.1403319620634,6.02983857490002,11,1956,51.0167,9.93333,"51.0167 9.93333","1950-1960",126,4.27426219954476
2820,131.372665464272,61.0178877964346,7.81693530914884,11,1957,51.0167,9.93333,"51.0167 9.93333","1950-1960",97,7.05016377684279
2076,108.543513328335,45.9024613338934,6.09209663802457,11,1958,51.0167,9.93333,"51.0167 9.93333","1950-1960",124,1.96713110357218
2724,123.257941898491,97.1953440083871,8.36629013557948,11,1959,51.0167,9.93333,"51.0167 9.93333","1950-1960",105,8.05827850840803
2412,115.886986318821,63.0175558162304,7.4593546719801,11,1960,51.0167,9.93333,"51.0167 9.93333","1950-1960",111,5.88196708164254
1752,102.038784536135,52.401164454757,6.52338695096513,12,1951,48.8333,12.9667,"48.8333 12.9667","1950-1960",116,4.6877867804657
1752,95.8710388871024,108.946820030981,7.0138708109697,12,1952,48.8333,12.9667,"48.8333 12.9667","1950-1960",110,5.78524577232902
1560,91.3544279290554,74.6699130906662,8.19112884917206,12,1953,48.8333,12.9667,"48.8333 12.9667","1950-1960",108,6.57557362351628
1956,107.422394195681,26.1379705823221,5.48596761931455,12,1954,48.8333,12.9667,"48.8333 12.9667","1950-1960",118,5.02491792047122
1464,90.7504277482925,68.6028498166226,6.35129018061824,12,1955,48.8333,12.9667,"48.8333 12.9667","1950-1960",121,2.7906556753289
1620,92.0880154716068,49.0910087389647,5.75258051658109,12,1956,48.8333,12.9667,"48.8333 12.9667","1950-1960",123,3.89098351958712
2508,117.572776504202,44.7600508125245,6.38677405079286,12,1957,48.8333,12.9667,"48.8333 12.9667","1950-1960",114,6.74385230827954
1512,90.0214783397238,47.6292808067355,6.01564502683018,12,1958,48.8333,12.9667,"48.8333 12.9667","1950-1960",124,1.51540980219352
2196,105.258298130088,98.9269005764677,8.79548367437336,12,1959,48.8333,12.9667,"48.8333 12.9667","1950-1960",108,7.32270475435758
2292,103.6574191235,52.3585602776552,6.72048372075322,12,1960,48.8333,12.9667,"48.8333 12.9667","1950-1960",106,5.8670490491891
2148,118.062224007618,54.898171138987,6.56467727262286,13,1951,49.5333,11.6833,"49.5333 11.6833","1950-1960",116,4.69065563286059
1992,102.435119665705,112.153374985715,6.8741933947369,13,1952,49.5333,11.6833,"49.5333 11.6833","1950-1960",108,6.11270478140318
1800,99.5009002533772,101.378709299119,8.93177399390768,13,1953,49.5333,11.6833,"49.5333 11.6833","1950-1960",107,7.41868835876955
2028,107.770520089343,36.2722728881868,6.01499986555427,13,1954,49.5333,11.6833,"49.5333 11.6833","1950-1960",128,4.96532775786873
1560,94.1987964070562,92.374554940819,7.37177402877639,13,1955,49.5333,11.6833,"49.5333 11.6833","1950-1960",122,3.44229500502592
1680,93.4669506965497,61.5365536436398,6.42548372734699,13,1956,49.5333,11.6833,"49.5333 11.6833","1950-1960",127,3.63065565655344
2448,119.061199002444,51.8467643975875,6.49322566131671,13,1957,49.5333,11.6833,"49.5333 11.6833","1950-1960",115,6.90475394402737
1884,100.715005008718,44.3906788734409,5.85354825625977,13,1958,49.5333,11.6833,"49.5333 11.6833","1950-1960",123,1.868770450033
2376,114.063323496546,65.2419153512055,7.34806435188699,13,1959,49.5333,11.6833,"49.5333 11.6833","1950-1960",102,7.97442605126588
2316,110.138716124389,77.6757010173938,7.41225789883925,13,1960,49.5333,11.6833,"49.5333 11.6833","1950-1960",124,5.95049167027483
2808,131.667864185193,54.7793414630197,6.84483855668335,14,1951,50.1667,10.1667,"50.1667 10.1667","1950-1960",116,5.27303266902378
2268,116.922447291233,141.578056311079,8.3022578789462,14,1952,50.1667,10.1667,"50.1667 10.1667","1950-1960",109,7.30721295142516
2172,108.336322394786,93.4130640493681,8.42258045690194,14,1953,50.1667,10.1667,"50.1667 10.1667","1950-1960",102,7.70803261459729
2328,117.14797349021,52.6389257297496,7.10064500257854,14,1954,50.1667,10.1667,"50.1667 10.1667","1950-1960",125,6.06057363502742
1728,99.7768174011632,43.4403942152193,6.16870953953795,14,1955,50.1667,10.1667,"50.1667 10.1667","1950-1960",118,4.25901629824619
1968,99.2357132142308,74.5191750823164,7.20290306480902,14,1956,50.1667,10.1667,"50.1667 10.1667","1950-1960",126,5.17409824500563
2748,129.515383516389,100.516362291589,8.44645142411032,14,1957,50.1667,10.1667,"50.1667 10.1667","1950-1960",120,7.82540966115403
2112,107.838579710037,61.1366891694599,6.79064500950758,14,1958,50.1667,10.1667,"50.1667 10.1667","1950-1960",122,2.72868846359922
2484,116.006831144901,125.011532581526,9.31096753381914,14,1959,50.1667,10.1667,"50.1667 10.1667","1950-1960",116,8.6038522667053
2520,117.327742368556,93.9433294886658,8.42741916647121,14,1960,50.1667,10.1667,"50.1667 10.1667","1950-1960",109,7.24557360854061
3276,137.210807240566,61.2015814293863,7.01838693990102,15,1951,51.8333,7.3,"51.8333 7.3","1950-1960",117,5.54573758096114
2772,129.832610506688,94.259159513085,6.72209662394298,15,1952,51.8333,7.3,"51.8333 7.3","1950-1960",105,7.54319655270789
2604,118.068789778464,86.8122153404919,8.34080626518135,15,1953,51.8333,7.3,"51.8333 7.3","1950-1960",110,7.47245884937097
2496,122.455525111883,37.212800925303,6.72838694638302,15,1954,51.8333,7.3,"51.8333 7.3","1950-1960",119,6.39614739801857
1944,110.692827761701,89.9934835726517,8.00483853075533,15,1955,51.8333,7.3,"51.8333 7.3","1950-1960",120,5.01475398627217
2100,108.892386542427,43.7506605894061,6.20096760333305,15,1956,51.8333,7.3,"51.8333 7.3","1950-1960",125,5.22959004704398
3216,140.857534314945,70.2263811416931,7.69258047321871,15,1957,51.8333,7.3,"51.8333 7.3","1950-1960",108,8.21319653773222
2316,114.539503280712,54.6974526871936,6.49532243546339,15,1958,51.8333,7.3,"51.8333 7.3","1950-1960",121,3.90516384713901
2448,118.895219637212,123.10812233017,9.41451591860142,15,1959,51.8333,7.3,"51.8333 7.3","1950-1960",106,9.05885225653526
2556,127.970087162482,109.955640984596,9.21451592307177,15,1960,51.8333,7.3,"51.8333 7.3","1950-1960",116,7.42901622739117
2904,131.700949497467,75.0011743662417,7.55935466974493,16,1951,49.4167,9.28333,"49.4167 9.28333","1950-1960",117,5.72942610144554
2364,118.501996918584,146.627145435055,8.70177399904858,16,1952,49.4167,9.28333,"49.4167 9.28333","1950-1960",109,7.85491785721579
2196,109.314178377131,93.5714421769293,8.10693530266684,16,1953,49.4167,9.28333,"49.4167 9.28333","1950-1960",100,7.92631129824297
2496,122.069540859158,60.1372318509942,7.20532241959365,16,1954,49.4167,9.28333,"49.4167 9.28333","1950-1960",122,6.32803264544269
1692,99.7633324925181,97.2951304722498,7.96935466058072,16,1955,49.4167,9.28333,"49.4167 9.28333","1950-1960",121,4.58303268444648
2028,103.514046156356,77.5257813276498,7.26080628932123,16,1956,49.4167,9.28333,"49.4167 9.28333","1950-1960",126,5.52614741746458
2652,127.790514828691,77.8782029253985,7.59193531417799,16,1957,49.4167,9.28333,"49.4167 9.28333","1950-1960",118,8.03696703347454
2136,106.12653097224,83.0815093835064,7.51693531585437,16,1958,49.4167,9.28333,"49.4167 9.28333","1950-1960",126,3.05393435796875
2568,120.279164480552,149.148611262397,10.0059675182847,16,1959,49.4167,9.28333,"49.4167 9.28333","1950-1960",120,8.85114734314504
2664,125.225475559062,121.068322710913,9.49338688458046,16,1960,49.4167,9.28333,"49.4167 9.28333","1950-1960",117,7.37573754005745
1884,106.94493277759,48.9856808611581,6.2072579257731,17,1951,49.3833,12.7167,"49.3833 12.7167","1950-1960",117,4.0945900724132
1848,98.1409331474209,133.286775523208,7.51354821915588,17,1952,49.3833,12.7167,"49.3833 12.7167","1950-1960",112,5.63295069376587
1800,97.288997858137,69.9662293075249,7.43596757572865,17,1953,49.3833,12.7167,"49.3833 12.7167","1950-1960",103,6.42565559408032
1824,102.527920719503,48.0821914777557,6.13419341127719,17,1954,49.3833,12.7167,"49.3833 12.7167","1950-1960",130,4.61442612636773
1536,92.4806231430444,87.5884274433434,7.09209661567283,17,1955,49.3833,12.7167,"49.3833 12.7167","1950-1960",124,2.82073764186963
1584,91.6304675716396,69.8127607670212,6.7898385579127,17,1956,49.3833,12.7167,"49.3833 12.7167","1950-1960",128,2.95270485203469
2520,115.732720364633,59.175246535748,6.48258050026432,17,1957,49.3833,12.7167,"49.3833 12.7167","1950-1960",130,6.27499985974282
1752,96.4184276173943,48.752234192716,5.71822567863931,17,1958,49.3833,12.7167,"49.3833 12.7167","1950-1960",126,1.17409833441259
2280,110.694019570938,80.2940981708428,7.76677401994746,17,1959,49.3833,12.7167,"49.3833 12.7167","1950-1960",115,7.24401623152624
2304,107.953369682414,62.7141299578348,7.37661273834566,17,1960,49.3833,12.7167,"49.3833 12.7167","1950-1960",111,5.07565562425517
2400,123.774811577117,66.6843760044879,7.10193532513034,18,1951,49.0167,11.1167,"49.0167 11.1167","1950-1960",118,4.89401628405283
2016,108.953285067997,159.612007888942,8.73870948209397,18,1952,49.0167,11.1167,"49.0167 11.1167","1950-1960",114,6.64983591693835
2016,103.448980471961,73.5660963756929,7.29016112737478,18,1953,49.0167,11.1167,"49.0167 11.1167","1950-1960",100,7.17360639703445
2088,112.804974603892,39.9240379634915,5.98112889856941,18,1954,49.0167,11.1167,"49.0167 11.1167","1950-1960",122,5.32040971714515
1632,95.7615311312713,78.5222557841059,6.90596758757508,18,1955,49.0167,11.1167,"49.0167 11.1167","1950-1960",121,3.67885237678763
1860,97.7589979007302,53.9135004627257,6.20580631290232,18,1956,49.0167,11.1167,"49.0167 11.1167","1950-1960",125,4.28786875661768
2520,123.470973367907,56.3375748066809,6.67483856048315,18,1957,49.0167,11.1167,"49.0167 11.1167","1950-1960",110,7.17721295433088
2028,104.54470745554,63.0466999265392,6.6527417867835,18,1958,49.0167,11.1167,"49.0167 11.1167","1950-1960",126,2.15180323059197
2520,116.115722412682,117.68072362733,9.25096753516024,18,1959,49.0167,11.1167,"49.0167 11.1167","1950-1960",110,8.00663916529996
2436,115.941452502183,56.2519659394443,6.67709662494881,18,1960,49.0167,11.1167,"49.0167 11.1167","1950-1960",100,6.50065559240394
3276,137.025612920888,76.9653272893003,7.81177401894163,19,1951,49.9833,7.96667,"49.9833 7.96667","1950-1960",118,5.95729494881129
2736,132.54468602122,179.8938516882,9.59338688234528,19,1952,49.9833,7.96667,"49.9833 7.96667","1950-1960",112,8.37778669798777
2280,108.866350647617,113.000514676812,9.27774172811018,19,1953,49.9833,7.96667,"49.9833 7.96667","1950-1960",104,8.3927866976525
2556,120.221061312336,73.8363797298057,8.00887078872972,19,1954,49.9833,7.96667,"49.9833 7.96667","1950-1960",121,7.16713098734312
1908,104.977728742756,92.4831359800576,8.19822562320699,19,1955,49.9833,7.96667,"49.9833 7.96667","1950-1960",119,5.63065561184995
2100,102.386250368622,73.9985946232297,7.42274176957266,19,1956,49.9833,7.96667,"49.9833 7.96667","1950-1960",123,6.28278674481467
2748,132.791096898912,86.4935492024718,8.32564497519765,19,1957,49.9833,7.96667,"49.9833 7.96667","1950-1960",114,8.76967193513009
2280,111.811007401801,52.9762576737543,6.60935469097908,19,1958,49.9833,7.96667,"49.9833 7.96667","1950-1960",119,4.10770482621843
2616,121.549907301991,162.356408578396,10.6806449225593,19,1959,49.9833,7.96667,"49.9833 7.96667","1950-1960",109,9.07622930532718
2736,127.304972515623,134.450545387496,9.84483848962813,19,1960,49.9833,7.96667,"49.9833 7.96667","1950-1960",111,8.12524572002595
2772,129.98515073436,68.8389709921122,7.32225790085091,20,1951,49.0833,9.88333,"49.0833 9.88333","1950-1960",118,5.2129507031536
2208,113.563996134351,151.120605722949,8.66225787089957,20,1952,49.0833,9.88333,"49.0833 9.88333","1950-1960",112,7.08237689087686
2208,108.227146149911,103.151064347219,8.94774173548625,20,1953,49.0833,9.88333,"49.0833 9.88333","1950-1960",110,7.47934409511871
2340,118.099574508902,44.2165743710886,6.31580631044363,20,1954,49.0833,9.88333,"49.0833 9.88333","1950-1960",123,5.60418020260566
1752,100.313229806369,153.483959131493,9.72258042784468,20,1955,49.0833,9.88333,"49.0833 9.88333","1950-1960",139,3.72491794952848
1956,102.30669455934,49.6220684777315,6.05161276796172,20,1956,49.0833,9.88333,"49.0833 9.88333","1950-1960",123,4.75524579535132
2664,126.486158026731,66.3080034442968,7.02016113340975,20,1957,49.0833,9.88333,"49.0833 9.88333","1950-1960",119,7.35336049137729
2100,104.723173663106,102.468286327563,7.97580627333974,20,1958,49.0833,9.88333,"49.0833 9.88333","1950-1960",129,2.22131142575966
2520,119.576698722522,107.363245748722,8.71145141818711,20,1959,49.0833,9.88333,"49.0833 9.88333","1950-1960",112,8.04934408237822
2664,121.225850444101,84.1729110386192,8.15612884995437,20,1960,49.0833,9.88333,"49.0833 9.88333","1950-1960",110,6.65016378578348
3060,132.672595990496,89.9839825006755,8.30903207234317,21,1951,48.9833,9.36667,"48.9833 9.36667","1950-1960",119,6.28270477760339
2484,125.181164554543,182.745979160261,9.87048365034524,21,1952,48.9833,9.36667,"48.9833 9.36667","1950-1960",116,8.16106539135646
2196,108.534151259248,105.123696083045,8.53903206720227,21,1953,48.9833,9.36667,"48.9833 9.36667","1950-1960",100,8.30549161763648
2544,124.031721593772,42.1691114366654,6.5004837256706,21,1954,48.9833,9.36667,"48.9833 9.36667","1950-1960",114,6.4814752649638
1836,106.170382759099,89.9106558301989,7.84983853421985,21,1955,48.9833,9.36667,"48.9833 9.36667","1950-1960",120,5.15163922911418
2064,105.795719469105,76.9303333813238,7.3664514482502,21,1956,48.9833,9.36667,"48.9833 9.36667","1950-1960",121,5.9043441303227
2544,126.692833352776,71.4064335506107,7.60032241076471,21,1957,48.9833,9.36667,"48.9833 9.36667","1950-1960",115,8.3483604691373
2184,109.333604153058,77.3029696593379,7.42758047914193,21,1958,48.9833,9.36667,"48.9833 9.36667","1950-1960",124,3.72762286750081
