"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat60","mat30","mat45"
1896,106.072924175033,84.112960337918,7.53354821870885,2,1955,49.3167,12.75,"49.3167 12.75","1950-1960",122,2.6555737111351,-2.01806447102178,1.5351110767987
2232,105.802021159416,91.4800500129816,7.81096756734675,2,1956,49.3167,12.75,"49.3167 12.75","1950-1960",126,2.8704917391182,2.86903219393665,5.3128259682056
2988,134.887502155058,54.3341333636778,6.91887081309312,2,1957,49.3167,12.75,"49.3167 12.75","1950-1960",116,6.17819658321802,4.66677408923786,6.58902159185432
2076,110.120262345448,47.0914978208975,6.12177405671607,2,1958,49.3167,12.75,"49.3167 12.75","1950-1960",136,1.09311472966534,2.63387090887033,4.50588878817442
2748,124.42404874183,126.847436858024,9.62499978486449,2,1959,49.3167,12.75,"49.3167 12.75","1950-1960",103,7.04377033436274,1.35225803429081,5.07597814741261
2496,120.592842298411,77.855470513338,8.19451594587055,2,1960,49.3167,12.75,"49.3167 12.75","1950-1960",102,4.87491792382398,3.16451605829981,4.54347815931491
1896,107.454684547253,18.3601601115797,4.83790311767089,3,1951,49.4,11.4,"49.4 11.4","1950-1960",112,4.92942611932693,2.32774188345478,3.51260861713925
1860,98.0528464307315,98.9824681565365,6.21403211917007,3,1952,49.4,11.4,"49.4 11.4","1950-1960",106,6.61959001597506,2.65999994054437,4.55866656477253
1860,97.4321480386345,69.8856375390269,7.86967724345384,3,1953,49.4,11.4,"49.4 11.4","1950-1960",96,7.58147524037688,5.02854827469996,6.72489115403479
1824,102.009755714411,26.9909824527294,5.25306439871389,3,1954,49.4,11.4,"49.4 11.4","1950-1960",119,5.3258195530898,2.12258059771792,2.63630428890009
1536,91.9116141497373,79.8621896492986,6.60870952970318,3,1955,49.4,11.4,"49.4 11.4","1950-1960",120,3.72836057240235,-0.854032238975408,3.08577770880527
1524,91.3667587144009,52.2962077433457,5.88258051367537,3,1956,49.4,11.4,"49.4 11.4","1950-1960",125,4.11139335072615,4.80499989259988,6.60847811315857
2508,116.421501593508,36.5101999326397,5.83048374064627,3,1957,49.4,11.4,"49.4 11.4","1950-1960",111,7.32040967244166,5.4559676199851,7.91086938839568
1704,95.2707674966585,163.787863813373,9.83322558666189,3,1958,49.4,11.4,"49.4 11.4","1950-1960",123,2.20450814744671,3.77967733487246,6.3172220810213
2340,109.610898718172,53.0984757047465,6.94161274806867,3,1959,49.4,11.4,"49.4 11.4","1950-1960",106,8.35581948536402,1.12903223282868,5.98945638786434
2328,105.906788271259,35.2198349581191,5.23596762490248,3,1960,49.4,11.4,"49.4 11.4","1950-1960",105,6.50393428085524,3.49822572826017,5.29999988153577
2256,121.059820081894,32.7090503494639,5.6688708410328,4,1951,48.75,13.5167,"48.75 13.5167","1950-1960",114,4.97270480688417,2.37403220500076,3.58684774591466
1980,106.629006473599,95.5107546974405,6.62806436798025,4,1952,48.75,13.5167,"48.75 13.5167","1950-1960",111,5.85499986913055,1.43161287122676,3.40666659052173
1836,100.71798779337,77.2185890327673,6.89258049110011,4,1953,48.75,13.5167,"48.75 13.5167","1950-1960",110,6.9754916473643,4.74016118437172,6.20630420910437
2064,110.974546431904,29.1678457689243,5.693870840474,4,1954,48.75,13.5167,"48.75 13.5167","1950-1960",122,5.11999988555908,1.8874193126516,1.99565212930674
1560,95.4362962247925,66.5703577764332,6.46645146836677,4,1955,48.75,13.5167,"48.75 13.5167","1950-1960",120,3.03344255514809,-1.6653225434223,2.74055549429937
1752,94.4773944010811,56.5590699677953,6.27935469835516,4,1956,48.75,13.5167,"48.75 13.5167","1950-1960",127,3.91352450268984,4.7179031203531,5.85967378206956
2532,121.612123391186,60.0884775186543,6.83709662137253,4,1957,48.75,13.5167,"48.75 13.5167","1950-1960",119,6.68188509654987,5.37677407336812,7.20945636059522
1944,100.711984139405,52.5253365499204,6.32790308436679,4,1958,48.75,13.5167,"48.75 13.5167","1950-1960",95,1.59877045606797,2.56596768458164,5.99866653258602
2352,112.978382291365,119.459619863467,9.30338688882729,4,1959,48.75,13.5167,"48.75 13.5167","1950-1960",107,7.60040966618318,0.578387083846234,5.67956509044313
2304,114.40854946795,73.5100336774926,7.31274177203135,4,1960,48.75,13.5167,"48.75 13.5167","1950-1960",111,6.19401625499557,3.19016121901692,4.47967381291496
2760,127.903320404661,22.9550583302753,5.1172579501365,5,1951,50.95,9.86667,"50.95 9.86667","1950-1960",115,4.17811466071022,1.89983866721271,3.06467384454268
2148,112.31368767338,72.4333681156792,5.05967730626224,5,1952,50.95,9.86667,"50.95 9.86667","1950-1960",107,6.30459002301586,2.80499993730336,4.61122211915337
2364,114.12955423158,47.512333101717,5.89483857791751,5,1953,50.95,9.86667,"50.95 9.86667","1950-1960",96,6.81385230671492,4.56032247871401,6.03586943030519
2424,118.776192472368,22.8085428702487,5.49741923196181,5,1954,50.95,9.86667,"50.95 9.86667","1950-1960",119,5.09434414842761,3.13467734928934,2.11489125707632
1716,101.893530716276,61.3696393994371,6.35209663221312,5,1955,50.95,9.86667,"50.95 9.86667","1950-1960",121,3.26893435316313,-1.17048384480539,3.67433325120558
2112,105.188920570049,33.536769308829,5.24951601169643,5,1956,50.95,9.86667,"50.95 9.86667","1950-1960",125,4.36008186975769,4.49048377059761,6.26217377307298
2832,133.594921898882,52.6342046282585,6.92064500660185,5,1957,50.95,9.86667,"50.95 9.86667","1950-1960",110,7.04721295723661,4.95758053435073,7.51249983208254
2052,107.704325580083,40.8042565853755,5.61403213258112,5,1958,50.95,9.86667,"50.95 9.86667","1950-1960",123,1.92254094063442,3.92338700907966,5.76244431564377
2712,123.922825344031,57.3623819306056,6.88564500738416,5,1959,50.95,9.86667,"50.95 9.86667","1950-1960",103,8.0395080170243,1.15209674844218,4.94804336766348
2460,118.258726465596,48.3466887165203,6.45709662986619,5,1960,50.95,9.86667,"50.95 9.86667","1950-1960",111,5.92499986756593,4.07483861859768,5.20630423145612
1872,107.51196189793,31.8984624147045,5.81096761205023,6,1951,50.5167,8.81667,"50.5167 8.81667","1950-1960",115,4.87262284190806,2.75145155140349,3.75804339426205
1824,98.4632651841088,118.418436474842,7.52225789638056,6,1952,50.5167,8.81667,"50.5167 8.81667","1950-1960",107,7.32311459041399,3.90935475132879,5.59177765279181
1632,91.7601505736736,94.3943750459442,8.89741915596589,6,1953,50.5167,8.81667,"50.5167 8.81667","1950-1960",100,7.74352441708267,5.51435471545424,6.9073911499556
1896,105.599862036276,37.0438011770204,5.83419341798271,6,1954,50.5167,8.81667,"50.5167 8.81667","1950-1960",121,6.10598347007801,4.08048377976182,3.12065210416103
1524,94.8787236188133,49.5192235998891,5.68387084069752,6,1955,50.5167,8.81667,"50.5167 8.81667","1950-1960",120,4.26065564247184,-0.313387089769446,4.53833323189368
1500,89.0661285781035,71.617150145199,6.87322565282304,6,1956,50.5167,8.81667,"50.5167 8.81667","1950-1960",122,5.1590982453409,5.64564503510032,6.96956506160938
2592,119.291726035065,64.5270512537339,6.89145145886728,6,1957,50.5167,8.81667,"50.5167 8.81667","1950-1960",110,7.85024572617268,5.94338696392914,8.03847808119557
1500,89.0145898042769,6.13521932851085,-0.638870953462057,6,1958,50.5167,8.81667,"50.5167 8.81667","1950-1960",121,2.66237698967156,4.51338699589213,6.84311095815566
2196,107.215698444271,103.979333362353,8.96629012216844,6,1959,50.5167,8.81667,"50.5167 8.81667","1950-1960",106,8.64360636417739,1.80612899188793,5.5854346577645
2316,112.586322952018,76.286165164524,8.1493546565574,6,1960,50.5167,8.81667,"50.5167 8.81667","1950-1960",109,6.8583605024414,4.10725797271176,6.33684768444737
2688,128.554989097802,27.9773529273158,5.37999987974763,7,1951,54.1167,10.1667,"54.1167 10.1667","1950-1960",116,4.38040973815578,1.8479031845026,3.20999992825091
2172,113.034094161452,96.826035569265,6.47225791984989,7,1952,54.1167,10.1667,"54.1167 10.1667","1950-1960",116,5.89385232727853,1.86483866799503,4.06177768698997
2328,113.62784049251,60.8255199262856,6.37854824452511,7,1953,54.1167,10.1667,"54.1167 10.1667","1950-1960",113,6.82573755235091,3.50645153452792,6.18108681836368
2280,117.158335550201,26.2479651159613,5.69903213068122,7,1954,54.1167,10.1667,"54.1167 10.1667","1950-1960",125,4.41655727833143,2.66290316628593,1.8573912628319
1644,100.38211835681,75.8167798793318,6.99645145652035,7,1955,54.1167,10.1667,"54.1167 10.1667","1950-1960",123,3.19663927281184,-0.351774185685621,2.95044437849687
2004,100.01023188949,45.7493159236009,5.88838696515849,7,1956,54.1167,10.1667,"54.1167 10.1667","1950-1960",127,3.67598352439274,3.47451605137077,5.58217378827217
2796,130.200047077669,46.4981042091593,6.61225791672064,7,1957,54.1167,10.1667,"54.1167 10.1667","1950-1960",123,6.20696707437823,4.72064505577568,7.04239114693811
2028,106.42120570333,46.6128377438872,6.10016115397335,7,1958,54.1167,10.1667,"54.1167 10.1667","1950-1960",126,2.28893437506784,4.37274183774547,4.48899989966303
2736,123.024263945956,71.48971850686,7.45322563985903,7,1959,54.1167,10.1667,"54.1167 10.1667","1950-1960",107,7.69229491003102,0.24258063973919,3.63293470140628
2460,114.05334682328,65.6748197094351,7.565483701866,7,1960,54.1167,10.1667,"54.1167 10.1667","1950-1960",124,5.17049168770919,4.57032247849049,4.53249989869073
2748,129.269408119326,33.0500753362113,5.60338697152873,8,1951,49.5333,11.6833,"49.5333 11.6833","1950-1960",116,4.69065563286059,2.05564511534307,3.29673905674692
2184,112.706656704582,123.187131173535,6.71806436596859,8,1952,49.5333,11.6833,"49.5333 11.6833","1950-1960",108,6.11270478140318,1.95838705300083,4.0071110215452
2484,117.523910787983,85.4603634523158,8.36806432908821,8,1953,49.5333,11.6833,"49.5333 11.6833","1950-1960",107,7.41868835876955,4.61193538078618,6.53249985398725
2496,121.116741921025,40.83662713822,6.34080630988483,8,1954,49.5333,11.6833,"49.5333 11.6833","1950-1960",128,4.96532775786873,1.65838705970635,2.2777173403934
1884,103.690091836288,102.984726298998,8.02080627233391,8,1955,49.5333,11.6833,"49.5333 11.6833","1950-1960",122,3.44229500502592,-1.02951610602078,2.58944438656585
2148,105.437362010068,99.2940932034971,8.06548369069013,8,1956,49.5333,11.6833,"49.5333 11.6833","1950-1960",127,3.63065565655344,4.22935474417623,6.12641290654226
2940,136.096132365586,67.623155945043,7.76193531037819,8,1957,49.5333,11.6833,"49.5333 11.6833","1950-1960",115,6.90475394402737,5.1956450451586,7.50999983213842
2064,108.13682903183,48.5796487339428,6.27951598867414,8,1958,49.5333,11.6833,"49.5333 11.6833","1950-1960",123,1.868770450033,3.29661282954077,5.78211098187086
2760,125.032955953304,58.9334575909996,7.08354822876713,8,1959,49.5333,11.6833,"49.5333 11.6833","1950-1960",102,7.97442605126588,1.04483868632345,5.59576074449022
2472,120.596856291999,63.488865841314,7.09999984130263,8,1960,49.5333,11.6833,"49.5333 11.6833","1950-1960",124,5.95049167027483,3.07935476988073,4.90586945556266
2868,131.982939951486,37.5339639274243,5.9462901896707,9,1951,49.4167,9.28333,"49.4167 9.28333","1950-1960",117,5.72942610144554,3.4908063735873,4.48467381280321
2208,116.844322572043,114.328386790106,7.52741918658778,9,1952,49.4167,9.28333,"49.4167 9.28333","1950-1960",109,7.85491785721579,4.46177409381996,6.09088875274691
2244,108.921099446211,84.0081961160226,7.9417740160359,9,1953,49.4167,9.28333,"49.4167 9.28333","1950-1960",100,7.92631129824297,5.71725793672545,7.02445636473029
2520,121.314549738885,47.6176015488629,6.86258049177066,9,1954,49.4167,9.28333,"49.4167 9.28333","1950-1960",122,6.32803264544269,4.18499990645796,3.45836948791681
1668,100.261684284006,76.2145418351884,7.39774177013145,9,1955,49.4167,9.28333,"49.4167 9.28333","1950-1960",121,4.58303268444648,0.0361290314505177,4.79977767049438
2088,102.660108554128,50.3742479046249,6.24532244105132,9,1956,49.4167,9.28333,"49.4167 9.28333","1950-1960",126,5.52614741746458,6.03354825223646,7.34065200983668
2808,133.017964876968,65.0742859197853,7.42451596308139,9,1957,49.4167,9.28333,"49.4167 9.28333","1950-1960",118,8.03696703347454,6.51822566075791,8.494130244924
2184,107.470385906141,44.5849952692418,5.93806438340295,9,1958,49.4167,9.28333,"49.4167 9.28333","1950-1960",126,3.05393435796875,4.71612892684437,7.34488872471783
2496,116.518933360595,121.519109426973,9.31370946924172,9,1959,49.4167,9.28333,"49.4167 9.28333","1950-1960",120,8.85114734314504,2.53467736270038,7.02097810393847
2592,121.594775450421,73.679341578983,7.7717740198357,9,1960,49.4167,9.28333,"49.4167 9.28333","1950-1960",117,7.37573754005745,4.8120966666348,6.87217375943842
2088,113.360626600325,26.5350533418913,4.61499989684671,10,1951,49.9833,7.96667,"49.9833 7.96667","1950-1960",118,5.95729494881129,3.90677410622518,4.82347815305643
1908,97.7754364621344,129.278519507015,6.9749998440966,10,1952,49.9833,7.96667,"49.9833 7.96667","1950-1960",112,8.37778669798777,5.22032246396186,6.68866651716332
1992,104.489376169472,82.133494593587,8.04725788464589,10,1953,49.9833,7.96667,"49.9833 7.96667","1950-1960",104,8.3927866976525,6.4774192100571,7.52076070146311
2052,110.237885608074,23.4000199878419,4.94838698616912,10,1954,49.9833,7.96667,"49.9833 7.96667","1950-1960",121,7.16713098734312,5.23467730235068,4.4760868564734
1452,88.3733545190163,100.401539408532,7.39354822183809,10,1955,49.9833,7.96667,"49.9833 7.96667","1950-1960",119,5.63065561184995,1.55967738449333,5.74511098269787
1776,92.7441573550933,89.3241278941562,7.6966127311931,10,1956,49.9833,7.96667,"49.9833 7.96667","1950-1960",123,6.28278674481467,6.67161275410364,7.95956503948116
2628,119.307962496448,64.1464191736619,6.82532242808731,10,1957,49.9833,7.96667,"49.9833 7.96667","1950-1960",114,8.76967193513009,6.99370952109776,8.6690215453627
1872,97.4220278821294,42.8244385334141,5.49693536100489,10,1958,49.9833,7.96667,"49.9833 7.96667","1950-1960",119,4.10770482621843,5.21306439960796,8.07611093059596
2088,110.783847999845,76.7999338454048,7.5490320893305,10,1959,49.9833,7.96667,"49.9833 7.96667","1950-1960",109,9.07622930532718,3.70096765921241,7.15956505736255
2424,105.576425624039,68.3604400287814,7.50064499363784,10,1960,49.9833,7.96667,"49.9833 7.96667","1950-1960",111,8.12524572002595,5.95064502828304,7.48021722410846
2736,123.489711815438,47.1482726455953,5.9166127709792,11,1951,48.9833,9.58333,"48.9833 9.58333","1950-1960",119,5.3810654534943,3.10483864027887,4.04999990947545
2364,121.591079530055,144.813037683021,8.05032240070643,11,1952,48.9833,9.58333,"48.9833 9.58333","1950-1960",106,7.22229492053634,4.23016119577111,5.56077765348471
2628,122.609628081461,74.9805861687675,8.05951594888803,11,1953,48.9833,9.58333,"48.9833 9.58333","1950-1960",100,7.69262277887615,5.30290310727733,6.86347810745887
2244,115.262383725934,34.7881922676045,6.0306450264949,11,1954,48.9833,9.58333,"48.9833 9.58333","1950-1960",123,5.65557364407988,3.73806443257678,2.98923906362008
1860,101.185378690094,76.2121903585785,7.4264514469091,11,1955,48.9833,9.58333,"48.9833 9.58333","1950-1960",120,4.08172122024183,-0.237258059212998,4.29099990408868
2196,103.945803309318,48.5754994248767,6.08322567048092,11,1956,48.9833,9.58333,"48.9833 9.58333","1950-1960",124,5.02918021545791,5.548870843715,6.89923897622477
3216,139.43284641259,60.7306207859922,7.06193532602441,11,1957,48.9833,9.58333,"48.9833 9.58333","1950-1960",118,7.55057360172333,5.89580631983136,8.00054329943479
1932,104.297102367106,46.6923029473365,6.43774179158913,11,1958,48.9833,9.58333,"48.9833 9.58333","1950-1960",122,2.64262289175245,4.01177410387825,6.90122206796789
2472,120.275208705617,93.395719255817,8.54903206697876,11,1959,48.9833,9.58333,"48.9833 9.58333","1950-1960",107,8.2298358816226,2.38838704338958,6.60228246112314
2520,120.737952440668,40.3106019054115,6.94854823178462,11,1960,48.9833,9.58333,"48.9833 9.58333","1950-1960",109,6.90663918988688,4.39048377283278,6.09152160297431
2796,128.666104069227,44.6022720769842,6.14370954009674,12,1951,47.8333,10.8,"47.8333 10.8","1950-1960",119,4.19180318499442,1.67999996244907,2.82847819764815
2220,115.019957753537,120.646151066363,6.99064500503723,12,1952,47.8333,10.8,"47.8333 10.8","1950-1960",109,5.91967199883256,2.8858063871101,4.19655546175523
2412,115.215221226513,87.8500131476146,8.45838690771451,12,1953,47.8333,10.8,"47.8333 10.8","1950-1960",109,6.32401625208984,4.65887086360805,5.64326074342851
2376,118.551595285602,29.4802817575021,5.82064503118877,12,1954,47.8333,10.8,"47.8333 10.8","1950-1960",129,4.59950809391429,2.20580640230929,1.44184779385915
1704,102.329760408586,76.442976196054,7.01677403671126,12,1955,47.8333,10.8,"47.8333 10.8","1950-1960",126,2.70106551339697,-2.44483865503102,2.89733326857289
2052,101.916694656731,51.1403319620634,6.02983857490002,12,1956,47.8333,10.8,"47.8333 10.8","1950-1960",129,3.63155729587755,3.98999991081655,5.9119563895966
2820,131.372665464272,61.0178877964346,7.81693530914884,12,1957,47.8333,10.8,"47.8333 10.8","1950-1960",120,6.46016379003031,5.56483858529358,6.86423897700708
2076,108.543513328335,45.9024613338934,6.09209663802457,12,1958,47.8333,10.8,"47.8333 10.8","1950-1960",127,0.627213100734793,2.54403220120096,5.34144432505386
2724,123.257941898491,97.1953440083871,8.36629013557948,12,1959,47.8333,10.8,"47.8333 10.8","1950-1960",114,6.94360640217535,0.633870953573815,5.77891291430949
2412,115.886986318821,63.0175558162304,7.4593546719801,12,1960,47.8333,10.8,"47.8333 10.8","1950-1960",112,5.25196709572414,3.06758057659552,4.62891294001399
2124,114.999077817166,59.2376539618213,6.6685482380431,13,1951,49.7167,10.2167,"49.7167 10.2167","1950-1960",119,5.88819658970002,3.55661282372931,4.65945641759216
1752,98.2402900810763,100.54297519349,6.51354824150762,13,1952,49.7167,10.2167,"49.7167 10.2167","1950-1960",120,7.6649998286739,4.21387087355458,5.9248887564573
1824,100.077559756374,87.0863806518471,8.53758045433149,13,1953,49.7167,10.2167,"49.7167 10.2167","1950-1960",118,7.99336047707217,5.67838696985235,7.0609781030444
1884,110.460190708531,34.5400613462351,5.52645148937741,13,1954,49.7167,10.2167,"49.7167 10.2167","1950-1960",133,6.19065559933298,3.49241927677705,3.4488042707393
1824,99.5811740559248,115.296112195782,8.10290304469245,13,1955,49.7167,10.2167,"49.7167 10.2167","1950-1960",129,4.63434415870942,-0.44951611898479,4.37844434657858
1740,97.7813635473537,57.2253752475717,6.09145147674867,13,1956,49.7167,10.2167,"49.7167 10.2167","1950-1960",132,5.24729496468103,5.54677406956832,7.15989114431178
2592,120.843851698458,68.9927738790466,6.88693532993596,13,1957,49.7167,10.2167,"49.7167 10.2167","1950-1960",130,7.81983589078681,6.3614514707137,8.19771720807108
1896,96.1540898722095,105.447858321553,7.92241917775884,13,1958,49.7167,10.2167,"49.7167 10.2167","1950-1960",124,2.81483600265728,4.53516118895383,7.00355539901389
2184,114.109228465058,151.611841612287,9.63306430081326,13,1959,49.7167,10.2167,"49.7167 10.2167","1950-1960",124,8.72458996892464,2.66564510170851,6.89445636763602
2508,110.023308315833,79.9668191355073,8.34548368443164,13,1960,49.7167,10.2167,"49.7167 10.2167","1950-1960",128,7.16524574148362,5.04032246798517,6.51619550652559
1752,102.038784536135,52.401164454757,6.52338695096513,14,1951,49.4667,9.58333,"49.4667 9.58333","1950-1960",120,5.61999987438321,3.33419347386206,4.36945642407417
1752,95.8710388871024,108.946820030981,7.0138708109697,14,1952,49.4667,9.58333,"49.4667 9.58333","1950-1960",112,7.60631130539553,4.23225796991779,5.86377764671213
1560,91.3544279290554,74.6699130906662,8.19112884917206,14,1953,49.4667,9.58333,"49.4667 9.58333","1950-1960",100,7.70204900817365,5.48709665154738,6.81336941292671
1956,107.422394195681,26.1379705823221,5.48596761931455,14,1954,49.4667,9.58333,"49.4667 9.58333","1950-1960",131,6.08836051965224,3.76274185138003,3.14858688614534
1464,90.7504277482925,68.6028498166226,6.35129018061824,14,1955,49.4667,9.58333,"49.4667 9.58333","1950-1960",122,4.26524580630367,-0.342580637504016,4.46277767802692
1620,92.0880154716068,49.0910087389647,5.75258051658109,14,1956,49.4667,9.58333,"49.4667 9.58333","1950-1960",128,5.23221299780502,5.67596761506772,7.03173897326316
2508,117.572776504202,44.7600508125245,6.38677405079286,14,1957,49.4667,9.58333,"49.4667 9.58333","1950-1960",115,7.68696704129765,6.24532244105132,8.23945633757293
1512,90.0214783397238,47.6292808067355,6.01564502683018,14,1958,49.4667,9.58333,"49.4667 9.58333","1950-1960",123,2.71918026709044,4.39677409527283,7.0007776212982
2196,105.258298130088,98.9269005764677,8.79548367437336,14,1959,49.4667,9.58333,"49.4667 9.58333","1950-1960",116,8.59475390625293,2.43354833270273,6.80815202173898
2292,103.6574191235,52.3585602776552,6.72048372075322,14,1960,49.4667,9.58333,"49.4667 9.58333","1950-1960",119,7.03754082630526,4.59258054250911,6.49358681137876
2148,118.062224007618,54.898171138987,6.56467727262286,15,1951,49.8833,10.0333,"49.8833 10.0333","1950-1960",120,5.69385233174887,3.44129024566181,4.51152163829007
1992,102.435119665705,112.153374985715,6.8741933947369,15,1952,49.8833,10.0333,"49.8833 10.0333","1950-1960",111,7.54008179867915,3.94661281501213,5.72433320538451
1800,99.5009002533772,101.378709299119,8.93177399390768,15,1953,49.8833,10.0333,"49.8833 10.0333","1950-1960",103,7.84696703772137,5.48387084516787,6.909347671651
2028,107.770520089343,36.2722728881868,6.01499986555427,15,1954,49.8833,10.0333,"49.8833 10.0333","1950-1960",121,6.25491789297857,3.60596766133582,3.49173905238833
1560,94.1987964070562,92.374554940819,7.37177402877639,15,1955,49.8833,10.0333,"49.8833 10.0333","1950-1960",119,4.65959005978447,-0.389354830006919,4.43199990093708
1680,93.4669506965497,61.5365536436398,6.42548372734699,15,1956,49.8833,10.0333,"49.8833 10.0333","1950-1960",120,5.31040971736866,5.77870954825513,7.16902157889031
2448,119.061199002444,51.8467643975875,6.49322566131671,15,1957,49.8833,10.0333,"49.8833 10.0333","1950-1960",108,7.98901621487419,6.42193534032952,8.03847808119557
1884,100.715005008718,44.3906788734409,5.85354825625977,15,1958,49.8833,10.0333,"49.8833 10.0333","1950-1960",122,2.93532780324277,4.31580635514711,7.17811095066782
2376,114.063323496546,65.2419153512055,7.34806435188699,15,1959,49.8833,10.0333,"49.8833 10.0333","1950-1960",106,8.67622931426788,2.40354833337328,6.86173897706296
2316,110.138716124389,77.6757010173938,7.41225789883925,15,1960,49.8833,10.0333,"49.8833 10.0333","1950-1960",105,7.32795065587967,4.83225795650674,6.6097824609555
2808,131.667864185193,54.7793414630197,6.84483855668335,16,1951,50.9667,8.5,"50.9667 8.5","1950-1960",121,4.55303268511703,2.56451607171086,3.47815209617028
2268,116.922447291233,141.578056311079,8.3022578789462,16,1952,50.9667,8.5,"50.9667 8.5","1950-1960",121,6.81540968372929,3.46419347095634,5.13888877402577
2172,108.336322394786,93.4130640493681,8.42258045690194,16,1953,50.9667,8.5,"50.9667 8.5","1950-1960",115,7.03557361323448,4.77758053837404,6.24771725165698
2328,117.14797349021,52.6389257297496,7.10064500257854,16,1954,50.9667,8.5,"50.9667 8.5","1950-1960",122,5.32868840548469,3.69822572378982,2.47891298807024
1728,99.7768174011632,43.4403942152193,6.16870953953795,16,1955,50.9667,8.5,"50.9667 8.5","1950-1960",121,3.64393434478123,-0.76129030556448,4.11288879695866
1968,99.2357132142308,74.5191750823164,7.20290306480902,16,1956,50.9667,8.5,"50.9667 8.5","1950-1960",126,4.69991792773553,5.03483859714,6.62793463446281
2748,129.515383516389,100.516362291589,8.44645142411032,16,1957,50.9667,8.5,"50.9667 8.5","1950-1960",128,7.43393426006813,5.49903213515157,7.40804331267819
2112,107.838579710037,61.1366891694599,6.79064500950758,16,1958,50.9667,8.5,"50.9667 8.5","1950-1960",128,2.29803273552021,4.21145151876995,6.41811096765515
2484,116.006831144901,125.011532581526,9.31096753381914,16,1959,50.9667,8.5,"50.9667 8.5","1950-1960",123,8.02778670581088,1.67096770458644,5.2983694467896
2520,117.327742368556,93.9433294886658,8.42741916647121,16,1960,50.9667,8.5,"50.9667 8.5","1950-1960",108,6.47049165865193,3.84064507544521,5.93869551943372
3276,137.210807240566,61.2015814293863,7.01838693990102,17,1951,53.15,8.2,"53.15 8.2","1950-1960",123,5.07057365715565,3.06080638319855,4.14934773334181
2772,129.832610506688,94.259159513085,6.72209662394298,17,1952,53.15,8.2,"53.15 8.2","1950-1960",123,6.78262279921624,3.2377418631147,5.28611099295732
2604,118.068789778464,86.8122153404919,8.34080626518135,17,1953,53.15,8.2,"53.15 8.2","1950-1960",117,7.23499983828515,4.89032247133793,6.41173898712124
2496,122.455525111883,37.212800925303,6.72838694638302,17,1954,53.15,8.2,"53.15 8.2","1950-1960",124,5.63696708711872,4.42387086886071,3.07956514855766
1944,110.692827761701,89.9934835726517,8.00483853075533,17,1955,53.15,8.2,"53.15 8.2","1950-1960",130,4.29918023177468,0.661290307799655,4.59577767505414
2100,108.892386542427,43.7506605894061,6.20096760333305,17,1956,53.15,8.2,"53.15 8.2","1950-1960",128,5.01909824847015,4.73596763607836,7.20141288251414
3216,140.857534314945,70.2263811416931,7.69258047321871,17,1957,53.15,8.2,"53.15 8.2","1950-1960",121,7.7877867111753,6.14258050786391,7.54239113576224
