"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo"
2148,110.956224584868,70.3098622592915,6.63596759361005,3,1964,48.7167,9.21667,"48.7167 9.21667","1950-1983",108
2244,114.542090062744,60.4250320830092,7.61193531373095,3,1965,48.7167,9.21667,"48.7167 9.21667","1950-1983",111
2076,112.848965707231,57.253126323103,6.1920966357894,3,1966,48.7167,9.21667,"48.7167 9.21667","1950-1983",104
2136,110.458076698952,46.7504510757358,6.42306437256235,3,1967,48.7167,9.21667,"48.7167 9.21667","1950-1983",106
1788,102.015476837468,82.5534318640578,7.46354822027347,3,1968,48.7167,9.21667,"48.7167 9.21667","1950-1983",107
1752,97.8691814542087,84.0874702271472,6.97951597302792,3,1969,48.7167,9.21667,"48.7167 9.21667","1950-1983",118
1836,100.995043177553,83.2895741597492,7.03225790733291,3,1970,48.7167,9.21667,"48.7167 9.21667","1950-1983",124
2388,112.270978037898,72.8969535828926,7.61741918457612,3,1971,48.7167,9.21667,"48.7167 9.21667","1950-1983",108
2940,128.578035424144,84.4281014448472,8.12403207647825,3,1972,48.7167,9.21667,"48.7167 9.21667","1950-1983",101
1812,107.160036540671,43.8901873378071,5.65822567998041,3,1973,48.7167,9.21667,"48.7167 9.21667","1950-1983",120
3252,136.336289408363,94.2117825470856,7.1279030664854,3,1974,48.7167,9.21667,"48.7167 9.21667","1950-1983",91
2568,119.199450238791,50.9911967299145,5.49467729653923,3,1975,48.7167,9.21667,"48.7167 9.21667","1950-1983",113
2448,117.881920169555,69.0146210211611,6.85403210486496,3,1976,48.7167,9.21667,"48.7167 9.21667","1950-1983",108
2448,123.218049953659,34.4225942481165,5.11435472439494,3,1977,48.7167,9.21667,"48.7167 9.21667","1950-1983",108
2568,119.936733679505,54.85713080627,6.7911288804645,3,1978,48.7167,9.21667,"48.7167 9.21667","1950-1983",114
2160,112.568759003058,42.289805265384,6.25516115050883,3,1979,48.7167,9.21667,"48.7167 9.21667","1950-1983",113
2340,116.443636587323,52.7217301036116,6.42451598543313,3,1980,48.7167,9.21667,"48.7167 9.21667","1950-1983",109
1488,99.77731466644,142.437210201702,9.60951591424283,3,1981,48.7167,9.21667,"48.7167 9.21667","1950-1983",99
2304,115.367310787986,51.0806250167881,6.87725791079743,3,1982,48.7167,9.21667,"48.7167 9.21667","1950-1983",112
2028,108.926508416623,80.7583666596322,7.13951596945164,3,1983,48.7167,9.21667,"48.7167 9.21667","1950-1983",112
1752,102.038784536135,25.5431252687644,5.03758053256259,4,1951,48.8333,12.9667,"48.8333 12.9667","1950-1983",110
1752,95.8710388871024,117.348325653779,7.39451596375194,4,1952,48.8333,12.9667,"48.8333 12.9667","1950-1983",111
1560,91.3544279290554,35.4289626700278,4.95548376020405,4,1953,48.8333,12.9667,"48.8333 12.9667","1950-1983",93
1956,107.422394195681,26.1379705823221,5.48596761931455,4,1954,48.8333,12.9667,"48.8333 12.9667","1950-1983",118
1464,90.7504277482925,81.5311085098056,6.86887081421071,4,1955,48.8333,12.9667,"48.8333 12.9667","1950-1983",122
1620,92.0880154716068,44.0546069170051,5.53887084393852,4,1956,48.8333,12.9667,"48.8333 12.9667","1950-1983",116
2508,117.572776504202,62.1947651103428,7.50258047746555,4,1957,48.8333,12.9667,"48.8333 12.9667","1950-1983",98
1512,90.0214783397237,49.2024901964872,6.06370954188488,4,1958,48.8333,12.9667,"48.8333 12.9667","1950-1983",125
2196,105.258298130088,46.0825691207901,6.43499985616654,4,1959,48.8333,12.9667,"48.8333 12.9667","1950-1983",96
2292,103.6574191235,48.0648024008382,6.34548372913512,4,1960,48.8333,12.9667,"48.8333 12.9667","1950-1983",102
1896,97.3290884269485,72.2071957682191,7.1272579052095,4,1961,48.8333,12.9667,"48.8333 12.9667","1950-1983",100
1392,87.012019975462,80.5330992843514,6.34887082583361,4,1962,48.8333,12.9667,"48.8333 12.9667","1950-1983",113
1584,76.76396594755,64.616503316497,6.22064502224807,4,1963,48.8333,12.9667,"48.8333 12.9667","1950-1983",111
1788,90.8771696965745,56.1339855048213,6.58741920759841,4,1964,48.8333,12.9667,"48.8333 12.9667","1950-1983",110
1764,95.7540660459772,29.8532255956234,6.392419211957,4,1965,48.8333,12.9667,"48.8333 12.9667","1950-1983",115
1692,97.9768829045637,25.8212868984965,3.61645153206923,4,1966,48.8333,12.9667,"48.8333 12.9667","1950-1983",100
2124,103.311463934636,31.0583401759234,4.81822569875587,4,1967,48.8333,12.9667,"48.8333 12.9667","1950-1983",104
1536,92.0928052289305,37.6725363936012,4.44709667479319,4,1968,48.8333,12.9667,"48.8333 12.9667","1950-1983",97
1548,88.8647755233857,44.0977041240166,5.1791934326231,4,1969,48.8333,12.9667,"48.8333 12.9667","1950-1983",116
1584,82.7473289685813,42.4977996131592,4.8325805371447,4,1970,48.8333,12.9667,"48.8333 12.9667","1950-1983",117
2220,108.795461490482,59.8229874194521,7.12177403436433,4,1971,48.8333,12.9667,"48.8333 12.9667","1950-1983",107
2592,116.372881797889,53.3935845975746,7.12290306659716,4,1972,48.8333,12.9667,"48.8333 12.9667","1950-1983",100
1272,82.5833761732975,21.2516829367465,4.80548376355681,4,1973,48.8333,12.9667,"48.8333 12.9667","1950-1983",116
2532,122.711965838529,93.3257875560884,6.80677404140513,4,1974,48.8333,12.9667,"48.8333 12.9667","1950-1983",90
1932,102.957735027123,26.8090660808411,4.57354828487,4,1975,48.8333,12.9667,"48.8333 12.9667","1950-1983",113
2040,103.346003315097,50.9989984735623,5.4316127818198,4,1976,48.8333,12.9667,"48.8333 12.9667","1950-1983",109
2340,117.767084293823,48.7989656882403,6.25967727944015,4,1977,48.8333,12.9667,"48.8333 12.9667","1950-1983",98
1992,102.384561369618,47.4849819911229,6.58919340110714,4,1978,48.8333,12.9667,"48.8333 12.9667","1950-1983",118
1944,101.694658457213,31.720352694459,5.15499988477677,4,1979,48.8333,12.9667,"48.8333 12.9667","1950-1983",107
2028,103.850056446823,32.4695554686498,4.94967730872093,4,1980,48.8333,12.9667,"48.8333 12.9667","1950-1983",110
1356,86.4197258822603,84.0168164802922,7.72854821435026,4,1981,48.8333,12.9667,"48.8333 12.9667","1950-1983",95
2004,102.168031883516,29.6199934023129,5.65403213168705,4,1982,48.8333,12.9667,"48.8333 12.9667","1950-1983",112
2052,108.243554205343,66.9598496199627,6.51629017693021,4,1983,48.8333,12.9667,"48.8333 12.9667","1950-1983",112
2604,128.538652601698,21.8377494045801,4.99790311409461,5,1951,50.4167,10.3833,"50.4167 10.3833","1950-1983",110
2220,114.75884176378,139.370261675664,8.08032240003588,5,1952,50.4167,10.3833,"50.4167 10.3833","1950-1983",109
2136,109.159450648397,75.9973059901361,7.288709514504,5,1953,50.4167,10.3833,"50.4167 10.3833","1950-1983",99
2256,115.715626274977,33.8440259423618,6.13161276617358,5,1954,50.4167,10.3833,"50.4167 10.3833","1950-1983",120
1668,98.5612443733358,91.0126303777209,7.6037095074632,5,1955,50.4167,10.3833,"50.4167 10.3833","1950-1983",122
1944,99.2224758006169,45.7338644288069,5.98870954356126,5,1956,50.4167,10.3833,"50.4167 10.3833","1950-1983",123
2688,127.447900654914,58.3165913810896,7.05774177773105,5,1957,50.4167,10.3833,"50.4167 10.3833","1950-1983",112
1944,104.080811540143,54.4727952506757,6.50935469321426,5,1958,50.4167,10.3833,"50.4167 10.3833","1950-1983",123
2472,116.661371977948,102.617742809511,8.67499980609864,5,1959,50.4167,10.3833,"50.4167 10.3833","1950-1983",105
2460,114.0621482879,62.4538790187668,6.9967740371583,5,1960,50.4167,10.3833,"50.4167 10.3833","1950-1983",101
1992,108.528437286154,77.511444779715,7.53693531540733,5,1961,50.4167,10.3833,"50.4167 10.3833","1950-1983",97
1764,97.095763665928,95.2723534631942,7.2893546757799,5,1962,50.4167,10.3833,"50.4167 10.3833","1950-1983",114
1812,86.2204125009449,60.5023318266721,6.35612889018751,5,1963,50.4167,10.3833,"50.4167 10.3833","1950-1983",111
1980,106.507694538682,68.0626209904752,6.71983855947732,5,1964,50.4167,10.3833,"50.4167 10.3833","1950-1983",110
2088,109.273677533731,48.0861721718635,7.11064500235502,5,1965,50.4167,10.3833,"50.4167 10.3833","1950-1983",124
1992,111.866736635119,64.6665706211,6.87935468494411,5,1966,50.4167,10.3833,"50.4167 10.3833","1950-1983",110
2304,112.833243310558,48.7564287690635,6.66629017357744,5,1967,50.4167,10.3833,"50.4167 10.3833","1950-1983",110
1560,96.7350979587253,85.2548863149347,7.37612886738873,5,1968,50.4167,10.3833,"50.4167 10.3833","1950-1983",110
1584,90.7698008062768,77.7041001325814,7.09854822843185,5,1969,50.4167,10.3833,"50.4167 10.3833","1950-1983",121
1632,93.9988840041141,85.4156483030717,7.27935467600342,5,1970,50.4167,10.3833,"50.4167 10.3833","1950-1983",127
2520,117.775416499957,50.9277290625119,6.84741920178696,5,1971,50.4167,10.3833,"50.4167 10.3833","1950-1983",108
2736,115.878101806129,51.5565337666206,7.45161273666928,5,1972,50.4167,10.3833,"50.4167 10.3833","1950-1983",108
1764,106.291554641174,57.5256757474933,5.97209664070678,5,1973,50.4167,10.3833,"50.4167 10.3833","1950-1983",122
3180,135.068639350977,91.0355151819534,7.50161273555169,5,1974,50.4167,10.3833,"50.4167 10.3833","1950-1983",95
2352,114.376031180891,49.5053398051639,5.90048373908165,5,1975,50.4167,10.3833,"50.4167 10.3833","1950-1983",117
2088,104.651304177109,57.6932417999126,5.84725793381973,5,1976,50.4167,10.3833,"50.4167 10.3833","1950-1983",109
2460,122.800206073974,41.0504615290165,4.88709666495842,5,1977,50.4167,10.3833,"50.4167 10.3833","1950-1983",113
2412,117.991154576012,60.7795263319728,7.14193532423627,5,1978,50.4167,10.3833,"50.4167 10.3833","1950-1983",117
2124,105.526030890655,42.5425082443484,6.03419341351236,5,1979,50.4167,10.3833,"50.4167 10.3833","1950-1983",118
2268,110.970391142748,52.2081616717194,6.16080631390815,5,1980,50.4167,10.3833,"50.4167 10.3833","1950-1983",109
1452,90.950096985506,121.033361369945,9.10145140946993,5,1981,50.4167,10.3833,"50.4167 10.3833","1950-1983",99
1956,110.375950724973,44.2613671937522,6.52241920905128,5,1982,50.4167,10.3833,"50.4167 10.3833","1950-1983",113
2052,109.196341511978,110.70515471666,8.52870948678784,5,1983,50.4167,10.3833,"50.4167 10.3833","1950-1983",119
1980,109.954287898823,33.4442619077764,5.70322567897458,6,1951,48.5833,12.1833,"48.5833 12.1833","1950-1983",111
2028,108.307349957184,97.6492698675446,6.96677403782885,6,1952,48.5833,12.1833,"48.5833 12.1833","1950-1983",108
1704,98.830404190944,88.6113239590998,8.65999980643392,6,1953,48.5833,12.1833,"48.5833 12.1833","1950-1983",111
2052,108.20795709237,34.3820373406678,5.92790309330749,6,1954,48.5833,12.1833,"48.5833 12.1833","1950-1983",119
1632,96.3369748466915,74.878657251525,6.91129016810127,6,1955,48.5833,12.1833,"48.5833 12.1833","1950-1983",121
1764,96.6066585025902,56.0911765039983,6.23903211861128,6,1956,48.5833,12.1833,"48.5833 12.1833","1950-1983",120
2556,124.430190295916,75.0447734988634,7.52999983169138,6,1957,48.5833,12.1833,"48.5833 12.1833","1950-1983",104
1776,97.4158139897394,34.4242383754338,5.5245160055497,6,1958,48.5833,12.1833,"48.5833 12.1833","1950-1983",120
2388,111.775404849876,47.071097993465,6.50258049981729,6,1959,48.5833,12.1833,"48.5833 12.1833","1950-1983",95
2328,106.739283904752,51.8467765864742,6.55177404710482,6,1960,48.5833,12.1833,"48.5833 12.1833","1950-1983",100
1980,101.325653023073,43.5159670446723,6.5070966287486,6,1961,48.5833,12.1833,"48.5833 12.1833","1950-1983",92
1620,94.9251279172643,84.1798598961813,6.71129017257162,6,1962,48.5833,12.1833,"48.5833 12.1833","1950-1983",112
1620,80.1879656949315,78.0203915308484,7.15064500146095,6,1963,48.5833,12.1833,"48.5833 12.1833","1950-1983",112
1728,97.897301881543,50.6914174299039,6.24532244105132,6,1964,48.5833,12.1833,"48.5833 12.1833","1950-1983",108
1872,102.326995803711,49.5752686937266,7.34548370678338,6,1965,48.5833,12.1833,"48.5833 12.1833","1950-1983",122
1860,106.111812224848,65.6815339791809,6.5829030786671,6,1966,48.5833,12.1833,"48.5833 12.1833","1950-1983",106
2124,108.202004121046,26.0965376412922,5.08048375741008,6,1967,48.5833,12.1833,"48.5833 12.1833","1950-1983",102
1428,93.8665071706045,68.1005998776092,7.18419338780786,6,1968,48.5833,12.1833,"48.5833 12.1833","1950-1983",107
1812,91.8521182045952,82.1805555969991,6.76564501006637,6,1969,48.5833,12.1833,"48.5833 12.1833","1950-1983",117
1572,88.1062894426245,68.499349260268,6.28887082717472,6,1970,48.5833,12.1833,"48.5833 12.1833","1950-1983",118
2232,113.195964502579,55.051603190707,6.24177405403386,6,1971,48.5833,12.1833,"48.5833 12.1833","1950-1983",101
2664,119.552730789235,53.1872706182388,7.07016113229216,6,1972,48.5833,12.1833,"48.5833 12.1833","1950-1983",95
1524,98.1302913234288,43.7826662355189,5.63483858372896,6,1973,48.5833,12.1833,"48.5833 12.1833","1950-1983",120
2868,131.405697183372,81.1727184706911,6.31999985873699,6,1974,48.5833,12.1833,"48.5833 12.1833","1950-1983",88
2088,108.560136474695,46.9296220717711,5.43774181394087,6,1975,48.5833,12.1833,"48.5833 12.1833","1950-1983",114
2256,110.880323182007,74.6296297144053,6.60645146523752,6,1976,48.5833,12.1833,"48.5833 12.1833","1950-1983",110
2208,120.348157202537,58.6827842285193,6.72145146266707,6,1977,48.5833,12.1833,"48.5833 12.1833","1950-1983",84
2052,108.046640682585,40.3391685678425,5.71645148513057,6,1978,48.5833,12.1833,"48.5833 12.1833","1950-1983",103
2100,110.810342437797,43.1644482778026,5.80548374120507,6,1979,48.5833,12.1833,"48.5833 12.1833","1950-1983",111
2232,110.571409474844,42.0204786643581,5.52596761842048,6,1980,48.5833,12.1833,"48.5833 12.1833","1950-1983",108
1344,90.4153460670656,119.016175414202,8.87483851130932,6,1981,48.5833,12.1833,"48.5833 12.1833","1950-1983",94
2064,108.397843387107,54.273561740515,7.10387080895805,6,1982,48.5833,12.1833,"48.5833 12.1833","1950-1983",114
2016,108.539543523372,70.422545689828,6.99629016620137,6,1983,48.5833,12.1833,"48.5833 12.1833","1950-1983",110
2184,118.407605378561,29.7066206279071,5.35209665456486,7,1951,49.1667,11.45,"49.1667 11.45","1950-1983",111
1992,106.207049423225,109.61880191581,7.14048371136549,7,1952,49.1667,11.45,"49.1667 11.45","1950-1983",108
1920,101.65825583166,72.6562793635283,7.27145145037362,7,1953,49.1667,11.45,"49.1667 11.45","1950-1983",100
2040,110.431975929934,32.1301318853363,5.74774180701183,7,1954,49.1667,11.45,"49.1667 11.45","1950-1983",121
1572,94.7254695826774,60.0958471814319,6.21741921586856,7,1955,49.1667,11.45,"49.1667 11.45","1950-1983",120
1788,97.4676415313319,57.8074858694891,6.34306437435049,7,1956,49.1667,11.45,"49.1667 11.45","1950-1983",126
2508,122.073166523622,57.4630087826139,6.66048372209433,7,1957,49.1667,11.45,"49.1667 11.45","1950-1983",109
1908,101.889929293979,67.8677981192772,6.7970966222666,7,1958,49.1667,11.45,"49.1667 11.45","1950-1983",127
2388,113.0406387773,65.1603748378617,7.33064499743764,7,1959,49.1667,11.45,"49.1667 11.45","1950-1983",102
2316,113.265866203351,64.9988277261064,7.03274177828984,7,1960,49.1667,11.45,"49.1667 11.45","1950-1983",106
1908,103.127579326488,89.4092192957266,7.79112885811276,7,1961,49.1667,11.45,"49.1667 11.45","1950-1983",98
1668,94.1269859121629,101.840091805038,7.36838693207791,7,1962,49.1667,11.45,"49.1667 11.45","1950-1983",114
1644,84.4495473412952,66.5968782239326,6.50983856417119,7,1963,49.1667,11.45,"49.1667 11.45","1950-1983",111
1812,101.720593703538,57.1482800969962,6.484677274411,7,1964,49.1667,11.45,"49.1667 11.45","1950-1983",109
1932,104.568058605241,37.9285861760225,6.75193533295345,7,1965,49.1667,11.45,"49.1667 11.45","1950-1983",122
1980,109.848385429229,65.4844713194121,6.97483855377763,7,1966,49.1667,11.45,"49.1667 11.45","1950-1983",110
2160,109.188999441942,51.8450461041714,6.32290308447855,7,1967,49.1667,11.45,"49.1667 11.45","1950-1983",109
1632,95.854403172223,88.3421392135728,7.50387080001735,7,1968,49.1667,11.45,"49.1667 11.45","1950-1983",110
1596,89.0182435514426,86.425705061379,6.88806436216879,7,1969,49.1667,11.45,"49.1667 11.45","1950-1983",119
1608,92.1965399966072,63.1172122616465,6.45387082348668,7,1970,49.1667,11.45,"49.1667 11.45","1950-1983",125
2352,115.628277598598,64.0354954069149,7.26774177303718,7,1971,49.1667,11.45,"49.1667 11.45","1950-1983",107
2628,115.382093414145,61.5964724694026,7.80129014820822,7,1972,49.1667,11.45,"49.1667 11.45","1950-1983",107
1560,94.8400386669488,36.5649731049316,4.97693537262779,7,1973,49.1667,11.45,"49.1667 11.45","1950-1983",120
2820,129.340409556404,97.0590853621625,7.32983854584276,7,1974,49.1667,11.45,"49.1667 11.45","1950-1983",93
2028,106.73377194991,46.2672887236242,5.49258052239255,7,1975,49.1667,11.45,"49.1667 11.45","1950-1983",117
2184,108.453983883437,72.7776068255396,6.47338695208272,7,1976,49.1667,11.45,"49.1667 11.45","1950-1983",110
2304,119.923927708425,55.2072564513662,6.73999984934926,7,1977,49.1667,11.45,"49.1667 11.45","1950-1983",95
2280,110.986214612345,58.7023444812592,6.86999984644353,7,1978,49.1667,11.45,"49.1667 11.45","1950-1983",116
2040,109.283137861128,41.8668925225423,5.80032245099785,7,1979,49.1667,11.45,"49.1667 11.45","1950-1983",115
2244,112.176442115887,48.5301084966554,5.58370955261372,7,1980,49.1667,11.45,"49.1667 11.45","1950-1983",125
1440,90.2586852240702,119.069193935546,9.04451592687157,7,1981,49.1667,11.45,"49.1667 11.45","1950-1983",99
2256,110.452135097696,28.6324392223529,5.67306438932616,7,1982,49.1667,11.45,"49.1667 11.45","1950-1983",127
2052,109.420049184391,81.5566909819989,7.10838693788936,7,1983,49.1667,11.45,"49.1667 11.45","1950-1983",114
2568,127.884923906875,48.0764124566721,6.35193534189415,8,1951,49.3333,10.8,"49.3333 10.8","1950-1983",115
2052,111.289246685298,156.23176331237,8.66870948365859,8,1952,49.3333,10.8,"49.3333 10.8","1950-1983",112
2088,104.247011968396,91.0410768654291,8.44032239198925,8,1953,49.3333,10.8,"49.3333 10.8","1950-1983",103
2160,114.914136343342,44.1751368130903,6.35306437412697,8,1954,49.3333,10.8,"49.3333 10.8","1950-1983",124
1632,96.8458277119192,86.4117962016056,7.30999983660877,8,1955,49.3333,10.8,"49.3333 10.8","1950-1983",121
