"siteslist","cc","meanmat","varmat","varlogmat","sdmat","meanlo","varlo","varloglo","sdlo","meanutah","meangdd","matslope","matslopese","matslopeconfint11","matslopeconfint89","matslopelog","matslopelogse","matslopelogconfint11","matslopelogconfint89","meanmatlo","varmatlo","sdmatlo","matslopelog_exp"
14,"1990-2010",7.23391787109622,1.07677269634777,0.0208807189157416,1.03767658562183,112.8,31.7333333333333,0.00266948829464107,5.6332347131407,2590.8,71.5053999116117,-3.80504738160498,1.36895929285901,-6.26552660230698,-1.34456816090297,-0.237500944996908,0.094497325084297,-0.407344347934223,-0.0676575420595928,7.50187080006205,0.439143269766383,0.662678858698829,0.788596145759805
14,"1970-1990",6.19843838604427,1.13998814156957,0.0291154250803498,1.06770227196984,119.25,35.6710526315789,0.00266496086415739,5.9725248121359,2353.8,89.7001849117538,-2.18578760178982,1.21365048728874,-4.22613382418483,-0.145441379394819,-0.115600024205397,0.0658987133689178,-0.226386607567905,-0.00481344084288866,7.87309659821612,1.44495343669257,1.20206216007849,0.890831463071379
15,"1950-1970",6.31657362930538,2.49914329879459,0.0740158453649513,1.58086789416276,113.2,46.5894736842105,0.00369823931634988,6.82564822447,2131.8,86.740707173466,-3.58957822942642,0.565543294294363,-4.54034958922056,-2.63880686963229,-0.176529831738583,0.0323202091422898,-0.230865422850819,-0.122194240626346,7.66932240922244,0.960952080926205,0.980281633473873,0.838173774601291
15,"1990-2010",7.37228672046245,1.09251181542978,0.0206949785079986,1.04523290008963,114.1,17.4333333333333,0.00141128612973654,4.17532433869913,2439.6,74.6854970547877,-1.28446753758528,1.33731330864084,-3.68806830544092,1.11913323027037,-0.0774145675330691,0.0881770956424199,-0.235898397331193,0.0810692622650546,7.18285467816036,0.795137182919162,0.891704650049086,0.925506089287602
15,"1970-1990",6.41892608603402,1.14609339202508,0.0274985737894814,1.07055751458064,116.2,68.4842105263158,0.00538586902498358,8.27551874665968,2380.2,88.1246876171299,-1.99455211867443,1.76030676349247,-4.95391751486181,0.964813277512949,-0.106923062554668,0.101222362249363,-0.277094513561757,0.0632483884524224,7.85729821147247,2.02340158782885,1.42246321141492,0.898594805919572
16,"1950-1970",5.49100397562715,2.60660045765302,0.103543829789266,1.61449696737189,119.15,74.1342105263158,0.00579488742544099,8.6101225616315,1936.2,77.1221993500532,-2.27003484042423,1.1374410470029,-4.18226045047933,-0.357809230369126,-0.0981717936030791,0.0507323309954105,-0.18346119197923,-0.0128823952269283,6.96063694119183,1.01057210684483,1.00527215561003,0.906493160650235
16,"1990-2010",6.58391788562485,1.33494975190302,0.0339231142159552,1.15540025614633,112.1,36.3222222222222,0.00298064456544657,6.02679203409428,2278.8,81.4354646570891,-4.12300562894642,1.12968501069863,-6.15342867312438,-2.09258258476846,-0.224848713693345,0.0682896085997909,-0.347588055780534,-0.102109371606156,7.04566113283978,1.84780634848692,1.35934040934819,0.798637032467417
16,"1970-1990",5.53075807309923,1.10016101029293,0.0341450768116828,1.04888560400691,123.55,39.5236842105263,0.00266995533581397,6.28678647724943,2452.2,76.5114139181739,-2.69468649717497,1.26192155480157,-4.81618432893553,-0.5731886654144,-0.12141423105738,0.0593731278743032,-0.221230231165234,-0.0215982309495258,7.40788693119501,0.792817938981847,0.890403245154603,0.885667012814542
17,"1950-1970",5.83680724658637,2.30648410421825,0.0736536488973786,1.51871133011453,121.65,27.0815789473684,0.00187487090927839,5.20399643998422,2133.6,146.072143463717,-1.50474542621604,0.725612361988493,-2.72461923437784,-0.284871618054236,-0.0739315504738238,0.0333244658287683,-0.129955462365421,-0.0179076385822262,9.75470139486866,1.37831079132026,1.1740148173342,0.928735263154324
17,"1990-2010",7.32640147558643,1.88580835645446,0.0367287526933287,1.37324737627802,112.7,33.7888888888889,0.00271920949603076,5.81282107834818,2437.2,78.9080172781396,-3.55393816945728,0.812940636349248,-5.01506528538796,-2.0928110535266,-0.221583721067964,0.0558295996282925,-0.321928245921321,-0.121239196214606,7.44164499495659,0.470562782756549,0.68597578875391,0.801248837931376
