"siteslist","cc","meanmat30","varmat30","varlogmat30","sdmat30","meanmat45","varmat45","varlogmat45","sdmat45","meanmat60","varmat60","varlogmat60","sdmat60","meanlo","varlo","varloglo","sdlo","meanutah","meangdd","mat30slope","mat30slopese","mat30slopeconfint11","mat30slopeconfint89","mat45slope","mat45slopese","mat45slopeconfint11","mat45slopeconfint89","mat60slope","mat60slopese","mat60slopeconfint11","mat60slopeconfint89","mat30slopelog","mat30slopelogse","mat30slopelogconfint11","mat30slopelogconfint89","mat45slopelog","mat45slopelogse","mat45slopelogconfint11","mat45slopelogconfint89","mat60slopelog","mat60slopelogse","mat60slopelogconfint11","mat60slopelogconfint89","lomatslope","lomatslopelog","lomatslopelogse","lomatslopelogconfint11","lomatslopelogconfint89","meanmatlo","varmatlo","sdmatlo","mat30slopelog_exp","mat45slopelog_exp","mat60slopelog_exp"
6,"1950-1960",6.07142173929315,2.36848733688295,0.066793863775624,1.53898906327594,4.71630617477558,2.96309706078217,0.173577660508978,1.72136488310357,5.19452447405726,3.54478018254348,0.225664835336556,1.88275866285179,113.6,81.8222222222222,0.00669680266577777,9.0455636763124,1885.2,65.3819217966721,2.4212915955361,1.89352649406508,-0.982010910826779,5.82459410189899,-1.45189836982819,1.78555808433228,-4.66114541374926,1.75734867409288,0.520185054088634,1.68863334474175,-2.51485570847808,3.55522581665535,0.126177623771437,0.1026766490548,-0.0583667690154612,0.310722016558336,-0.066897684762039,0.0652932966925689,-0.184251648901966,0.0504562793778884,0.0583786744330457,0.0573016260454425,-0.0446115758488291,0.161368924714921,1.41880152822413,-0.222012335243046,0.0855502552274012,-0.378540303777351,-0.0654843667087408,6.3990159860031,7.59263897986804,2.75547436567064,1.13448366165411,0.935290890951511,1.06011635867363
6,"2000-2010",5.72632799700659,4.06691166850955,0.340776589044172,2.01665854038544,4.35780449196746,2.78972544990357,0.15615132887476,1.67024712240541,6.20151625482793,1.45901341569612,0.037527927304991,1.20789627687816,108.1,45.8777777777778,0.00405863169324067,6.77331364826536,2007.6,59.9468665784702,-0.644349400183838,1.16541596608125,-2.73899296115391,1.45029416078623,1.522546214139,1.32886790502872,-0.865875329464712,3.91096775774272,-4.89034382908217,0.970110883453594,-6.63395861950404,-3.1467290386603,-0.0303500027469827,0.0370621539308933,-0.0969631300306832,0.0362631245367179,0.0655593848005829,0.0520740140420751,-0.0280350925205669,0.159153862121733,-0.280384156681676,0.0607601443089015,-0.389590524832101,-0.17117778853125,2.17484231036583,0.129451720956294,0.148828975160029,-0.138043888832696,0.396947330745284,6.65666114153461,0.982938625558584,0.991432612716862,0.970105934379757,1.06775614391646,0.755493457842308
7,"1950-1960",5.89479674324102,2.01962594080292,0.0584014662189336,1.42113544069625,4.9192455422202,2.6131125899756,0.144381951373109,1.6165124775193,5.29541791442507,3.55176073203881,0.184996040741594,1.88461155998758,113,87.3333333333333,0.0071252234522075,9.34523051258412,2313.6,56.3718449511102,3.4728566460268,1.97425928100525,-0.07554976936526,7.02126306141886,-1.34891347213452,1.98751172376431,-4.92113897418773,2.22331202991871,-4.08027945977017,0.99624689154495,-5.87086942699702,-2.28968949254331,0.192206853127494,0.103114446980068,0.00687559056031362,0.377538115694674,-0.0606216611047639,0.0755602699665711,-0.19642882142953,0.075185499220002,-0.147738535654473,0.0456739405082795,-0.229829933210569,-0.0656471380983768,-5.11466191400102,-0.295199045091993,0.244910110481876,-0.735384696282535,0.144986606098549,6.45458050089017,0.525304752791759,0.724779106205304,1.21192118072522,0.941179257144521,0.862656639411095
7,"2000-2010",5.76310924618447,3.67090654406826,0.263430553178908,1.91596099753316,4.74031994235477,2.29529822019271,0.132521827613851,1.51502416488738,6.24874576196899,1.12113757126438,0.0308802786570806,1.05883783992847,114.1,32.9888888888889,0.00267018592683877,5.74359546703012,2336.4,73.9662372288614,-0.0892192742440361,1.05939948592644,-1.99331564521834,1.81487709673027,1.23260917838857,1.26752961217709,-1.04556687012846,3.5107852269056,-4.45939602378505,1.09191724009383,-6.42193771073778,-2.49685433683233,0.00107964977019674,0.0355932555688604,-0.06289337424969,0.0650526737900836,0.0612224210684908,0.045278088646338,-0.0201574978586468,0.142602339995628,-0.228623885622694,0.0653835703320186,-0.346140101785163,-0.111107669460225,-0.0160185902989691,-0.00524685923582556,0.195288800876572,-0.356246366013785,0.345752647542134,7.29470951436989,0.449970004165036,0.670798035302009,1.00108023280181,1.06313535159274,0.795627724262672
8,"1950-1960",6.18548423674365,2.19722694414826,0.060646987435723,1.48230460572322,5.17560954615186,2.81791809436266,0.140885547218062,1.67866556954107,5.56853266241884,3.51027393076403,0.14662153913036,1.87357250480573,114.9,126.766666666667,0.00948145630047869,11.2590704175197,2418,72.3438144714077,4.38300328302035,2.19326287721332,0.44097391584308,8.32503265019763,-1.86030404303731,2.27829977874972,-5.95517325747274,2.23456517139812,-4.96220947153199,1.19841135683211,-7.11615682169794,-2.80826212136605,0.226198574315936,0.114658547282667,0.0201186897375596,0.432278458894312,-0.0867938937060816,0.0864333695753583,-0.242143662632577,0.0685558752204137,-0.197365689718197,0.0566932254266309,-0.299262439931621,-0.0954689395047737,-0.325374123025307,-0.0434963675996554,0.263615814176883,-0.517302445263253,0.430309710063943,7.13416113086165,0.827787081737083,0.909828050643133,1.25382461792538,0.916866048023523,0.820890387243172
8,"2000-2010",6.10673423850385,4.20844482841516,0.195697820947911,2.05144944573713,5.1213914314217,2.88969979841551,0.140103027332701,1.69991170312329,6.71372935813317,1.55211674845068,0.0365357952173223,1.2458397763961,118.7,46.6777777777778,0.00341795580998905,6.83211371229854,2356.8,105.467337926633,-0.0164092183546863,1.17745414224796,-2.1326894214571,2.09987098474773,1.80144536337388,1.27023387255286,-0.481591148486832,4.08448187523459,-3.74134160027149,1.41756783345346,-6.28918667962624,-1.19349652091674,0.012837168325976,0.0465036076663074,-0.0707454195183011,0.0964197561702532,0.0823401610919046,0.0469256255708244,-0.00200093454018237,0.166681256723992,-0.204645337443624,0.0803672556906834,-0.349092264158878,-0.0601984107283704,-2.39902022757814,-0.162577544910182,0.191781493990159,-0.507273244292508,0.182118154472145,8.41509658610147,0.776401168899497,0.881136294167648,1.01291991848474,1.08582510246897,0.814936292552677
9,"1950-1960",6.64215610153624,2.52261797967811,0.063640337207488,1.58827515867941,5.76896339762366,2.44459163390484,0.0913913489987712,1.56351899058017,6.14795887897585,3.54164573204309,0.129386611409203,1.8819260697602,113.1,60.1,0.00479568017376649,7.75241897732572,2367.6,71.4934670317212,2.52794992827604,1.47622511576304,-0.125321970574673,5.18122182712675,-1.63426397576512,1.65507041175406,-4.60898088529047,1.34045293376023,-3.32843644329263,0.8581246204404,-4.87077434068682,-1.78609854589845,0.140437248233962,0.0833916680398456,-0.0094455623521755,0.290320058820099,-0.0836863513713195,0.0753912376984242,-0.219189703989331,0.051817001246692,-0.144246862293965,0.0450798950085741,-0.225270560747684,-0.0632231638402461,-5.34202059349953,-0.350429287192118,0.119911651610245,-0.565950762992093,-0.134907811392142,7.23691919308096,1.07972613077052,1.03909871079244,1.15077686401851,0.919719679677231,0.865674019405261
9,"2000-2010",6.66612485100049,3.61729239905831,0.157378467411044,1.90191808421349,5.4638733078246,2.18418359542392,0.0841696664635115,1.47789837114191,6.94174574647923,1.49268858036469,0.0348273714860041,1.22175635065454,112.9,54.5444444444444,0.00432589083836343,7.38542107428171,2314.8,89.6304152078159,-1.73206780157498,1.22875676516447,-3.94055603329595,0.476420430145988,2.22800662550838,1.58147279735272,-0.614430674336587,5.07044392535334,-3.27726567582598,1.79584952293374,-6.50500988833497,-0.0495214633169847,-0.0695851394537213,0.0532037264089955,-0.165210088987359,0.0260398100799169,0.112252343415045,0.0696368279511795,-0.0129084039229139,0.237413090753004,-0.184140026304417,0.10624380178381,-0.375095789548117,0.0068157369392822,3.57235987562755,0.25865578179929,0.175366488823118,-0.0565366450373131,0.573848208635893,7.93437079039492,0.899875502898805,0.948617680047555,0.932780713563329,1.11879514561495,0.831819319086204
10,"1950-1960",5.17707800928329,2.94039945107343,0.119204196956633,1.71475929829041,4.18113396451539,3.30637301091798,0.328676588580829,1.81834347990636,4.55280317692544,4.23777144273458,0.403018105936266,2.05858481553095,118.5,78.0555555555556,0.00557485241446215,8.83490552046571,2028,70.3203986314286,2.49189906935752,1.59437844431369,-0.373734008727757,5.35753214744281,0.203752433471446,1.71632209330083,-2.88105430156225,3.28855916850515,-3.03243674681542,1.07373981988352,-4.96230750998924,-1.1025659836416,0.111596999926538,0.0654917543059754,-0.00611365913961803,0.229307658992694,-0.00553152841554219,0.0460039614525021,-0.0882160843510669,0.0771530275199826,-0.072004611277355,0.0328787453366103,-0.131098749521986,-0.0129104730327241,-0.833867910470931,-0.0464227101415696,0.131190027745329,-0.282215212456644,0.189369792173505,6.70477404368501,1.51167539895076,1.22950209391882,1.11806219069615,0.994483742317957,0.930526604885051
10,"2000-2010",5.22178113328409,4.49424058793727,0.703264575024751,2.119962402482,4.03157503066022,3.63060580238333,0.328022788725381,1.90541486358833,5.7443195437356,1.922599113865,0.0573669302897786,1.3865782032994,114,55.7777777777778,0.00450752680444642,7.46845216746936,2124,70.0000955471449,-1.00301209710939,1.19399083177773,-3.14901428039007,1.14299008617129,2.59191480721281,1.03954273015405,0.723507689544556,4.46032192488106,-3.95060880550891,1.29442761329262,-6.27712958799165,-1.62408802302616,-0.0163312892586702,0.0277099293223443,-0.0661353306647217,0.0334727521473814,0.0843752334617382,0.0287713508070518,0.0326634614743958,0.136087005449081,-0.203205636382279,0.0682651808111971,-0.325901073536314,-0.0805101992282432,1.41037166608413,0.105209447467499,0.148952840524184,-0.162508789945452,0.37292768488045,6.82169339591036,1.09471891423718,1.04628816022986,0.983801343244276,1.08803708514247,0.81611040217863
11,"1950-1960",5.50759362689569,1.99499455708415,0.064929074923711,1.41244276240991,4.35396995099036,2.47125333456229,0.15380977643664,1.57202205282314,4.97478677405075,2.88216946744233,0.139448452554889,1.69769533999547,120,43.7777777777778,0.00317719436301341,6.61647774709307,2416.8,66.7647023443001,1.82826483297674,1.52484654264211,-0.912396085504354,4.56892575145784,0.171834044237526,1.48682887521053,-2.50049636856461,2.84416445703967,-3.02380175533311,0.86932433643309,-4.58626930057112,-1.46133421009511,0.0971116690351963,0.0702696865992087,-0.0291865376569158,0.223409875727308,-0.0029894570611866,0.0508031874439558,-0.0942998325437364,0.0883209184213633,-0.107825588362803,0.0373457634386835,-0.174948457100724,-0.0407027196248812,-5.06722937419664,-0.294148484648019,0.10721500956429,-0.486849834174174,-0.101447135121864,7.05640306808355,0.894640999722004,0.945854639848008,1.10198342417619,0.997015006916176,0.897784166782571
11,"2000-2010",5.06924988669343,4.36993613711391,0.283994529614398,2.09043922110017,4.73201873481085,3.26063749516558,0.183855572749494,1.80572353785555,6.09712281453835,1.91976274891669,0.0558195354298957,1.38555503279974,120.8,33.5111111111111,0.0023631061902302,5.78887822562464,2414.4,94.7622106899506,-0.385587561241995,0.969528286006231,-2.12815522855308,1.35698010606909,1.63579535939183,0.974784957798764,-0.11622031107249,3.38781102985614,-3.2596629260206,0.924016930512,-4.92043141560327,-1.59889443643792,-0.0196579020984042,0.0314931016398319,-0.0762615736498292,0.0369457694530208,0.0685753181546808,0.0319188089620379,0.0112065076938286,0.125944128615533,-0.155675962556524,0.0475654111473303,-0.241166967557655,-0.0701849575553938,-0.250039457803952,-0.0168211876387642,0.172778436849354,-0.327362016625263,0.293719641347734,8.23608046107054,0.747165211425111,0.864387188374001,0.980534054579384,1.07098128624749,0.855836468505631
12,"1950-1960",5.95198424196278,2.12917762318856,0.0599111396249708,1.4591701830796,4.98597839097016,2.63200767731059,0.142287726654184,1.6223463493689,5.3658113554746,3.64037148982026,0.183600104156488,1.90797575713641,113.8,87.2888888888889,0.00697144703090683,9.34285228872259,2359.2,67.7295275161527,2.68551612704502,2.0550100543524,-1.00802652498511,6.37905877907516,-2.59111801970163,1.81832622667047,-5.85926041116494,0.677024371761675,-4.14770356654314,0.920229045174925,-5.80166395510272,-2.49374317798355,0.144175887031219,0.109302579997465,-0.0522775270737521,0.34062930113619,-0.0971689416046317,0.0703150210737278,-0.223548629560005,0.0292107463507419,-0.15123752388448,0.0434425399569905,-0.229318345875511,-0.0731567018934498,-7.62698122588308,-0.479198866113521,0.125835482167845,-0.705367453241032,-0.25303027898601,7.01946758503815,0.973135926262722,0.986476520887711,1.1550872555271,0.907402695115973,0.859643488547108
12,"2000-2010",5.74714049654139,3.67686992596313,0.267977392886788,1.91751660382984,4.85635351464044,2.42238479995618,0.134631621901071,1.55640123360147,6.31436051460074,1.1887671372787,0.0327095069296015,1.09030598332702,113.4,30.7111111111111,0.00251441345723364,5.54176065083211,2371.2,71.2161881098425,-0.685133232273963,0.99266733017868,-2.46928952655898,1.09902306201106,1.8854161571154,1.06789828963249,-0.0339554159986961,3.8047877302295,-4.02674750366583,1.0965699870164,-5.99765173812592,-2.05584326920574,-0.0202847136615239,0.0334877993709947,-0.0804735263816521,0.0399040990586043,0.0808561866679832,0.0389527346916176,0.0108450513492107,0.150867321986756,-0.204406506564664,0.0662278350837556,-0.323440149789615,-0.0853728633397141,0.408277533636733,0.0194508412660073,0.180417456061258,-0.304819868612844,0.343721551144859,7.23870951562158,0.503952989380438,0.709896463845565,0.979919637078055,1.08421496078807,0.815130947747634
13,"1950-1960",6.05292173970665,1.71343500939524,0.0462254832440717,1.3089824328062,4.83014940894596,3.18659613133954,0.184181321667625,1.78510395533132,5.00145070788099,3.20621055876742,0.237399817037997,1.79058944450352,122.3,99.7888888888889,0.00700865266713232,9.98943886756853,2032.8,85.9947851545141,1.24698640383803,2.66186285618454,-3.53727437014182,6.03124717781788,1.03408507319236,1.9444107748117,-2.46067356052983,4.52884370691456,-1.35111775962084,1.91370399558566,-4.79068600702954,2.08845048778785,0.0925393102304325,0.133723260891839,-0.147806262107027,0.332884882567892,0.0158065158662873,0.068741507277957,-0.107745039785827,0.139358071518401,-0.0514812333922469,0.0579571527083773,-0.155649685057596,0.0526872182731027,-0.325457461639636,-0.0391124774747546,0.169813574993723,-0.34432445481016,0.266099499860651,7.42283854376404,1.63810226345744,1.27988369137881,1.0969562623162,1.01593209964638,0.949821474721995
13,"2000-2010",5.848671744272,4.50904439614051,0.401002366651713,2.1234510580987,4.39544313846916,2.49998578057216,0.148962220967316,1.5811343334999,6.41651625002231,1.08890395300932,0.0267848081874103,1.04350560756007,113.9,54.7666666666667,0.00441523083846653,7.40045043674145,2049.6,83.7429826142302,-2.14392590231881,0.971438388987055,-3.88992666564541,-0.397925138992205,3.02562664224939,1.26255567645512,0.756390425291166,5.29486285920762,-2.88130416950822,2.29110532402157,-6.99918924585824,1.23658090684181,-0.0517531937641761,0.0322724585987601,-0.109757631293783,0.00625124376543053,0.121526186287914,0.0431151409070139,0.044033810252543,0.199018562323286,-0.159509712350659,0.132002610051913,-0.396762697742834,0.0777432730415156,4.0440116060514,0.241684118557963,0.171918354187974,-0.0673108532745281,0.550679090390454,7.43554822089932,0.787244815079119,0.88726817540083,0.949563196042838,1.12921893559016,0.85256168697815
14,"1950-1960",5.79999987035989,2.15509782032628,0.0664432649292039,1.46802514294759,4.50304941625721,2.85708135937045,0.202641112320207,1.69029031807274,5.0204179205718,3.40380147740315,0.235646300979831,1.84493942377606,114.8,43.9555555555556,0.00333348337288667,6.62989860824097,1861.2,62.3524519187697,2.29394712315528,1.37540404564972,-0.178115480929136,4.76600972723969,-0.393682002204297,1.37975496333971,-2.87356466538255,2.08620066097395,-3.08307589072979,0.652716352533108,-4.25622620337792,-1.90992557808165,0.124780708345876,0.0657648725050647,0.00657916422772398,0.242982252464027,-0.0206064147456014,0.0447570645699354,-0.10104987857129,0.0598370490800871,-0.095659004445517,0.0249887113752699,-0.140572104061916,-0.0507459048291182,-4.70976342059332,-0.296062671112544,0.0900051351451555,-0.457832101318632,-0.134293240906457,6.72366114003704,1.08873047537898,1.0434224817297,1.13289999031208,0.979604446569781,0.908773851082772
14,"2000-2010",5.56245300066948,3.64056105714356,0.32837927644772,1.90802543409242,4.12121536682085,2.81096911609426,0.186813126361724,1.67659449960158,5.93222117887993,1.52687478833808,0.0429666374435769,1.23566774997896,110.3,29.5666666666667,0.00250403411818454,5.43752394630742,2025.6,59.1756780636663,-0.506099006416033,0.991546935635612,-2.28824157574474,1.27604356291268,1.06522891819377,1.08302846309697,-0.881336653755177,3.01179449014272,-3.18715522437818,1.07274262970701,-5.11523370218516,-1.25907674657121,-0.0141909259644865,0.0304631959481552,-0.0689435113902161,0.040561659461243,0.0523793617619048,0.0365040308345518,-0.0132306310324756,0.117989354556285,-0.167536469487445,0.061451301622367,-0.27798507925666,-0.0570878597182304,0.414605987995237,0.0238304399410918,0.114222451604343,-0.18146563436597,0.229126514248154,6.57516114335627,0.897773367196728,0.947509032778436,0.985909290609973,1.05377542879905,0.845745772811563
15,"1950-1960",6.08735923893691,2.46182121400401,0.0661529242583569,1.56901918853914,4.8623665579843,3.09022755253962,0.165860343308492,1.7579043069916,5.29587693080825,3.75494549347741,0.195478898811781,1.93776817330593,117.2,82.4,0.00622248149572938,9.07744457432817,2023.2,69.7768696536094,1.34935527999832,1.98904485737978,-2.22562577762408,4.92433633762072,-1.62040878684537,1.73345674876905,-4.73601224750369,1.49519467381294,-3.45934399952091,1.11676610123008,-5.46654742828203,-1.45214057075978,0.080030927228682,0.104676363316348,-0.108107623115381,0.268169477572745,-0.0679506630831994,0.0641278980001442,-0.183210014708714,0.0473086885423151,-0.114929521732239,0.0482483039249378,-0.201647914207954,-0.0282111292565246,-5.63895552744444,-0.360340489676201,0.186576309206386,-0.695680725337149,-0.0250002540152531,6.92899984512478,0.798606784741165,0.893648020610556,1.08332057125991,0.934306568245544,0.891428968062437
