"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo"
2448,118.895219637212,84.6831998551776,8.22725788062258,3,1959,51.8333,7.3,"51.8333 7.3","1950-1960",103
2556,127.970087162482,96.3878691120167,8.62629012976803,3,1960,51.8333,7.3,"51.8333 7.3","1950-1960",110
2772,129.98515073436,67.4243737099353,7.14387080806398,4,1951,49.0833,9.88333,"49.0833 9.88333","1950-1960",117
2208,113.563996134351,160.676249028574,8.99145141192862,4,1952,49.0833,9.88333,"49.0833 9.88333","1950-1960",114
2208,108.227146149911,118.730516376268,9.37274172598676,4,1953,49.0833,9.88333,"49.0833 9.88333","1950-1960",115
2340,118.099574508902,52.3571867268704,6.81177404129337,4,1954,49.0833,9.88333,"49.0833 9.88333","1950-1960",129
1752,100.313229806369,103.173461728591,8.02838691732576,4,1955,49.0833,9.88333,"49.0833 9.88333","1950-1960",125
1956,102.30669455934,51.990843746117,6.15403212051118,4,1956,49.0833,9.88333,"49.0833 9.88333","1950-1960",124
2664,126.486158026731,63.7890145509032,7.00483855310707,4,1957,49.0833,9.88333,"49.0833 9.88333","1950-1960",129
2100,104.723173663106,102.468286327563,7.97580627333974,4,1958,49.0833,9.88333,"49.0833 9.88333","1950-1960",129
2520,119.576698722522,123.174943351714,9.17032237567248,4,1959,49.0833,9.88333,"49.0833 9.88333","1950-1960",124
2664,121.225850444101,89.5093706057136,8.17709659142119,4,1960,49.0833,9.88333,"49.0833 9.88333","1950-1960",120
1752,102.038784536135,58.738320417428,6.78435468706753,5,1951,48.8333,12.9667,"48.8333 12.9667","1950-1960",117
1752,95.8710388871024,162.514268871457,9.01290302435237,5,1952,48.8333,12.9667,"48.8333 12.9667","1950-1960",117
1560,91.3544279290554,77.6068568001829,8.31241916904166,5,1953,48.8333,12.9667,"48.8333 12.9667","1950-1960",109
1956,107.422394195681,106.787810350531,8.84274173783319,5,1954,48.8333,12.9667,"48.8333 12.9667","1950-1960",140
1464,90.7504277482925,95.9888690416013,7.53774176700221,5,1955,48.8333,12.9667,"48.8333 12.9667","1950-1960",125
1620,92.0880154716068,106.344644664595,8.54645142187515,5,1956,48.8333,12.9667,"48.8333 12.9667","1950-1960",132
2508,117.572776504202,46.8008705574469,6.44822566232253,5,1957,48.8333,12.9667,"48.8333 12.9667","1950-1960",116
1512,90.0214783397237,64.1859302006177,6.49612888705827,5,1958,48.8333,12.9667,"48.8333 12.9667","1950-1960",127
2196,105.258298130088,87.9514787732041,8.3483869101732,5,1959,48.8333,12.9667,"48.8333 12.9667","1950-1960",106
2292,103.6574191235,74.2931846530154,8.13967723741887,5,1960,48.8333,12.9667,"48.8333 12.9667","1950-1960",112
3156,136.391414116709,97.8077315858426,8.57338690514406,6,1951,50,8.71667,"50 8.71667","1950-1960",118
2688,131.262168093153,163.71964285883,9.38467720959095,6,1952,50,8.71667,"50 8.71667","1950-1960",108
2148,106.491068531901,122.054445445683,9.292096566499,6,1953,50,8.71667,"50 8.71667","1950-1960",101
2532,121.033231721928,86.4487738573585,8.45741916580066,6,1954,50,8.71667,"50 8.71667","1950-1960",127
1776,105.89389079874,112.405560159863,8.84241915719524,6,1955,50,8.71667,"50 8.71667","1950-1960",120
2016,103.644008776676,102.28561559147,8.20725788106962,6,1956,50,8.71667,"50 8.71667","1950-1960",126
2640,131.074776807021,91.8191143975015,8.43016110189379,6,1957,50,8.71667,"50 8.71667","1950-1960",112
2256,110.650161664194,90.972096535198,8.06870949706964,6,1958,50,8.71667,"50 8.71667","1950-1960",123
2376,116.96249297076,110.123960840527,9.07677399066667,6,1959,50,8.71667,"50 8.71667","1950-1960",103
2688,124.906617549389,116.078417631414,9.06290302323478,6,1960,50,8.71667,"50 8.71667","1950-1960",106
2760,127.903320404661,52.7391575664949,6.67177404442261,7,1951,51.2833,9.63333,"51.2833 9.63333","1950-1960",120
2148,112.31368767338,116.949616157277,6.7146772692701,7,1952,51.2833,9.63333,"51.2833 9.63333","1950-1960",108
2364,114.12955423158,90.4822256481348,8.52951593838272,7,1953,51.2833,9.63333,"51.2833 9.63333","1950-1960",108
2424,118.776192472368,52.8088369275451,6.64290307732599,7,1954,51.2833,9.63333,"51.2833 9.63333","1950-1960",129
1716,101.893530716276,89.618083101974,7.52451596084622,7,1955,51.2833,9.63333,"51.2833 9.63333","1950-1960",124
2112,105.188920570049,80.1455195612973,7.18967725865303,7,1956,51.2833,9.63333,"51.2833 9.63333","1950-1960",129
2832,133.594921898882,75.3780056475598,7.4719353168602,7,1957,51.2833,9.63333,"51.2833 9.63333","1950-1960",120
2052,107.704325580083,120.330939815038,9.0370965721987,7,1958,51.2833,9.63333,"51.2833 9.63333","1950-1960",133
2712,123.922825344031,107.455855979161,8.73661270794729,7,1959,51.2833,9.63333,"51.2833 9.63333","1950-1960",106
2460,118.258726465596,60.943830565649,7.21435467745628,7,1960,51.2833,9.63333,"51.2833 9.63333","1950-1960",125
3012,134.18306480964,82.5621218730279,8.18516110736997,8,1951,49.7167,10.2167,"49.7167 10.2167","1950-1960",120
2244,118.685304560729,233.793963981151,11.7882255429642,8,1952,49.7167,10.2167,"49.7167 10.2167","1950-1960",123
2232,108.074423892562,149.655466900882,10.2772578348015,8,1953,49.7167,10.2167,"49.7167 10.2167","1950-1960",117
2328,118.344473196911,109.490592952955,8.74354819166324,8,1954,49.7167,10.2167,"49.7167 10.2167","1950-1960",132
1752,103.166287878201,164.196793573951,9.99451590563741,8,1955,49.7167,10.2167,"49.7167 10.2167","1950-1960",131
2064,101.394596497398,133.750991788008,9.46209656269921,8,1956,49.7167,10.2167,"49.7167 10.2167","1950-1960",131
2676,129.362476016494,91.1076207112271,8.24612884794272,8,1957,49.7167,10.2167,"49.7167 10.2167","1950-1960",124
2148,106.856679356735,189.79454963505,11.0046771733811,8,1958,49.7167,10.2167,"49.7167 10.2167","1950-1960",134
2568,118.839344369535,145.538428728378,10.083064290755,8,1959,49.7167,10.2167,"49.7167 10.2167","1950-1960",110
2532,120.470366248777,109.041996736529,8.73322561124881,8,1960,49.7167,10.2167,"49.7167 10.2167","1950-1960",131
2232,119.864565887664,78.4629587912348,7.83870950221054,9,1951,48.4833,10.6667,"48.4833 10.6667","1950-1960",120
2160,110.715675059976,99.5416187321535,7.20596758086955,9,1952,48.4833,10.6667,"48.4833 10.6667","1950-1960",107
1872,100.898036996049,117.936638865602,9.40064495116953,9,1953,48.4833,10.6667,"48.4833 10.6667","1950-1960",115
2100,113.49181334064,36.8501127075137,5.82258051501647,9,1954,48.4833,10.6667,"48.4833 10.6667","1950-1960",118
1692,98.7829224914002,53.9383930859727,6.24935469902571,9,1955,48.4833,10.6667,"48.4833 10.6667","1950-1960",114
1860,100.767800179784,121.484478188672,9.10145140946993,9,1956,48.4833,10.6667,"48.4833 10.6667","1950-1960",140
2448,121.398805415781,110.97557374957,8.77790302960502,9,1957,48.4833,10.6667,"48.4833 10.6667","1950-1960",135
1848,105.278554717948,190.149178377887,10.8791933052182,9,1958,48.4833,10.6667,"48.4833 10.6667","1950-1960",137
2388,113.890323866626,143.674868219809,9.65806430025447,9,1959,48.4833,10.6667,"48.4833 10.6667","1950-1960",130
2472,116.672345142911,121.516084563785,8.89177399480175,9,1960,48.4833,10.6667,"48.4833 10.6667","1950-1960",135
2952,131.716393656156,69.1453494998348,7.5964514431093,10,1951,52.4,9.45,"52.4 9.45","1950-1960",122
2472,123.404009674034,143.767982549602,7.76919337473209,10,1952,52.4,9.45,"52.4 9.45","1950-1960",111
2568,120.045721722729,100.342972730255,8.83129012518592,10,1953,52.4,9.45,"52.4 9.45","1950-1960",116
2376,116.975130306765,77.6428822675334,7.75999982655048,10,1954,52.4,9.45,"52.4 9.45","1950-1960",130
1956,106.573568497504,131.989274630813,9.12225786061777,10,1955,52.4,9.45,"52.4 9.45","1950-1960",130
2268,106.890300311508,108.685850584547,8.41838690860858,10,1956,52.4,9.45,"52.4 9.45","1950-1960",135
3120,138.269038970832,70.1344038967922,7.39822564108838,10,1957,52.4,9.45,"52.4 9.45","1950-1960",118
2148,110.342512287052,89.4965110893333,7.77709660036189,10,1958,52.4,9.45,"52.4 9.45","1950-1960",128
2664,123.334901578135,127.845047232321,9.63790301038253,10,1959,52.4,9.45,"52.4 9.45","1950-1960",108
2580,124.307031883211,73.9966496610491,7.98322562801261,10,1960,52.4,9.45,"52.4 9.45","1950-1960",124
2868,131.982939951486,76.2383789325844,7.76419337484385,11,1951,50.5167,8.81667,"50.5167 8.81667","1950-1960",124
2208,116.844322572043,176.694161283261,9.22451592284825,11,1952,50.5167,8.81667,"50.5167 8.81667","1950-1960",115
2244,108.921099446211,113.422225655798,9.19999979436398,11,1953,50.5167,8.81667,"50.5167 8.81667","1950-1960",114
2520,121.314549738885,69.4014709565974,7.61064499117915,11,1954,50.5167,8.81667,"50.5167 8.81667","1950-1960",129
1668,100.261684284006,129.693214103148,9.1154836672208,11,1955,50.5167,8.81667,"50.5167 8.81667","1950-1960",133
2088,102.660108554128,68.6325329282046,6.84741920178696,11,1956,50.5167,8.81667,"50.5167 8.81667","1950-1960",126
2808,133.017964876968,66.2843246046616,7.46709660729093,11,1957,50.5167,8.81667,"50.5167 8.81667","1950-1960",112
2184,107.470385906141,77.1856839099262,7.26548370857152,11,1958,50.5167,8.81667,"50.5167 8.81667","1950-1960",127
2496,116.518933360595,144.892939799809,10.1106449352998,11,1959,50.5167,8.81667,"50.5167 8.81667","1950-1960",109
2592,121.594775450421,101.026191094515,8.99548366990301,11,1960,50.5167,8.81667,"50.5167 8.81667","1950-1960",113
2184,118.407605378561,94.596055174447,8.2620965895213,12,1951,49.1667,11.45,"49.1667 11.45","1950-1960",125
1992,106.207049423225,164.187578928402,8.84322560879011,12,1952,49.1667,11.45,"49.1667 11.45","1950-1960",115
1920,101.65825583166,102.984174484849,9.03306431422431,12,1953,49.1667,11.45,"49.1667 11.45","1950-1960",114
2040,110.431975929934,145.475513940984,10.1535481601473,12,1954,49.1667,11.45,"49.1667 11.45","1950-1960",145
1572,94.7254695826774,114.960706417024,8.14951594687638,12,1955,49.1667,11.45,"49.1667 11.45","1950-1960",128
1788,97.4676415313319,104.484642449427,8.42854819870404,12,1956,49.1667,11.45,"49.1667 11.45","1950-1960",138
2508,122.073166523622,63.9952564655508,6.86064500794295,12,1957,49.1667,11.45,"49.1667 11.45","1950-1960",130
1908,101.889929293979,206.351638304369,11.4672578082029,12,1958,49.1667,11.45,"49.1667 11.45","1950-1960",140
2388,113.0406387773,177.37046701567,10.6212900851763,12,1959,49.1667,11.45,"49.1667 11.45","1950-1960",136
2316,113.265866203351,90.3246071412367,7.94290304826873,12,1960,49.1667,11.45,"49.1667 11.45","1950-1960",128
3012,134.18306480964,112.619656937802,9.10064495787505,13,1951,49.7,10.0167,"49.7 10.0167","1950-1960",125
2244,118.685304560729,211.006521488642,11.1754836211762,13,1952,49.7,10.0167,"49.7 10.0167","1950-1960",121
2232,108.074423892562,144.793397836821,10.2480642870669,13,1953,49.7,10.0167,"49.7 10.0167","1950-1960",121
2328,118.344473196911,49.9933203534507,6.88774178153084,13,1954,49.7,10.0167,"49.7 10.0167","1950-1960",125
1752,103.166287878201,122.423837725759,8.92774173593329,13,1955,49.7,10.0167,"49.7 10.0167","1950-1960",123
2064,101.394596497398,102.431260198478,8.26709658940954,13,1956,49.7,10.0167,"49.7 10.0167","1950-1960",128
2676,129.362476016494,64.2641800202982,7.29548370790097,13,1957,49.7,10.0167,"49.7 10.0167","1950-1960",116
2148,106.856679356735,80.5922612022019,7.4969353163014,13,1958,49.7,10.0167,"49.7 10.0167","1950-1960",126
2568,118.839344369535,139.494893670124,9.79629010361649,13,1959,49.7,10.0167,"49.7 10.0167","1950-1960",111
2532,120.470366248777,50.631023150913,6.41435469533767,13,1960,49.7,10.0167,"49.7 10.0167","1950-1960",98
2796,131.162099507797,78.1940491394272,7.6893546668392,14,1951,50.9667,8.5,"50.9667 8.5","1950-1960",126
2256,116.487066673707,249.943960111264,12.7364513282213,14,1952,50.9667,8.5,"50.9667 8.5","1950-1960",129
2472,114.297306156451,114.459462119679,9.13999979570508,14,1953,50.9667,8.5,"50.9667 8.5","1950-1960",123
2484,121.083207097061,63.49701851949,7.1667740333585,14,1954,50.9667,8.5,"50.9667 8.5","1950-1960",130
1692,100.238692984352,133.861813651463,9.54612881888545,14,1955,50.9667,8.5,"50.9667 8.5","1950-1960",145
2124,104.017036880308,123.615859456756,9.31774172721611,14,1956,50.9667,8.5,"50.9667 8.5","1950-1960",140
2820,131.769962819713,103.652094205377,8.48193529428494,14,1957,50.9667,8.5,"50.9667 8.5","1950-1960",134
2124,110.194995594782,108.137638986598,8.30532239500674,14,1958,50.9667,8.5,"50.9667 8.5","1950-1960",130
2616,119.808943120251,116.763511165468,9.0687094747179,14,1959,50.9667,8.5,"50.9667 8.5","1950-1960",118
2568,119.837048517559,189.840876881687,10.5561287963102,14,1960,50.9667,8.5,"50.9667 8.5","1950-1960",140
2256,121.059820081894,112.947066139748,8.9072578654234,15,1951,49.4,11.4,"49.4 11.4","1950-1960",127
1980,106.629006473599,220.798786249856,11.2983868442356,15,1952,49.4,11.4,"49.4 11.4","1950-1960",123
1836,100.71798779337,117.348985995544,9.46032236919047,15,1953,49.4,11.4,"49.4 11.4","1950-1960",113
2064,110.974546431904,95.96655164326,8.00629014362611,15,1954,49.4,11.4,"49.4 11.4","1950-1960",133
1560,95.4362962247925,140.811984678573,8.88919334969814,15,1955,49.4,11.4,"49.4 11.4","1950-1960",132
1752,94.4773944010811,122.84683911372,9.16935463375863,15,1956,49.4,11.4,"49.4 11.4","1950-1960",140
2532,121.612123391186,116.132480337553,8.88016109183551,15,1957,49.4,11.4,"49.4 11.4","1950-1960",135
1944,100.711984139405,137.671534053106,9.04338689463874,15,1958,49.4,11.4,"49.4 11.4","1950-1960",131
2352,112.978382291365,149.697742375096,9.95983848705768,15,1959,49.4,11.4,"49.4 11.4","1950-1960",122
2304,114.40854946795,98.1988452406634,8.19499981682748,15,1960,49.4,11.4,"49.4 11.4","1950-1960",130
1872,107.51196189793,111.120196585675,8.90209657521618,16,1951,48.75,13.5167,"48.75 13.5167","1950-1960",128
1824,98.4632651841088,150.194752818665,8.50951593882975,16,1952,48.75,13.5167,"48.75 13.5167","1950-1960",114
1632,91.7601505736736,96.3875267182373,8.9704836704618,16,1953,48.75,13.5167,"48.75 13.5167","1950-1960",112
1896,105.599862036276,39.8031376299627,6.00564502705369,16,1954,48.75,13.5167,"48.75 13.5167","1950-1960",129
1524,94.8787236188133,109.452714591476,7.85693530825477,16,1955,48.75,13.5167,"48.75 13.5167","1950-1960",127
1500,89.0661285781035,112.910061377134,8.79032238416614,16,1956,48.75,13.5167,"48.75 13.5167","1950-1960",134
2592,119.291726035065,55.0470488752263,6.72887081733995,16,1957,48.75,13.5167,"48.75 13.5167","1950-1960",107
1500,89.0145898042769,127.107952068083,8.77403206194961,16,1958,48.75,13.5167,"48.75 13.5167","1950-1960",131
2196,107.215698444271,101.767398322799,8.64532238740714,16,1959,48.75,13.5167,"48.75 13.5167","1950-1960",111
2316,112.586322952018,74.9864635654938,7.70338692459007,16,1960,48.75,13.5167,"48.75 13.5167","1950-1960",131
2880,132.719282373389,119.200373385549,9.1919352784152,17,1951,49.4667,9.58333,"49.4667 9.58333","1950-1960",128
2328,117.340333290323,185.769913302112,9.76532236237319,17,1952,49.4667,9.58333,"49.4667 9.58333","1950-1960",116
2256,112.101284741978,115.899659095221,9.36596753258979,17,1953,49.4667,9.58333,"49.4667 9.58333","1950-1960",113
2436,119.843576230902,105.651733160769,8.59322561437805,17,1954,49.4667,9.58333,"49.4667 9.58333","1950-1960",132
1692,101.514638970587,161.346394158736,10.016773969656,17,1955,49.4667,9.58333,"49.4667 9.58333","1950-1960",139
2016,102.628922856032,127.762698727222,9.2927417277749,17,1956,49.4667,9.58333,"49.4667 9.58333","1950-1960",139
2640,127.649457026057,80.7209358556226,7.6874191830115,17,1957,49.4667,9.58333,"49.4667 9.58333","1950-1960",120
2112,107.288821386676,97.327820204523,7.93338691944917,17,1958,49.4667,9.58333,"49.4667 9.58333","1950-1960",128
2616,120.895616170531,132.65253299311,9.53629010942795,17,1959,49.4667,9.58333,"49.4667 9.58333","1950-1960",119
2688,126.032611155901,91.3668884415889,8.07919336780305,17,1960,49.4667,9.58333,"49.4667 9.58333","1950-1960",124
2736,123.489711815438,90.02002712559,8.16112884984262,18,1951,54.1167,10.1667,"54.1167 10.1667","1950-1960",129
2364,121.591079530055,165.124801926983,10.1059675160495,18,1952,54.1167,10.1667,"54.1167 10.1667","1950-1960",122
2628,122.609628081461,97.4847211901093,8.81661270615915,18,1953,54.1167,10.1667,"54.1167 10.1667","1950-1960",121
2244,115.262383725934,88.3500110465203,8.05758046506033,18,1954,54.1167,10.1667,"54.1167 10.1667","1950-1960",133
1860,101.185378690094,130.652030896134,9.74693526600998,18,1955,54.1167,10.1667,"54.1167 10.1667","1950-1960",148
2196,103.945803309318,111.839095255743,9.12612882827318,18,1956,54.1167,10.1667,"54.1167 10.1667","1950-1960",142
3216,139.43284641259,61.6962264768427,7.27080628909771,18,1957,54.1167,10.1667,"54.1167 10.1667","1950-1960",133
1932,104.297102367106,123.176378095925,9.56741914099022,18,1958,54.1167,10.1667,"54.1167 10.1667","1950-1960",139
2472,120.275208705617,109.408889388401,9.01564495977495,18,1959,54.1167,10.1667,"54.1167 10.1667","1950-1960",118
2520,120.737952440668,103.705744909498,8.84080625400548,18,1960,54.1167,10.1667,"54.1167 10.1667","1950-1960",134
2424,126.015004751525,114.267922723816,8.9382256066667,19,1951,49.9167,11,"49.9167 11","1950-1960",129
2052,108.055725722515,158.379566445816,8.56629013110914,19,1952,49.9167,11,"49.9167 11","1950-1960",112
1920,101.570281806673,99.5922397977916,8.89451593022433,19,1953,49.9167,11,"49.9167 11","1950-1960",106
2232,115.114406476207,41.1707350539763,6.25354824731908,19,1954,49.9167,11,"49.9167 11","1950-1960",122
1620,95.0967590942319,137.834416093067,8.99822560532559,19,1955,49.9167,11,"49.9167 11","1950-1960",130
1800,96.4457181884139,63.9724923864073,6.6151611424622,19,1956,49.9167,11,"49.9167 11","1950-1960",127
2520,122.421681642156,54.2832904614865,6.64677404498141,19,1957,49.9167,11,"49.9167 11","1950-1960",110
2016,103.203952662616,78.0513653401899,7.01806435926307,19,1958,49.9167,11,"49.9167 11","1950-1960",128
2484,115.536162556852,52.5808745929444,6.69935468896743,19,1959,49.9167,11,"49.9167 11","1950-1960",90
2460,112.93290641913,62.1031526630011,6.96096758634573,19,1960,49.9167,11,"49.9167 11","1950-1960",106
2964,133.131583950666,126.977774277202,9.44516107920678,20,1951,49.8833,10.0333,"49.8833 10.0333","1950-1960",129
2340,120.662466226264,196.98851345893,10.0901610647899,20,1952,49.8833,10.0333,"49.8833 10.0333","1950-1960",117
2232,110.01693838193,114.200175586954,9.36951591960725,20,1953,49.8833,10.0333,"49.8833 10.0333","1950-1960",110
2376,118.741200041574,88.2866707901315,8.22306433232922,20,1954,49.8833,10.0333,"49.8833 10.0333","1950-1960",130
1752,102.556355628985,140.543829683495,9.42112882167942,20,1955,49.8833,10.0333,"49.8833 10.0333","1950-1960",126
2028,99.7874108090505,114.804098953358,8.78983851320921,20,1956,49.8833,10.0333,"49.8833 10.0333","1950-1960",129
2724,128.795275912938,75.0439384795982,7.77435466493931,20,1957,49.8833,10.0333,"49.8833 10.0333","1950-1960",115
2244,107.956435599665,83.465369779326,7.67596757036423,20,1958,49.8833,10.0333,"49.8833 10.0333","1950-1960",126
2532,116.266082109166,133.174155184576,9.58645139862933,20,1959,49.8833,10.0333,"49.8833 10.0333","1950-1960",112
2484,120.748923164224,133.063027677102,9.94161268101344,20,1960,49.8833,10.0333,"49.8833 10.0333","1950-1960",114
2748,129.269408119326,103.628235958508,8.39693529618483,21,1951,51.5833,9.3,"51.5833 9.3","1950-1960",130
2184,112.706656704582,191.750138787629,10.2982255762683,21,1952,51.5833,9.3,"51.5833 9.3","1950-1960",121
2484,117.523910787983,95.2394472213509,8.60483851734429,21,1953,51.5833,9.3,"51.5833 9.3","1950-1960",116
2496,121.116741921025,55.461245524301,6.87661274952153,21,1954,51.5833,9.3,"51.5833 9.3","1950-1960",129
1884,103.690091836288,99.3399424170019,9.37442286738839,21,1955,51.5833,9.3,"51.5833 9.3","1950-1960",156
2148,105.437362010068,70.9624696776593,6.88064500749592,21,1956,51.5833,9.3,"51.5833 9.3","1950-1960",128
2940,136.096132365586,64.2782914244017,7.2596772570884,21,1957,51.5833,9.3,"51.5833 9.3","1950-1960",109
2064,108.13682903183,106.938947919204,8.25758046058998,21,1958,51.5833,9.3,"51.5833 9.3","1950-1960",130
2760,125.032955953304,114.63001979476,8.95758044494376,21,1959,51.5833,9.3,"51.5833 9.3","1950-1960",112
2472,120.596856291999,76.5537638305455,7.89096756555861,21,1960,51.5833,9.3,"51.5833 9.3","1950-1960",122
2760,128.60888616372,83.462492309481,7.92193530680191,22,1951,50.55,9.66667,"50.55 9.66667","1950-1960",130
2232,113.378220371012,157.76658188915,9.42403204742098,22,1952,50.55,9.66667,"50.55 9.66667","1950-1960",120
2352,111.882006956118,86.757997733476,8.41451594095317,22,1953,50.55,9.66667,"50.55 9.66667","1950-1960",121
2352,119.516713998127,118.748379496247,9.21129011669226,22,1954,50.55,9.66667,"50.55 9.66667","1950-1960",140
1668,100.857634512824,120.872266120985,8.61306432361204,22,1955,50.55,9.66667,"50.55 9.66667","1950-1960",136
2076,101.542621836823,42.298586313701,5.80354825737736,22,1956,50.55,9.66667,"50.55 9.66667","1950-1960",123
2772,130.964357533263,65.5519465666876,6.96177403794061,22,1957,50.55,9.66667,"50.55 9.66667","1950-1960",130
2100,109.011798727706,180.499401115846,10.9469352391879,22,1958,50.55,9.66667,"50.55 9.66667","1950-1960",140
2700,124.077866769638,173.856702804226,10.5140320230576,22,1959,50.55,9.66667,"50.55 9.66667","1950-1960",130
2532,116.829297001892,105.219508251654,8.31048368521395,22,1960,50.55,9.66667,"50.55 9.66667","1950-1960",134
2424,126.015004751525,117.963382291518,9.07516108747692,23,1951,49.95,11.1667,"49.95 11.1667","1950-1960",130
2052,108.055725722515,257.540848696101,12.9174190661119,23,1952,49.95,11.1667,"49.95 11.1667","1950-1960",136
1920,101.570281806673,300.055860613958,13.7164513063166,23,1953,49.95,11.1667,"49.95 11.1667","1950-1960",146
2232,115.114406476207,165.485439473201,10.6740320194813,23,1954,49.95,11.1667,"49.95 11.1667","1950-1960",145
1620,95.0967590942319,112.004801231328,8.34467723283676,23,1955,49.95,11.1667,"49.95 11.1667","1950-1960",125
1800,96.4457181884139,176.025090509226,10.8687094344848,23,1956,49.95,11.1667,"49.95 11.1667","1950-1960",148
2520,122.421681642156,140.155843237958,9.60854817232898,23,1957,49.95,11.1667,"49.95 11.1667","1950-1960",140
2016,103.203952662616,136.098286423472,9.13209657007528,23,1958,49.95,11.1667,"49.95 11.1667","1950-1960",132
2484,115.536162556852,140.090666923745,9.63241913953736,23,1959,49.95,11.1667,"49.95 11.1667","1950-1960",124
2460,112.93290641913,82.1426843682115,7.48822563907672,23,1960,49.95,11.1667,"49.95 11.1667","1950-1960",130
1896,107.454684547253,95.4581950330282,8.17274175280885,24,1951,49.3167,12.75,"49.3167 12.75","1950-1960",131
1860,98.0528464307315,158.896488297918,8.88709657555146,24,1952,49.3167,12.75,"49.3167 12.75","1950-1960",118
1860,97.4321480386345,88.5274185625813,8.62112883956081,24,1953,49.3167,12.75,"49.3167 12.75","1950-1960",115
1824,102.009755714411,80.6676906174849,7.49306434864599,24,1954,49.3167,12.75,"49.3167 12.75","1950-1960",136
1536,91.9116141497373,120.784722996857,7.99354820842705,24,1955,49.3167,12.75,"49.3167 12.75","1950-1960",130
1524,91.3667587144009,96.3091568764884,8.14709659209175,24,1956,49.3167,12.75,"49.3167 12.75","1950-1960",133
2508,116.421501593508,80.6985101841015,7.51435467075076,24,1957,49.3167,12.75,"49.3167 12.75","1950-1960",134
1704,95.2707674966585,125.375715611823,8.57935464694615,24,1958,49.3167,12.75,"49.3167 12.75","1950-1960",132
2340,109.610898718172,106.905376621539,8.600161098094,24,1959,49.3167,12.75,"49.3167 12.75","1950-1960",124
2328,105.906788271259,93.4901241016324,7.67177402207087,24,1960,49.3167,12.75,"49.3167 12.75","1950-1960",135
2940,132.652707621411,100.405099596574,8.5177417450975,25,1951,50.1667,7.55,"50.1667 7.55","1950-1960",131
