"siteslist","cc","meanmat30","varmat30","varlogmat30","sdmat30","meanmat45","varmat45","varlogmat45","sdmat45","meanmat60","varmat60","varlogmat60","sdmat60","meanlo","varlo","varloglo","sdlo","meanutah","meangdd","mat30slope","mat30slopese","mat30slopeconfint11","mat30slopeconfint89","mat45slope","mat45slopese","mat45slopeconfint11","mat45slopeconfint89","mat60slope","mat60slopese","mat60slopeconfint11","mat60slopeconfint89","mat30slopelog","mat30slopelogse","mat30slopelogconfint11","mat30slopelogconfint89","mat45slopelog","mat45slopelogse","mat45slopelogconfint11","mat45slopelogconfint89","mat60slopelog","mat60slopelogse","mat60slopelogconfint11","mat60slopelogconfint89","lomatslope","lomatslopelog","lomatslopelogse","lomatslopelogconfint11","lomatslopelogconfint89","meanmatlo","varmatlo","sdmatlo","mat30slopelog_exp","mat45slopelog_exp","mat60slopelog_exp"
1,"1950-1970",7.49224983253516,3.87501071390344,0.0711214393857806,1.96850468983527,6.2437697879771,2.54231152050137,0.0614587958052072,1.59446276861561,6.99570886002716,2.47325447314742,0.0581752961732499,1.57265840955607,118,80.8421052631579,0.00600879997269695,8.99122379118426,2194.2,128.714577614363,1.87191541072436,0.982014759750648,0.22098697096452,3.52284385048421,-1.21071639451568,1.29813601449185,-3.39309669350962,0.971663904478269,-3.86794602131744,0.992346351450634,-5.53624356718912,-2.19964847544576,0.123480720603571,0.062021049439325,0.0192131285267148,0.227748312680428,-0.0647418352018551,0.0721025749665397,-0.185958130996026,0.0564744605923163,-0.20765436190524,0.0578155562353191,-0.304851827729134,-0.110456896081347,1.69889577023908,0.128799930227159,0.113386814469517,-0.0618219670944558,0.319421827548774,9.16656431124036,1.81307716879854,1.3465055398321,1.13142819107918,0.937309412439956,0.812487814925687
1,"1990-2010",6.98357015640504,2.20675775310546,0.0459002164185086,1.48551598884208,6.63302545560506,2.37737601118838,0.0557192568295799,1.54187418785982,8.12551211346262,0.818152028430215,0.0125750072027574,0.904517566678622,112.95,388.576315789474,0.0348883750243681,19.7123391759952,2341.8,139.366939231619,-1.27762135994275,3.11316560282222,-6.51136513044,3.95612241055449,-3.12725882484527,2.92183176393819,-8.03933892077383,1.7848212710833,-5.17839677342927,4.98958976050975,-13.5667183913769,3.2099248445184,-0.178996563873455,0.201115218873255,-0.517104348109498,0.159111220362589,-0.221251237196447,0.179070691363262,-0.52229854240613,0.0797960680132362,-0.41656258289958,0.380124065022507,-1.05561370036153,0.222488534562367,6.50740973697462,0.504074485933297,0.0592100996015965,0.404532563184488,0.603616408682105,9.06820141021312,7.4693730607887,2.73301537880574,0.836108772367647,0.801515284539206,0.659309250019694
1,"1970-1990",7.69544514049339,2.07764241142673,0.0515128957985504,1.44140293166995,6.77791639439548,2.54021275243908,0.0629806972945476,1.59380449002978,7.07563508774887,0.98422288975971,0.0191168552673541,0.99208008233192,124.65,56.2394736842105,0.0038993909063786,7.49929821278035,2452.2,132.024295964051,-1.35456086955077,1.18401517326964,-3.34508525143926,0.635963512337717,-1.32176627154928,1.06438831049504,-3.11117820787332,0.467645664774755,-3.83512641167859,1.53537543080493,-6.4163452164428,-1.25390760691438,-0.0746627219839922,0.0624156547808529,-0.179593710587572,0.0302682666195878,-0.0668636552273147,0.0564915506685093,-0.16183524977693,0.0281079393223004,-0.227377390800976,0.0919770834759022,-0.382006006520651,-0.0727487750813003,1.16567846542529,0.0811871051555398,0.111109724665381,-0.105606629421872,0.267980839732952,9.40718527360398,1.56480235754937,1.25092060401505,0.928056446585326,0.935322719006905,0.796620088460908
2,"1950-1970",6.34210142074299,3.83018463417164,0.102042535137033,1.95708575033687,5.2029334585846,2.52923751031214,0.093715934302958,1.59035766741703,5.91556953990786,2.5259716727314,0.0848151727875352,1.58933057377356,110.2,56.3789473684211,0.00483704534860686,7.50859157022281,2242.2,67.9225723933084,1.49544500099982,0.832776028556215,0.0954114313996881,2.89547857059994,-1.50582307361298,1.05470859071009,-3.27896180780517,0.267315660579216,-3.94024939787178,0.61437147560791,-4.97310896702517,-2.9073898287184,0.0995083636021092,0.0456437482209845,0.0227737103934394,0.176243016810779,-0.0638311834534103,0.0513914634158592,-0.150228691914142,0.022566325007321,-0.187843510894698,0.0347572857207893,-0.246276228850872,-0.129410792938523,-2.95676580351354,-0.200170117668716,0.0866739423405327,-0.345883280302264,-0.0544569550351685,6.9196450066242,1.35742943326636,1.16508773629558,1.10462770936796,0.938163363662301,0.828744386553292
2,"1990-2010",5.73044518441457,2.25398863863801,0.0728422466254704,1.50132895750332,5.64659721678388,2.55486327313552,0.0927335018554094,1.59839396681029,6.93820476295182,1.02720128076124,0.0216135373889126,1.01350938859057,111.95,29.8394736842105,0.00246314045440287,5.46255193881125,2461.2,74.4144373808175,-1.13802332131304,0.814569515667816,-2.50744874615988,0.231402103533804,0.0656790829528312,0.805369685239056,-1.28827991275432,1.41963807865999,-3.31493261719118,1.00167962779015,-4.99892093674221,-1.63094429764014,-0.0655143093412056,0.0404986962229027,-0.133599283323228,0.00257066464081662,-0.00548060341805145,0.0383923155492828,-0.0700244048010767,0.0590631979649738,-0.20384613396578,0.0634252008766583,-0.310474335716377,-0.0972179322151826,-0.583036675689677,-0.0423112531973057,0.0877057790841761,-0.189759103225677,0.105136596831065,7.36191112577104,0.978675957879109,0.989280525371398,0.936585644740182,0.994534387689586,0.815587852801835
2,"1970-1990",6.53960141632851,2.04137657012031,0.080139017639083,1.42876750037237,5.53104842709607,2.55291748799679,0.0986104670670315,1.59778518205571,5.97824576801514,0.981256778295959,0.0258923060458476,0.99058405917719,113.1,58.3052631578947,0.004710777802764,7.63578831280011,2439,72.7204143779361,-0.625287140160819,1.25101634658601,-2.72845152203603,1.47787724171439,-1.78230300666384,1.04514951205103,-3.53937135631297,-0.0252346570147015,-4.59951506544288,1.45799381141106,-7.05064263185904,-2.14838749902671,-0.0408315158018263,0.0563300601451389,-0.135531618202126,0.0538685865984737,-0.0758208282007222,0.0483176881997244,-0.157050814614194,0.00540915821274938,-0.252955782100843,0.0809494808731666,-0.389045182825574,-0.116866381376112,-1.17731939901509,-0.0706863281019315,0.0922768736093321,-0.225818940377997,0.0844462841741341,7.11818532476712,1.34563331208659,1.16001435856915,0.959990859613206,0.926982280764174,0.77650221636133
3,"1950-1970",5.56770300055214,4.24778121456044,0.159856190534108,2.0610146080415,4.02873734956423,2.87452402615329,0.175398194116372,1.69544213294152,4.90900398863586,2.6627164874787,0.154529987764179,1.63178322318827,121.4,84.1473684210526,0.00572288682442913,9.17318747334058,1776,96.6957872635083,1.2304596925727,1.0081802020274,-0.464457162192791,2.9253765473382,-1.01763401841351,1.2525067597208,-3.12330403007359,1.08803599324658,-3.50938220900705,1.03511438893858,-5.24957986503542,-1.76918455297869,0.0567090164302797,0.0425469072345911,-0.0148193373749585,0.128237370235518,-0.0345246545525468,0.0417904940929741,-0.104781353369605,0.0357320442645111,-0.106406116413861,0.0377946857632309,-0.169945203763371,-0.0428670290643507,1.06328466684941,0.0583453220946135,0.118198434651887,-0.1403657006923,0.257056344881527,8.05523369091923,1.45397383136847,1.20580837257355,1.05834780376329,0.96606452150437,0.899059451124567
3,"1990-2010",5.00495301313058,1.87914460169676,0.0710626795904468,1.3708189529244,4.30554471052686,2.9602047551857,0.17699392843367,1.72052455814664,5.86085232801613,1.14032749354311,0.0352666062886586,1.06786117709331,116.95,26.1552631578947,0.00207653040779392,5.11422165709453,2058,79.7349695143556,-0.580700147818566,0.868635403556508,-2.04101922884525,0.879618933208121,0.327881984868979,0.696344413558273,-0.842787584805464,1.49855155454342,-3.29038114317109,0.820230865518471,-4.66932422891159,-1.91143805743059,-0.0356175110004375,0.0394070660193438,-0.101867274940185,0.0306322529393101,0.0100064020230169,0.0254209937058624,-0.032730472407079,0.0527432764531129,-0.151992673974852,0.0445839733799399,-0.226945671248669,-0.0770396767010344,0.862601813433176,0.0455270462161298,0.0803003706051776,-0.0894710933118394,0.180525185744099,7.29556435306046,0.859557479784986,0.927123227939515,0.965009328355306,1.01005663346928,0.858994573733922
3,"1970-1990",5.46510144034546,2.51166057664631,0.180211593433297,1.584821938467,4.3285461592881,3.21756647089957,0.418428871639211,1.79375763995574,5.09936054175811,1.62620229197586,0.066621681688981,1.27522636891489,123.2,70.9052631578947,0.0048996302445249,8.42052629934108,1984.2,87.3722489563018,0.128968851370169,1.2519717571366,-1.97580173289045,2.23373943563078,-1.72204093149768,1.0293335921964,-3.45252011674811,0.00843825375275498,-3.24288314706762,1.35575844455127,-5.52213623499738,-0.963630059137864,0.00202430120862666,0.0388616563186637,-0.0633085392559561,0.0673571416732095,-0.0315847395998732,0.0243948919284634,-0.0725965680573136,0.00942708885756711,-0.117508013233224,0.0576078438791976,-0.214356280399352,-0.0206597460670949,-1.74030088037419,-0.107306330054821,0.139210281373952,-0.34134172549591,0.126729065386267,7.78039498738494,0.820857004969216,0.906011592072208,1.00202635148955,0.968908848026776,0.889133386884705
4,"1950-1970",6.93262484504376,3.36273387156964,0.0737947909275058,1.83377585096152,5.48542294502409,2.542023975717,0.0791003250483741,1.59437259626381,6.29815559693017,2.51096165064749,0.0768166943648937,1.584601416965,126.3,79.5894736842105,0.00525830887705496,8.92129327419576,2133.6,152.37633808449,1.50973452159327,1.09007612989491,-0.322862867069014,3.34233191025555,-0.785237176823847,1.3058180142593,-2.98053218179791,1.41005782815022,-4.4837603234584,0.802520442574408,-5.83292927329289,-3.13459137362391,0.0895518845544118,0.0592716379900174,-0.0100934943538609,0.189197263462685,-0.0210755340984193,0.0605678099313756,-0.122899991375484,0.0807489231786454,-0.19012303149616,0.0423647629569775,-0.261345170791824,-0.118900892200496,2.59561136321801,0.202280514549086,0.137197993756778,-0.0283718942075528,0.432932923305725,9.93895139075035,1.35986357221226,1.16613188457063,1.09368407715128,0.979145002941163,0.82685739818233
